Zeit (s) Messreihe #8;Spannung, Ch A (V) Messreihe #8;Spannung, Ch B (V) Messreihe #8
2,580;0,085;0,605
2,600;0,088;0,611
2,620;0,082;0,616
2,640;0,088;0,623
2,660;0,083;0,628
2,680;0,082;0,633
2,700;0,080;0,639
2,720;0,075;0,642
2,740;0,081;0,648
2,760;0,078;0,653
2,780;0,075;0,657
2,800;0,079;0,663
2,820;0,078;0,668
2,840;0,078;0,673
2,860;0,079;0,679
2,880;0,079;0,684
2,900;0,097;0,691
2,920;0,080;0,694
2,940;0,080;0,699
2,960;0,082;0,704
2,980;0,082;0,709
3,000;0,081;0,713
3,020;0,086;0,719
3,040;0,086;0,723
3,060;0,086;0,727
3,080;0,091;0,733
3,100;0,092;0,738
3,120;0,091;0,741
3,140;0,098;0,747
3,160;0,095;0,750
3,180;0,098;0,754
3,200;0,099;0,757
3,220;0,107;0,763
3,240;0,114;0,769
3,260;0,121;0,775
3,280;0,121;0,780
3,300;0,122;0,783
3,320;0,130;0,790
3,340;0,129;0,792
3,360;0,136;0,797
3,380;0,146;0,804
3,400;0,151;0,809
3,420;0,153;0,813
3,440;0,165;0,819
3,460;0,173;0,825
3,480;0,177;0,830
3,500;0,187;0,835
3,520;0,194;0,840
3,540;0,203;0,845
3,560;0,213;0,850
3,580;0,227;0,856
3,600;0,218;0,863
3,620;0,235;0,865
3,640;0,252;0,871
3,660;0,263;0,877
3,680;0,276;0,882
3,700;0,289;0,888
3,720;0,300;0,893
3,740;0,312;0,897
3,760;0,327;0,903
3,780;0,331;0,907
3,800;0,343;0,911
3,820;0,357;0,916
3,840;0,372;0,922
3,860;0,376;0,925
3,880;0,380;0,927
3,900;0,403;0,935
3,920;0,408;0,941
3,940;0,395;0,938
3,960;0,433;0,950
3,980;0,430;0,958
4,000;0,436;0,962
4,020;0,428;0,969
4,040;0,419;0,975
4,060;0,404;0,980
4,080;0,397;0,981
4,100;0,401;0,986
4,120;0,392;0,992
4,140;0,380;0,997
4,160;0,365;1,000
4,180;0,363;1,009
4,200;0,343;1,013
4,220;0,329;1,018
4,240;0,318;1,021
4,260;0,320;1,028
4,280;0,303;1,034
4,300;0,292;1,036
4,320;0,288;1,041
4,340;0,274;1,048
4,360;0,260;1,052
4,380;0,253;1,055
4,400;0,248;1,058
4,420;0,244;1,065
4,440;0,231;1,069
4,460;0,224;1,073
4,480;0,220;1,077
4,500;0,215;1,084
4,520;0,202;1,086
4,540;0,206;1,093
4,560;0,190;1,098
4,580;0,187;1,102
4,600;0,182;1,108
4,620;0,178;1,112
4,640;0,176;1,116
4,660;0,174;1,122
4,680;0,167;1,127
4,700;0,166;1,133
4,720;0,160;1,140
4,740;0,155;1,143
4,760;0,157;1,148
4,780;0,154;1,153
4,800;0,155;1,159
4,820;0,156;1,166
4,840;0,153;1,171
4,860;0,156;1,177
4,880;0,157;1,182
4,900;0,158;1,187
4,920;0,159;1,192
4,940;0,165;1,197
4,960;0,171;1,203
4,980;0,174;1,209
5,000;0,184;1,214
5,020;0,198;1,223
5,040;0,204;1,232
5,060;0,214;1,239
5,080;0,224;1,246
5,100;0,240;1,254
5,120;0,241;1,258
5,140;0,235;1,257
5,160;0,259;1,264
5,180;0,273;1,270
5,200;0,263;1,271
5,220;0,292;1,278
5,240;0,289;1,280
5,260;0,350;1,297
5,280;0,362;1,304
5,300;0,375;1,309
5,320;0,403;1,316
5,340;0,398;1,320
5,360;0,424;1,326
5,380;0,437;1,328
5,400;0,473;1,336
5,420;0,491;1,341
5,440;0,501;1,344
5,460;0,524;1,350
5,480;0,542;1,354
5,500;0,568;1,360
5,520;0,579;1,363
5,540;0,644;1,377
5,560;0,658;1,381
5,580;0,665;1,383
5,600;0,692;1,388
5,620;0,710;1,393
5,640;0,684;1,388
5,660;0,697;1,390
5,680;0,757;1,402
5,700;0,814;1,416
5,720;0,810;1,420
5,740;0,820;1,426
5,760;0,815;1,429
5,780;0,826;1,435
5,800;0,823;1,446
5,820;0,799;1,448
5,840;0,796;1,452
5,860;0,781;1,459
5,880;0,763;1,464
5,900;0,737;1,471
5,920;0,689;1,468
5,940;0,733;1,472
5,960;0,685;1,483
5,980;0,651;1,490
6,000;0,610;1,498
6,020;0,577;1,503
6,040;0,544;1,507
6,060;0,534;1,509
6,080;0,525;1,515
6,100;0,495;1,525
6,120;0,453;1,531
6,140;0,425;1,537
6,160;0,401;1,539
6,180;0,393;1,545
6,200;0,372;1,548
6,220;0,365;1,553
6,240;0,346;1,561
6,260;0,318;1,567
6,280;0,308;1,572
6,300;0,293;1,578
6,320;0,278;1,583
6,340;0,260;1,586
6,360;0,258;1,587
6,380;0,250;1,591
6,400;0,257;1,597
6,420;0,248;1,603
6,440;0,238;1,611
6,460;0,233;1,617
6,480;0,223;1,624
6,500;0,219;1,628
6,520;0,214;1,633
6,540;0,211;1,636
6,560;0,216;1,642
6,580;0,221;1,649
6,600;0,206;1,650
6,620;0,217;1,655
6,640;0,222;1,661
6,660;0,217;1,665
6,680;0,223;1,667
6,700;0,231;1,674
6,720;0,233;1,677
6,740;0,224;1,682
6,760;0,247;1,687
6,780;0,258;1,694
6,800;0,274;1,702
6,820;0,263;1,702
6,840;0,281;1,707
6,860;0,295;1,713
6,880;0,318;1,721
6,900;0,327;1,726
6,920;0,339;1,731
6,940;0,344;1,734
6,960;0,366;1,740
6,980;0,385;1,746
7,000;0,408;1,753
7,020;0,444;1,762
7,040;0,463;1,767
7,060;0,487;1,773
7,080;0,520;1,779
7,100;0,542;1,785
7,120;0,556;1,789
7,140;0,584;1,794
7,160;0,603;1,799
7,180;0,634;1,805
7,200;0,656;1,810
7,220;0,681;1,814
7,240;0,717;1,821
7,260;0,749;1,826
7,280;0,779;1,831
7,300;0,813;1,837
7,320;0,837;1,841
7,340;0,872;1,847
7,360;0,905;1,852
7,380;0,946;1,859
7,400;0,983;1,864
7,420;1,017;1,870
7,440;1,024;1,873
7,460;1,060;1,878
7,480;1,093;1,883
7,500;1,126;1,890
7,520;1,142;1,894
7,540;1,159;1,898
7,560;1,173;1,903
7,580;1,194;1,912
7,600;1,187;1,915
7,620;1,189;1,919
7,640;1,188;1,925
7,660;1,173;1,929
7,680;1,168;1,933
7,700;1,147;1,940
7,720;1,125;1,945
7,740;1,100;1,951
7,760;1,071;1,956
7,780;1,062;1,961
7,800;1,045;1,967
7,820;0,979;1,971
7,840;0,951;1,976
7,860;0,915;1,983
7,880;0,872;1,991
7,900;0,824;1,994
7,920;0,804;1,998
7,940;0,772;2,003
7,960;0,737;2,008
7,980;0,700;2,014
8,000;0,668;2,019
8,020;0,624;2,025
8,040;0,594;2,030
8,060;0,563;2,035
8,080;0,537;2,041
8,100;0,510;2,046
8,120;0,476;2,051
8,140;0,414;2,056
8,160;0,431;2,062
8,180;0,416;2,068
8,200;0,394;2,073
8,220;0,376;2,079
8,240;0,360;2,084
8,260;0,347;2,089
8,280;0,336;2,093
8,300;0,327;2,098
8,320;0,319;2,105
8,340;0,308;2,110
8,360;0,313;2,117
8,380;0,308;2,122
8,400;0,294;2,126
8,420;0,290;2,131
8,440;0,290;2,136
8,460;0,287;2,140
8,480;0,294;2,148
8,500;0,298;2,154
8,520;0,300;2,159
8,540;0,308;2,164
8,560;0,328;2,169
8,580;0,355;2,175
8,600;0,335;2,180
8,620;0,339;2,184
8,640;0,350;2,189
8,660;0,361;2,195
8,680;0,381;2,201
8,700;0,381;2,203
8,720;0,405;2,209
8,740;0,425;2,215
8,760;0,439;2,220
8,780;0,451;2,224
8,800;0,476;2,230
8,820;0,496;2,234
8,840;0,523;2,240
8,860;0,541;2,245
8,880;0,567;2,251
8,900;0,584;2,255
8,920;0,608;2,260
8,940;0,649;2,267
8,960;0,678;2,273
8,980;0,707;2,278
9,000;0,738;2,283
9,020;0,770;2,289
9,040;0,806;2,294
9,060;0,834;2,299
9,080;0,856;2,302
9,100;0,894;2,308
9,120;0,934;2,314
9,140;0,968;2,319
9,160;1,010;2,325
9,180;1,023;2,328
9,200;1,056;2,331
9,220;1,099;2,337
9,240;1,146;2,344
9,260;1,184;2,349
9,280;1,227;2,354
9,300;1,268;2,360
9,320;1,302;2,365
9,340;1,341;2,372
9,360;1,367;2,376
9,380;1,392;2,381
9,400;1,421;2,387
9,420;1,440;2,393
9,440;1,472;2,398
9,460;1,465;2,403
9,480;1,467;2,408
9,500;1,467;2,413
9,520;1,465;2,420
9,540;1,509;2,426
9,560;1,444;2,430
9,580;1,430;2,436
9,600;1,404;2,442
9,620;1,382;2,448
9,640;1,347;2,453
9,660;1,321;2,459
9,680;1,287;2,464
9,700;1,246;2,471
9,720;1,200;2,475
9,740;1,178;2,479
9,760;1,144;2,482
9,780;1,104;2,488
9,800;1,065;2,493
9,820;1,022;2,501
9,840;0,956;2,507
9,860;0,914;2,512
9,880;0,860;2,515
9,900;0,850;2,520
9,920;0,822;2,525
9,940;0,788;2,531
9,960;0,742;2,538
9,980;0,704;2,543
10,000;0,669;2,548
10,020;0,637;2,554
10,040;0,607;2,558
10,060;0,591;2,562
10,080;0,566;2,567
10,100;0,542;2,573
10,120;0,520;2,577
10,140;0,508;2,583
10,160;0,482;2,591
10,180;0,467;2,596
10,200;0,448;2,603
10,220;0,412;2,608
10,240;0,418;2,615
10,260;0,411;2,619
10,280;0,408;2,622
10,300;0,406;2,626
10,320;0,407;2,633
10,340;0,403;2,638
10,360;0,400;2,643
10,380;0,407;2,649
10,400;0,413;2,656
10,420;0,417;2,662
10,440;0,419;2,667
10,460;0,433;2,673
10,480;0,440;2,678
10,500;0,445;2,682
10,520;0,452;2,685
10,540;0,468;2,690
10,560;0,496;2,699
10,580;0,517;2,704
10,600;0,526;2,709
10,620;0,543;2,714
10,640;0,562;2,719
10,660;0,588;2,725
10,680;0,612;2,731
10,700;0,636;2,736
10,720;0,649;2,740
10,740;0,677;2,745
10,760;0,703;2,750
10,780;0,730;2,755
10,800;0,757;2,759
10,820;0,787;2,764
10,840;0,828;2,771
10,860;0,867;2,777
10,880;0,914;2,784
10,900;0,948;2,789
10,920;0,974;2,793
10,940;1,005;2,797
10,960;1,044;2,802
10,980;1,093;2,808
11,000;1,134;2,813
11,020;1,174;2,818
11,040;1,227;2,825
11,060;1,277;2,831
11,080;1,311;2,835
11,100;1,342;2,839
11,120;1,380;2,844
11,140;1,435;2,851
11,160;1,477;2,857
11,180;1,523;2,864
11,200;1,559;2,869
11,220;1,591;2,875
11,240;1,605;2,878
11,260;1,623;2,882
11,280;1,694;2,889
11,300;1,675;2,895
11,320;1,675;2,898
11,340;1,684;2,902
11,360;1,692;2,908
11,380;1,698;2,914
11,400;1,696;2,920
11,420;1,692;2,927
11,440;1,676;2,931
11,460;1,667;2,937
11,480;1,647;2,941
11,500;1,628;2,946
11,520;1,608;2,951
11,540;1,581;2,956
11,560;1,551;2,963
11,580;1,508;2,968
11,600;1,475;2,974
11,620;1,420;2,979
11,640;1,384;2,985
11,660;1,352;2,989
11,680;1,316;2,994
11,700;1,274;3,000
11,720;1,227;3,007
11,740;1,179;3,012
11,760;1,140;3,018
11,780;1,097;3,023
11,800;1,057;3,028
11,820;1,017;3,033
11,840;0,977;3,040
11,860;0,937;3,044
11,880;0,908;3,049
11,900;0,874;3,054
11,920;0,842;3,060
11,940;0,809;3,064
11,960;0,774;3,069
11,980;0,750;3,075
12,000;0,730;3,081
12,020;0,707;3,086
12,040;0,686;3,090
12,060;0,667;3,096
12,080;0,649;3,101
12,100;0,634;3,106
12,120;0,619;3,111
12,140;0,607;3,116
12,160;0,595;3,120
12,180;0,588;3,124
12,200;0,583;3,129
12,220;0,577;3,134
12,240;0,571;3,137
12,260;0,568;3,142
12,280;0,565;3,146
12,300;0,566;3,150
12,320;0,576;3,153
12,340;0,565;3,156
12,360;0,564;3,159
12,380;0,564;3,161
12,400;0,561;3,161
12,420;0,559;3,162
12,440;0,557;3,161
12,460;0,558;3,162
12,480;0,558;3,162
12,500;0,557;3,162
12,520;0,558;3,162
12,540;0,557;3,162
12,560;0,557;3,162
12,580;0,556;3,162
12,600;0,556;3,162
12,620;0,556;3,162
12,640;0,556;3,162
12,660;0,550;3,163
12,680;0,551;3,163
12,700;0,557;3,163
12,720;0,552;3,161
12,740;0,557;3,162
12,760;0,553;3,162
12,780;0,551;3,160
12,800;0,554;3,161
12,820;0,553;3,160
12,840;0,553;3,160
12,860;0,554;3,161
12,880;0,556;3,161
12,900;0,554;3,162
12,920;0,552;3,161
12,940;0,560;3,163
12,960;0,549;3,161
12,980;0,553;3,161
13,000;0,553;3,161
13,020;0,553;3,161
13,040;0,553;3,160
13,060;0,554;3,161
13,080;0,553;3,161
13,100;0,553;3,161
13,120;0,552;3,161
13,140;0,554;3,161
13,160;0,557;3,162
13,180;0,550;3,161
13,200;0,552;3,160
13,220;0,552;3,160
13,240;0,553;3,161
13,260;0,553;3,161
13,280;0,553;3,161
13,300;0,552;3,161
13,320;0,553;3,161
13,340;0,554;3,161
13,360;0,553;3,162
13,380;0,559;3,163
13,400;0,561;3,166
13,420;0,550;3,164
13,440;0,559;3,165
13,460;0,559;3,166
13,480;0,557;3,166
13,500;0,557;3,166
13,520;0,557;3,166
13,540;0,556;3,166
13,560;0,557;3,166
13,580;0,558;3,166
13,600;0,557;3,166
13,620;0,556;3,166
13,640;0,557;3,166
13,660;0,557;3,166
13,680;0,557;3,166
13,700;0,557;3,166
13,720;0,557;3,167
13,740;0,557;3,166
13,760;0,557;3,166
13,780;0,556;3,166
13,800;0,556;3,166
13,820;0,556;3,166
13,840;0,557;3,166
13,860;0,556;3,166
13,880;0,556;3,166
13,900;0,556;3,166
13,920;0,557;3,167
13,940;0,556;3,166
13,960;0,556;3,166
13,980;0,556;3,166
14,000;0,554;3,166
14,020;0,557;3,166
14,040;0,556;3,166
14,060;0,553;3,167
14,080;0,557;3,168
14,100;0,557;3,167
14,120;0,557;3,167
14,140;0,557;3,167
14,160;0,557;3,167
14,180;0,556;3,167
14,200;0,557;3,167
14,220;0,557;3,167
14,240;0,557;3,167
14,260;0,556;3,167
14,280;0,556;3,167
14,300;0,555;3,167
14,320;0,557;3,167
14,340;0,556;3,167
14,360;0,557;3,167
14,380;0,557;3,168
14,400;0,560;3,167
14,420;0,557;3,166
14,440;0,555;3,166
14,460;0,556;3,167
14,480;0,555;3,166
14,500;0,555;3,166
14,520;0,556;3,167
14,540;0,555;3,166
14,560;0,555;3,166
14,580;0,555;3,166
14,600;0,555;3,166
14,620;0,555;3,166
14,640;0,556;3,167
14,660;0,556;3,166
14,680;0,556;3,167
14,700;0,555;3,166
14,720;0,555;3,166
