Zeit (s) Messreihe #4;Spannung, Ch A (V) Messreihe #4;Spannung, Ch B (V) Messreihe #4
5,120;1,724;0,439
5,140;1,730;0,445
5,160;1,736;0,451
5,180;1,742;0,458
5,200;1,748;0,495
5,220;1,754;0,480
5,240;1,760;0,477
5,260;1,766;0,482
5,280;1,771;0,488
5,300;1,777;0,493
5,320;1,783;0,498
5,340;1,789;0,503
5,360;1,795;0,508
5,380;1,801;0,512
5,400;1,806;0,515
5,420;1,812;0,518
5,440;1,818;0,521
5,460;1,824;0,523
5,480;1,830;0,524
5,500;1,836;0,526
5,520;1,842;0,526
5,540;1,848;0,526
5,560;1,853;0,511
5,580;1,859;0,499
5,600;1,865;0,521
5,620;1,871;0,522
5,640;1,876;0,522
5,660;1,882;0,520
5,680;1,888;0,520
5,700;1,893;0,519
5,720;1,899;0,517
5,740;1,905;0,516
5,760;1,911;0,515
5,780;1,917;0,513
5,800;1,923;0,511
5,820;1,929;0,509
5,840;1,934;0,506
5,860;1,940;0,504
5,880;1,946;0,501
5,900;1,952;0,497
5,920;1,958;0,493
5,940;1,964;0,501
5,960;1,970;0,487
5,980;1,976;0,481
6,000;1,981;0,476
6,020;1,988;0,471
6,040;1,993;0,466
6,060;1,999;0,460
6,080;2,005;0,455
6,100;2,011;0,449
6,120;2,016;0,443
6,140;2,023;0,437
6,160;2,029;0,431
6,180;2,034;0,424
6,200;2,040;0,417
6,220;2,046;0,411
6,240;2,052;0,405
6,260;2,058;0,398
6,280;2,064;0,392
6,300;2,069;0,356
6,320;2,075;0,359
6,340;2,081;0,369
6,360;2,087;0,364
6,380;2,093;0,358
6,400;2,098;0,351
6,420;2,104;0,344
6,440;2,110;0,337
6,460;2,116;0,331
6,480;2,122;0,324
6,500;2,128;0,316
6,520;2,134;0,310
6,540;2,140;0,303
6,560;2,146;0,296
6,580;2,151;0,288
6,600;2,157;0,281
6,620;2,163;0,275
6,640;2,169;0,268
6,660;2,175;0,261
6,680;2,181;0,287
6,700;2,186;0,251
6,720;2,192;0,241
6,740;2,198;0,234
6,760;2,203;0,227
6,780;2,209;0,220
6,800;2,215;0,214
6,820;2,221;0,207
6,840;2,226;0,200
6,860;2,232;0,193
6,880;2,238;0,186
6,900;2,244;0,179
6,920;2,250;0,173
6,940;2,256;0,166
6,960;2,262;0,160
6,980;2,268;0,152
7,000;2,274;0,146
7,020;2,280;0,139
7,040;2,285;0,131
7,060;2,291;0,124
7,080;2,297;0,118
7,100;2,303;0,111
7,120;2,309;0,104
7,140;2,315;0,097
7,160;2,320;0,090
7,180;2,327;0,084
7,200;2,332;0,077
7,220;2,338;0,070
7,240;2,344;0,063
7,260;2,350;0,056
7,280;2,355;0,049
7,300;2,361;0,043
7,320;2,367;0,037
7,340;2,373;0,031
7,360;2,378;0,024
7,380;2,385;0,019
7,400;2,391;0,014
7,420;2,397;0,008
7,440;2,403;0,003
7,460;2,408;-0,002
7,480;2,414;-0,007
7,500;2,420;-0,011
7,520;2,425;-0,016
7,540;2,432;-0,019
7,560;2,437;-0,023
7,580;2,443;-0,027
7,600;2,449;-0,031
7,620;2,455;-0,034
7,640;2,461;-0,037
7,660;2,467;-0,040
7,680;2,473;-0,043
7,700;2,478;-0,046
7,720;2,484;-0,049
7,740;2,490;-0,051
7,760;2,496;-0,053
7,780;2,502;-0,075
7,800;2,507;-0,059
7,820;2,513;-0,061
7,840;2,519;-0,063
7,860;2,525;-0,065
7,880;2,530;-0,067
7,900;2,536;-0,069
7,920;2,542;-0,071
7,940;2,549;-0,072
7,960;2,554;-0,074
7,980;2,560;-0,075
8,000;2,566;-0,077
8,020;2,571;-0,078
8,040;2,578;-0,079
8,060;2,583;-0,081
8,080;2,589;-0,082
8,100;2,595;-0,082
8,120;2,601;-0,083
8,140;2,607;-0,085
8,160;2,612;-0,086
8,180;2,618;-0,087
8,200;2,624;-0,088
8,220;2,630;-0,088
8,240;2,636;-0,089
8,260;2,641;-0,090
8,280;2,648;-0,091
8,300;2,653;-0,092
8,320;2,659;-0,093
8,340;2,665;-0,092
8,360;2,671;-0,093
8,380;2,677;-0,093
8,400;2,682;-0,092
8,420;2,688;-0,091
8,440;2,694;-0,089
8,460;2,700;-0,086
8,480;2,706;-0,081
8,500;2,712;-0,074
8,520;2,718;-0,071
8,540;2,723;-0,054
8,560;2,729;-0,038
8,580;2,736;-0,018
8,600;2,741;0,005
8,620;2,746;0,035
8,640;2,752;0,071
8,660;2,759;0,111
8,680;2,765;0,151
8,700;2,770;0,189
8,720;2,776;0,227
8,740;2,782;0,262
8,760;2,788;0,295
8,780;2,793;0,325
8,800;2,799;0,354
8,820;2,805;0,382
8,840;2,811;0,407
8,860;2,816;0,431
8,880;2,822;0,448
8,900;2,827;0,473
8,920;2,834;0,497
8,940;2,840;0,519
8,960;2,846;0,539
8,980;2,851;0,558
9,000;2,857;0,577
9,020;2,863;0,597
9,040;2,869;0,616
9,060;2,875;0,636
9,080;2,881;0,657
9,100;2,886;0,679
9,120;2,892;0,702
9,140;2,897;0,728
9,160;2,903;0,755
9,180;2,909;0,784
9,200;2,915;0,816
9,220;2,921;0,849
9,240;2,926;0,882
9,260;2,933;0,973
9,280;2,939;0,959
9,300;2,944;0,991
9,320;2,950;1,025
9,340;2,956;1,060
9,360;2,962;1,094
9,380;2,968;1,127
9,400;2,974;1,160
9,420;2,979;1,191
9,440;2,985;1,221
9,460;2,991;1,251
9,480;2,997;1,281
9,500;3,002;1,309
9,520;3,009;1,338
9,540;3,015;1,367
9,560;3,020;1,395
9,580;3,026;1,424
9,600;3,032;1,453
9,620;3,037;1,453
9,640;3,043;1,504
9,660;3,049;1,540
9,680;3,055;1,571
9,700;3,061;1,601
9,720;3,066;1,631
9,740;3,072;1,662
9,760;3,078;1,693
9,780;3,084;1,724
9,800;3,090;1,755
9,820;3,096;1,785
9,840;3,101;1,815
9,860;3,108;1,846
9,880;3,113;1,876
9,900;3,119;1,906
9,920;3,124;1,937
9,940;3,130;1,967
9,960;3,135;1,997
9,980;3,141;2,043
10,000;3,147;2,089
10,020;3,153;2,090
10,040;3,159;2,118
10,060;3,164;2,148
10,080;3,170;2,178
10,100;3,176;2,208
10,120;3,182;2,238
10,140;3,188;2,268
10,160;3,194;2,298
10,180;3,200;2,328
10,200;3,205;2,358
10,220;3,211;2,388
10,240;3,217;2,418
10,260;3,223;2,449
10,280;3,229;2,480
10,300;3,235;2,510
10,320;3,241;2,541
10,340;3,246;2,571
10,360;3,252;2,568
10,380;3,258;2,628
10,400;3,263;2,662
10,420;3,270;2,694
10,440;3,275;2,725
10,460;3,281;2,756
10,480;3,287;2,788
10,500;3,293;2,819
10,520;3,299;2,850
10,540;3,304;2,882
10,560;3,310;2,913
10,580;3,315;2,944
10,600;3,322;2,976
10,620;3,328;3,007
10,640;3,333;3,039
10,660;3,339;3,070
10,680;3,345;3,102
10,700;3,351;3,135
10,720;3,357;3,174
10,740;3,363;3,203
10,760;3,368;3,231
10,780;3,374;3,262
10,800;3,380;3,294
10,820;3,386;3,326
10,840;3,392;3,358
10,860;3,397;3,390
10,880;3,403;3,422
10,900;3,409;3,455
10,920;3,415;3,486
10,940;3,421;3,519
10,960;3,427;3,551
10,980;3,432;3,582
11,000;3,438;3,615
11,020;3,443;3,646
11,040;3,449;3,678
11,060;3,455;3,710
11,080;3,461;3,741
11,100;3,466;3,783
11,120;3,473;3,804
11,140;3,478;3,833
11,160;3,484;3,863
11,180;3,489;3,891
11,200;3,495;3,919
11,220;3,502;3,947
11,240;3,507;3,972
11,260;3,514;3,998
11,280;3,519;4,021
11,300;3,525;4,044
11,320;3,531;4,065
11,340;3,536;4,085
11,360;3,542;4,103
11,380;3,548;4,121
11,400;3,553;4,135
11,420;3,560;4,149
11,440;3,566;4,161
11,460;3,571;4,151
11,480;3,577;4,174
11,500;3,583;4,186
11,520;3,588;4,191
11,540;3,594;4,195
11,560;3,601;4,199
11,580;3,606;4,201
11,600;3,612;4,204
11,620;3,618;4,206
11,640;3,624;4,209
11,660;3,629;4,211
11,680;3,635;4,213
11,700;3,641;4,215
11,720;3,647;4,216
11,740;3,653;4,218
11,760;3,659;4,220
11,780;3,664;4,219
11,800;3,670;4,220
11,820;3,676;4,211
11,840;3,682;4,199
11,860;3,687;4,211
11,880;3,693;4,209
11,900;3,699;4,203
11,920;3,705;4,197
11,940;3,710;4,190
11,960;3,717;4,183
11,980;3,722;4,174
12,000;3,728;4,164
12,020;3,734;4,154
12,040;3,739;4,142
12,060;3,745;4,130
12,080;3,751;4,117
12,100;3,757;4,103
12,120;3,762;4,088
12,140;3,768;4,072
12,160;3,773;4,056
12,180;3,779;4,038
12,200;3,785;4,054
12,220;3,791;4,007
12,240;3,797;3,985
12,260;3,802;3,966
12,280;3,808;3,947
12,300;3,814;3,928
12,320;3,820;3,910
12,340;3,826;3,890
12,360;3,832;3,870
12,380;3,837;3,851
12,400;3,843;3,831
12,420;3,849;3,811
12,440;3,855;3,790
12,460;3,861;3,769
12,480;3,867;3,748
12,500;3,872;3,726
12,520;3,878;3,704
12,540;3,884;3,682
12,560;3,889;3,651
12,580;3,895;3,629
12,600;3,901;3,612
12,620;3,907;3,588
12,640;3,913;3,564
12,660;3,919;3,539
12,680;3,924;3,513
12,700;3,930;3,488
12,720;3,936;3,462
12,740;3,942;3,435
12,760;3,947;3,408
12,780;3,953;3,381
12,800;3,959;3,353
12,820;3,965;3,325
12,840;3,971;3,297
12,860;3,977;3,269
12,880;3,982;3,240
12,900;3,988;3,210
12,920;3,994;3,180
12,940;4,000;3,119
12,960;4,005;3,115
12,980;4,011;3,087
13,000;4,017;3,055
13,020;4,023;3,022
13,040;4,029;2,989
13,060;4,034;2,956
13,080;4,040;2,921
13,100;4,046;2,886
13,120;4,052;2,851
13,140;4,058;2,815
13,160;4,063;2,779
13,180;4,068;2,741
13,200;4,074;2,703
13,220;4,080;2,665
13,240;4,086;2,626
13,260;4,091;2,586
13,280;4,098;2,547
13,300;4,103;2,515
13,320;4,109;2,469
13,340;4,115;2,425
13,360;4,121;2,383
13,380;4,126;2,341
13,400;4,132;2,299
13,420;4,138;2,257
13,440;4,144;2,214
13,460;4,149;2,172
13,480;4,156;2,129
13,500;4,161;2,087
13,520;4,167;2,044
13,540;4,173;2,001
13,560;4,179;1,958
13,580;4,185;1,914
13,600;4,190;1,870
13,620;4,196;1,826
13,640;4,201;1,782
13,660;4,207;1,738
13,680;4,213;1,751
13,700;4,219;1,655
13,720;4,224;1,606
13,740;4,231;1,562
13,760;4,236;1,518
13,780;4,242;1,474
13,800;4,248;1,429
13,820;4,254;1,385
13,840;4,260;1,340
13,860;4,265;1,296
13,880;4,271;1,251
13,900;4,277;1,208
13,920;4,283;1,163
13,940;4,289;1,118
13,960;4,294;1,073
13,980;4,300;1,030
14,000;4,306;0,986
14,020;4,312;0,942
14,040;4,317;0,869
14,060;4,323;0,844
14,080;4,329;0,809
14,100;4,335;0,767
14,120;4,341;0,725
14,140;4,346;0,683
14,160;4,352;0,642
14,180;4,358;0,603
14,200;4,364;0,567
14,220;4,369;0,533
14,240;4,375;0,504
14,260;4,380;0,480
14,280;4,386;0,462
14,300;4,392;0,451
14,320;4,397;0,449
14,340;4,403;0,455
14,360;4,409;0,469
14,380;4,415;0,491
14,400;4,421;0,522
14,420;4,426;0,559
14,440;4,432;0,584
14,460;4,438;0,617
14,480;4,444;0,648
14,500;4,450;0,676
14,520;4,455;0,699
14,540;4,461;0,719
14,560;4,467;0,733
14,580;4,473;0,744
14,600;4,478;0,750
14,620;4,484;0,753
14,640;4,490;0,754
14,660;4,495;0,752
14,680;4,502;0,748
14,700;4,507;0,743
14,720;4,513;0,736
14,740;4,518;0,727
14,760;4,525;0,718
14,780;4,531;0,740
14,800;4,536;0,705
14,820;4,542;0,690
14,840;4,547;0,679
14,860;4,554;0,672
14,880;4,559;0,666
14,900;4,565;0,663
14,920;4,571;0,664
14,940;4,576;0,669
14,960;4,582;0,680
14,980;4,588;0,697
15,000;4,594;0,719
15,020;4,600;0,746
15,040;4,605;0,780
15,060;4,611;0,818
15,080;4,617;0,860
15,100;4,623;0,904
15,120;4,628;0,949
15,140;4,634;0,966
15,160;4,640;1,015
15,180;4,646;1,077
15,200;4,651;1,118
15,220;4,657;1,155
15,240;4,663;1,189
15,260;4,669;1,220
15,280;4,675;1,250
15,300;4,680;1,277
15,320;4,686;1,302
15,340;4,691;1,327
15,360;4,697;1,352
15,380;4,703;1,377
15,400;4,709;1,401
15,420;4,714;1,427
15,440;4,720;1,455
15,460;4,726;1,483
15,480;4,731;1,512
15,500;4,737;1,542
15,520;4,743;1,609
15,540;4,749;1,610
15,560;4,754;1,641
15,580;4,760;1,677
15,600;4,766;1,714
15,620;4,772;1,752
15,640;4,778;1,792
15,660;4,784;1,833
15,680;4,789;1,874
15,700;4,795;1,917
15,720;4,800;1,960
15,740;4,807;2,005
15,760;4,813;2,050
15,780;4,818;2,095
15,800;4,824;2,142
15,820;4,830;2,188
15,840;4,835;2,235
15,860;4,841;2,280
15,880;4,847;2,289
15,900;4,853;2,360
15,920;4,859;2,418
15,940;4,864;2,465
15,960;4,870;2,511
15,980;4,876;2,557
16,000;4,881;2,603
16,020;4,887;2,649
16,040;4,893;2,695
16,060;4,899;2,743
16,080;4,905;2,793
16,100;4,911;2,842
16,120;4,916;2,891
16,140;4,922;2,941
16,160;4,928;2,992
16,180;4,933;3,044
16,200;4,939;3,098
16,220;4,945;3,152
16,240;4,950;3,208
16,260;4,956;3,271
16,280;4,962;3,317
16,300;4,968;3,373
16,320;4,974;3,430
16,340;4,979;3,486
16,360;4,985;3,544
16,380;4,991;3,601
16,400;4,997;3,659
16,420;5,002;3,717
16,440;5,008;3,776
16,460;5,014;3,835
16,480;5,020;3,894
16,500;5,026;3,953
16,520;5,031;4,013
16,540;5,037;4,073
16,560;5,043;4,133
16,580;5,048;4,194
16,600;5,054;4,255
16,620;5,060;4,317
16,640;5,066;4,380
16,660;5,071;4,443
16,680;5,077;4,505
16,700;5,083;4,568
16,720;5,089;4,633
16,740;5,095;4,696
16,760;5,100;4,759
16,780;5,106;4,825
16,800;5,112;4,890
16,820;5,118;4,956
16,840;5,123;5,022
16,860;5,129;5,088
16,880;5,135;5,155
16,900;5,141;5,221
16,920;5,146;5,290
16,940;5,152;5,357
16,960;5,158;5,424
16,980;5,164;5,518
17,000;5,169;5,585
17,020;5,175;5,630
17,040;5,181;5,696
17,060;5,187;5,764
17,080;5,193;5,832
17,100;5,198;5,900
17,120;5,204;5,968
17,140;5,210;6,037
17,160;5,216;6,103
17,180;5,221;6,169
17,200;5,227;6,237
17,220;5,233;6,302
17,240;5,238;6,366
17,260;5,244;6,431
17,280;5,250;6,495
17,300;5,256;6,559
17,320;5,262;6,622
17,340;5,268;6,683
17,360;5,273;6,696
17,380;5,279;6,800
17,400;5,285;6,863
17,420;5,291;6,921
17,440;5,296;6,977
17,460;5,302;7,034
17,480;5,307;7,086
17,500;5,313;7,140
17,520;5,319;7,192
17,540;5,324;7,241
17,560;5,330;7,292
17,580;5,335;7,340
17,600;5,341;7,388
17,620;5,347;7,436
17,640;5,353;7,482
17,660;5,358;7,529
17,680;5,364;7,577
17,700;5,370;7,624
17,720;5,376;7,664
17,740;5,381;7,716
17,760;5,387;7,766
17,780;5,393;7,815
17,800;5,399;7,861
17,820;5,404;7,908
17,840;5,410;7,954
17,860;5,416;8,000
17,880;5,422;8,045
17,900;5,428;8,089
17,920;5,433;8,132
17,940;5,439;8,176
17,960;5,445;8,216
17,980;5,451;8,257
18,000;5,456;8,296
18,020;5,462;8,334
18,040;5,468;8,372
18,060;5,473;8,407
18,080;5,480;8,443
18,100;5,485;8,488
18,120;5,491;8,508
18,140;5,497;8,540
18,160;5,502;8,570
18,180;5,508;8,599
18,200;5,514;8,627
18,220;5,519;8,653
18,240;5,525;8,679
18,260;5,531;8,705
18,280;5,537;8,728
18,300;5,542;8,754
18,320;5,548;8,777
18,340;5,554;8,800
18,360;5,560;8,823
18,380;5,566;8,844
18,400;5,571;8,866
18,420;5,577;8,888
18,440;5,582;8,908
18,460;5,589;8,951
18,480;5,594;8,954
18,500;5,599;8,969
18,520;5,606;8,990
18,540;5,611;9,007
18,560;5,617;9,026
18,580;5,622;9,044
18,600;5,628;9,061
18,620;5,634;9,078
18,640;5,639;9,091
18,660;5,645;9,105
18,680;5,650;9,118
18,700;5,656;9,131
18,720;5,662;9,143
18,740;5,667;9,153
18,760;5,673;9,162
18,780;5,679;9,172
18,800;5,685;9,179
18,820;5,691;9,181
18,840;5,696;9,187
18,860;5,702;9,197
18,880;5,708;9,202
18,900;5,713;9,204
18,920;5,719;9,206
18,940;5,725;9,208
18,960;5,731;9,209
18,980;5,736;9,209
19,000;5,742;9,209
19,020;5,748;9,207
19,040;5,754;9,206
19,060;5,759;9,202
19,080;5,765;9,198
19,100;5,771;9,193
19,120;5,777;9,186
19,140;5,782;9,180
19,160;5,788;9,173
19,180;5,794;9,163
19,200;5,800;9,145
19,220;5,805;9,143
19,240;5,811;9,132
19,260;5,817;9,120
19,280;5,822;9,105
19,300;5,828;9,091
19,320;5,834;9,076
19,340;5,840;9,058
19,360;5,846;9,041
19,380;5,851;9,022
19,400;5,857;9,002
19,420;5,863;8,983
19,440;5,868;8,960
19,460;5,874;8,939
19,480;5,879;8,915
19,500;5,886;8,891
19,520;5,892;8,868
19,540;5,897;8,843
19,560;5,903;8,784
19,580;5,909;8,777
19,600;5,914;8,763
19,620;5,920;8,735
19,640;5,926;8,707
19,660;5,931;8,677
19,680;5,937;8,647
19,700;5,943;8,615
19,720;5,948;8,582
19,740;5,954;8,551
19,760;5,959;8,516
19,780;5,965;8,483
19,800;5,971;8,448
19,820;5,977;8,412
19,840;5,982;8,376
19,860;5,988;8,337
19,880;5,994;8,300
19,900;6,000;8,262
19,920;6,005;8,222
19,940;6,011;8,203
19,960;6,017;8,143
19,980;6,022;8,100
20,000;6,028;8,058
20,020;6,034;8,017
20,040;6,039;7,976
20,060;6,045;7,936
20,080;6,051;7,895
20,100;6,056;7,858
20,120;6,063;7,823
20,140;6,068;7,793
20,160;6,074;7,765
20,180;6,080;7,742
20,200;6,085;7,723
20,220;6,091;7,711
20,240;6,097;7,702
20,260;6,102;7,696
20,280;6,108;7,694
20,300;6,114;7,685
20,320;6,120;7,692
20,340;6,126;7,694
20,360;6,131;7,690
20,380;6,137;7,684
20,400;6,143;7,674
20,420;6,148;7,659
20,440;6,154;7,643
20,460;6,160;7,622
20,480;6,165;7,598
20,500;6,171;7,570
20,520;6,177;7,541
20,540;6,183;7,507
20,560;6,189;7,474
20,580;6,194;7,437
20,600;6,199;7,398
20,620;6,206;7,360
20,640;6,211;7,320
20,660;6,217;7,280
20,680;6,223;7,249
20,700;6,229;7,199
20,720;6,234;7,158
20,740;6,240;7,120
20,760;6,245;7,082
20,780;6,251;7,048
20,800;6,256;7,019
20,820;6,262;6,992
20,840;6,268;6,972
20,860;6,273;6,956
20,880;6,279;6,947
20,900;6,285;6,942
20,920;6,291;6,944
20,940;6,296;6,949
20,960;6,301;6,956
20,980;6,308;6,968
21,000;6,313;6,980
21,020;6,319;6,990
21,040;6,324;7,000
21,060;6,330;7,008
21,080;6,336;7,014
21,100;6,342;7,015
21,120;6,348;7,012
21,140;6,353;7,007
21,160;6,359;7,001
21,180;6,364;6,989
21,200;6,370;6,977
21,220;6,376;6,964
21,240;6,382;6,948
21,260;6,388;6,932
21,280;6,393;6,916
21,300;6,399;6,902
21,320;6,405;6,888
21,340;6,411;6,875
21,360;6,417;6,863
21,380;6,422;6,851
21,400;6,427;6,862
21,420;6,433;6,874
21,440;6,439;6,830
21,460;6,444;6,825
21,480;6,451;6,823
21,500;6,456;6,825
21,520;6,462;6,828
21,540;6,468;6,834
21,560;6,474;6,843
21,580;6,479;6,853
21,600;6,485;6,865
21,620;6,491;6,878
21,640;6,496;6,892
21,660;6,502;6,908
21,680;6,507;6,924
21,700;6,513;6,940
21,720;6,519;6,957
21,740;6,524;6,972
21,760;6,530;6,989
21,780;6,536;6,991
21,800;6,542;7,017
21,820;6,547;7,031
21,840;6,553;7,044
21,860;6,558;7,056
21,880;6,564;7,069
21,900;6,570;7,083
21,920;6,575;7,096
21,940;6,581;7,110
21,960;6,587;7,124
21,980;6,592;7,140
22,000;6,598;7,158
22,020;6,604;7,177
22,040;6,609;7,198
22,060;6,615;7,221
22,080;6,621;7,243
22,100;6,627;7,268
22,120;6,632;7,293
22,140;6,638;7,288
22,160;6,643;7,338
22,180;6,649;7,381
22,200;6,655;7,412
22,220;6,661;7,444
22,240;6,666;7,476
22,260;6,672;7,511
22,280;6,678;7,544
22,300;6,684;7,579
22,320;6,689;7,614
22,340;6,695;7,651
22,360;6,701;7,688
22,380;6,706;7,725
22,400;6,711;7,763
22,420;6,718;7,803
22,440;6,724;7,842
22,460;6,729;7,882
22,480;6,735;7,923
22,500;6,740;7,963
22,520;6,746;8,042
22,540;6,752;8,050
22,560;6,758;8,092
22,580;6,764;8,137
22,600;6,769;8,181
22,620;6,775;8,230
22,640;6,781;8,277
22,660;6,786;8,327
22,680;6,792;8,375
22,700;6,798;8,427
22,720;6,803;8,479
22,740;6,809;8,531
22,760;6,815;8,586
22,780;6,820;8,639
22,800;6,826;8,695
22,820;6,832;8,752
22,840;6,837;8,809
22,860;6,843;8,869
22,880;6,849;8,887
22,900;6,854;8,982
22,920;6,860;9,051
22,940;6,866;9,114
22,960;6,871;9,176
22,980;6,877;9,240
23,000;6,882;9,304
23,020;6,888;9,369
