Zeit (s) Messreihe #15	Spannung, Ch A (V) Messreihe #15	Spannung, Ch B (V) Messreihe #15
2,560	0,069	0,646
2,580	0,051	0,646
2,600	0,084	0,658
2,620	0,023	0,651
2,640	0,093	0,659
2,660	0,033	0,659
2,680	0,037	0,647
2,700	0,058	0,653
2,720	0,054	0,653
2,740	0,070	0,663
2,760	0,055	0,668
2,780	0,057	0,669
2,800	0,048	0,669
2,820	0,068	0,675
2,840	0,074	0,683
2,860	0,062	0,688
2,880	0,069	0,694
2,900	0,067	0,699
2,920	0,073	0,706
2,940	0,069	0,710
2,960	0,078	0,717
2,980	0,074	0,722
3,000	0,077	0,728
3,020	0,072	0,729
3,040	0,081	0,735
3,060	0,082	0,740
3,080	0,091	0,747
3,100	0,082	0,748
3,120	0,093	0,755
3,140	0,093	0,759
3,160	0,098	0,764
3,180	0,103	0,771
3,200	0,108	0,777
3,220	0,107	0,781
3,240	0,112	0,785
3,260	0,116	0,790
3,280	0,121	0,794
3,300	0,117	0,798
3,320	0,129	0,802
3,340	0,136	0,807
3,360	0,142	0,814
3,380	0,145	0,817
3,400	0,146	0,820
3,420	0,159	0,827
3,440	0,162	0,831
3,460	0,166	0,836
3,480	0,173	0,839
3,500	0,184	0,845
3,520	0,180	0,848
3,540	0,204	0,855
3,560	0,164	0,850
3,580	0,189	0,851
3,600	0,160	0,843
3,620	0,237	0,862
3,640	0,215	0,870
3,660	0,236	0,875
3,680	0,273	0,892
3,700	0,283	0,897
3,720	0,311	0,911
3,740	0,310	0,915
3,760	0,323	0,920
3,780	0,321	0,922
3,800	0,340	0,928
3,820	0,351	0,935
3,840	0,354	0,939
3,860	0,359	0,943
3,880	0,355	0,944
3,900	0,357	0,946
3,920	0,358	0,947
3,940	0,370	0,953
3,960	0,382	0,964
3,980	0,368	0,967
4,000	0,367	0,973
4,020	0,362	0,978
4,040	0,360	0,988
4,060	0,338	0,990
4,080	0,328	0,996
4,100	0,326	0,999
4,120	0,311	1,002
4,140	0,321	1,008
4,160	0,301	1,017
4,180	0,283	1,020
4,200	0,287	1,030
4,220	0,265	1,041
4,240	0,245	1,048
4,260	0,233	1,052
4,280	0,224	1,056
4,300	0,219	1,061
4,320	0,211	1,066
4,340	0,208	1,073
4,360	0,199	1,078
4,380	0,191	1,084
4,400	0,180	1,087
4,420	0,180	1,088
4,440	0,182	1,091
4,460	0,177	1,098
4,480	0,178	1,104
4,500	0,169	1,110
4,520	0,162	1,115
4,540	0,161	1,119
4,560	0,162	1,125
4,580	0,161	1,130
4,600	0,154	1,134
4,620	0,160	1,142
4,640	0,152	1,146
4,660	0,138	1,144
4,680	0,161	1,153
4,700	0,149	1,157
4,720	0,157	1,164
4,740	0,161	1,171
4,760	0,156	1,176
4,780	0,149	1,177
4,800	0,157	1,182
4,820	0,162	1,186
4,840	0,157	1,189
4,860	0,169	1,194
4,880	0,175	1,202
4,900	0,174	1,206
4,920	0,180	1,211
4,940	0,196	1,218
4,960	0,215	1,231
4,980	0,219	1,238
5,000	0,217	1,242
5,020	0,213	1,243
5,040	0,229	1,247
5,060	0,228	1,250
5,080	0,252	1,257
5,100	0,256	1,262
5,120	0,274	1,270
5,140	0,259	1,269
5,160	0,279	1,274
5,180	0,296	1,280
5,200	0,308	1,286
5,220	0,320	1,291
5,240	0,325	1,294
5,260	0,344	1,300
5,280	0,366	1,308
5,300	0,390	1,316
5,320	0,393	1,318
5,340	0,410	1,323
5,360	0,410	1,324
5,380	0,440	1,331
5,400	0,436	1,333
5,420	0,472	1,341
5,440	0,492	1,347
5,460	0,531	1,357
5,480	0,556	1,364
5,500	0,564	1,366
5,520	0,597	1,374
5,540	0,610	1,378
5,560	0,643	1,385
5,580	0,658	1,390
5,600	0,673	1,394
5,620	0,706	1,402
5,640	0,711	1,405
5,660	0,720	1,407
5,680	0,736	1,413
5,700	0,744	1,417
5,720	0,760	1,423
5,740	0,767	1,428
5,760	0,768	1,434
5,780	0,768	1,438
5,800	0,759	1,443
5,820	0,751	1,447
5,840	0,746	1,451
5,860	0,732	1,458
5,880	0,715	1,462
5,900	0,695	1,466
5,920	0,685	1,471
5,940	0,655	1,479
5,960	0,627	1,487
5,980	0,596	1,492
6,000	0,570	1,498
6,020	0,541	1,504
6,040	0,524	1,504
6,060	0,519	1,510
6,080	0,496	1,517
6,100	0,459	1,523
6,120	0,441	1,528
6,140	0,418	1,537
6,160	0,389	1,542
6,180	0,369	1,548
6,200	0,354	1,553
6,220	0,345	1,558
6,240	0,324	1,562
6,260	0,309	1,563
6,280	0,320	1,566
6,300	0,302	1,572
6,320	0,300	1,575
6,340	0,278	1,578
6,360	0,289	1,584
6,380	0,266	1,587
6,400	0,275	1,597
6,420	0,256	1,605
6,440	0,251	1,610
6,460	0,243	1,617
6,480	0,230	1,617
6,500	0,244	1,622
6,520	0,241	1,631
6,540	0,239	1,636
6,560	0,235	1,641
6,580	0,240	1,645
6,600	0,246	1,654
6,620	0,246	1,658
6,640	0,242	1,661
6,660	0,246	1,665
6,680	0,265	1,673
6,700	0,274	1,682
6,720	0,276	1,686
6,740	0,279	1,690
6,760	0,283	1,694
6,780	0,304	1,700
6,800	0,324	1,709
6,820	0,327	1,714
6,840	0,325	1,715
6,860	0,358	1,723
6,880	0,368	1,729
6,900	0,388	1,736
6,920	0,395	1,740
6,940	0,405	1,741
6,960	0,445	1,754
6,980	0,471	1,761
7,000	0,514	1,772
7,020	0,526	1,776
7,040	0,561	1,784
7,060	0,590	1,791
7,080	0,598	1,793
7,100	0,623	1,798
7,120	0,649	1,803
7,140	0,673	1,809
7,160	0,709	1,816
7,180	0,729	1,820
7,200	0,752	1,824
7,220	0,796	1,832
7,240	0,829	1,838
7,260	0,867	1,844
7,280	0,897	1,849
7,300	0,918	1,853
7,320	0,945	1,858
7,340	0,956	1,860
7,360	0,984	1,864
7,380	1,022	1,871
7,400	1,047	1,875
7,420	1,090	1,883
7,440	1,111	1,887
7,460	1,105	1,886
7,480	1,154	1,897
7,500	1,167	1,903
7,520	1,185	1,911
7,540	1,179	1,914
7,560	1,182	1,919
7,580	1,178	1,925
7,600	1,163	1,932
7,620	1,144	1,937
7,640	1,121	1,943
7,660	1,096	1,949
7,680	1,073	1,953
7,700	1,038	1,957
7,720	1,030	1,960
7,740	1,010	1,958
7,760	1,028	1,958
7,780	1,016	1,964
7,800	0,984	1,971
7,820	0,933	1,978
7,840	0,897	1,984
7,860	0,863	1,988
7,880	0,840	1,989
7,900	0,817	1,996
7,920	0,770	2,003
7,940	0,731	2,007
7,960	0,702	2,013
7,980	0,649	2,022
8,000	0,616	2,026
8,020	0,591	2,029
8,040	0,574	2,033
8,060	0,542	2,039
8,080	0,520	2,044
8,100	0,497	2,048
8,120	0,491	2,050
8,140	0,475	2,059
8,160	0,451	2,065
8,180	0,422	2,077
8,200	0,387	2,079
8,220	0,387	2,086
8,240	0,370	2,088
8,260	0,365	2,094
8,280	0,354	2,097
8,300	0,358	2,105
8,320	0,336	2,108
8,340	0,346	2,113
8,360	0,345	2,121
8,380	0,333	2,124
8,400	0,344	2,131
8,420	0,340	2,137
8,440	0,343	2,143
8,460	0,343	2,147
8,480	0,336	2,148
8,500	0,347	2,153
8,520	0,362	2,159
8,540	0,373	2,167
8,560	0,380	2,173
8,580	0,377	2,174
8,600	0,387	2,178
8,620	0,411	2,186
8,640	0,427	2,192
8,660	0,442	2,198
8,680	0,457	2,203
8,700	0,469	2,207
8,720	0,483	2,211
8,740	0,506	2,217
8,760	0,528	2,223
8,780	0,557	2,230
8,800	0,588	2,238
8,820	0,591	2,239
8,840	0,614	2,244
8,860	0,657	2,253
8,880	0,682	2,258
8,900	0,712	2,264
8,920	0,777	2,275
8,940	0,802	2,280
8,960	0,823	2,283
8,980	0,837	2,286
9,000	0,853	2,289
9,020	0,881	2,293
9,040	0,886	2,294
9,060	0,945	2,303
9,080	1,000	2,311
9,100	1,052	2,319
9,120	1,081	2,323
9,140	1,090	2,324
9,160	1,144	2,332
9,180	1,161	2,334
9,200	1,217	2,342
9,220	1,234	2,344
9,240	1,270	2,349
9,260	1,346	2,360
9,280	1,374	2,364
9,300	1,402	2,369
9,320	1,438	2,375
9,340	1,472	2,382
9,360	1,499	2,389
9,380	1,514	2,396
9,400	1,514	2,397
9,420	1,514	2,400
9,440	1,519	2,403
9,460	1,521	2,406
9,480	1,520	2,409
9,500	1,523	2,415
9,520	1,510	2,423
9,540	1,495	2,428
9,560	1,479	2,436
9,580	1,442	2,440
9,600	1,423	2,443
9,620	1,412	2,450
9,640	1,366	2,456
9,660	1,350	2,453
9,680	1,336	2,462
9,700	1,313	2,466
9,720	1,248	2,469
9,740	1,240	2,476
9,760	1,170	2,484
9,780	1,117	2,488
9,800	1,115	2,487
9,820	1,091	2,492
9,840	1,049	2,499
9,860	0,997	2,506
9,880	0,943	2,510
9,900	0,914	2,515
9,920	0,881	2,523
9,940	0,814	2,529
9,960	0,791	2,535
9,980	0,740	2,544
10,000	0,690	2,550
10,020	0,657	2,557
10,040	0,621	2,563
10,060	0,595	2,568
10,080	0,583	2,567
10,100	0,582	2,568
10,120	0,574	2,574
10,140	0,566	2,583
10,160	0,530	2,590
10,180	0,516	2,596
10,200	0,498	2,600
10,220	0,490	2,604
10,240	0,487	2,610
10,260	0,478	2,614
10,280	0,474	2,618
10,300	0,473	2,624
10,320	0,471	2,629
10,340	0,472	2,633
10,360	0,475	2,640
10,380	0,500	2,654
10,400	0,500	2,661
10,420	0,501	2,666
10,440	0,520	2,672
10,460	0,532	2,679
10,480	0,552	2,686
10,500	0,575	2,694
10,520	0,566	2,695
10,540	0,606	2,704
10,560	0,650	2,715
10,580	0,661	2,719
10,600	0,637	2,715
10,620	0,664	2,719
10,640	0,705	2,728
10,660	0,728	2,733
10,680	0,762	2,740
10,700	0,784	2,745
10,720	0,825	2,752
10,740	0,851	2,756
10,760	0,868	2,759
10,780	0,875	2,761
10,800	0,901	2,765
10,820	0,932	2,770
10,840	0,959	2,774
10,860	1,013	2,782
10,880	1,072	2,790
10,900	1,085	2,792
10,920	1,142	2,799
10,940	1,148	2,801
10,960	1,208	2,808
10,980	1,248	2,813
11,000	1,306	2,820
11,020	1,327	2,823
11,040	1,353	2,826
11,060	1,404	2,832
11,080	1,478	2,842
11,100	1,514	2,847
11,120	1,535	2,849
11,140	1,572	2,855
11,160	1,600	2,859
11,180	1,621	2,863
11,200	1,672	2,871
11,220	1,693	2,876
11,240	1,724	2,883
11,260	1,742	2,888
11,280	1,754	2,893
11,300	1,758	2,896
11,320	1,774	2,904
11,340	1,776	2,908
11,360	1,775	2,916
11,380	1,772	2,921
11,400	1,752	2,926
11,420	1,744	2,929
11,440	1,740	2,936
11,460	1,710	2,941
11,480	1,694	2,943
11,500	1,677	2,950
11,520	1,635	2,957
11,540	1,599	2,965
11,560	1,549	2,967
11,580	1,535	2,973
11,600	1,462	2,984
11,620	1,399	2,988
11,640	1,380	2,991
11,660	1,334	2,996
11,680	1,316	2,998
11,700	1,290	3,004
11,720	1,230	3,011
11,740	1,189	3,017
11,760	1,139	3,024
11,780	1,088	3,029
11,800	1,055	3,034
11,820	1,016	3,036
11,840	1,000	3,040
11,860	0,970	3,045
11,880	0,934	3,052
11,900	0,904	3,052
11,920	0,899	3,056
11,940	0,878	3,061
11,960	0,851	3,067
11,980	0,824	3,070
12,000	0,805	3,076
12,020	0,784	3,085
12,040	0,754	3,091
12,060	0,726	3,105
12,080	0,693	3,112
12,100	0,675	3,114
12,120	0,673	3,118
12,140	0,668	3,122
12,160	0,658	3,124
12,180	0,656	3,126
12,200	0,663	3,130
12,220	0,575	3,100
12,240	0,761	3,069
12,260	0,797	3,075
12,280	0,780	3,079
12,300	0,760	3,085
12,320	0,741	3,090
12,340	0,724	3,095
12,360	0,709	3,101
12,380	0,696	3,106
12,400	0,685	3,111
12,420	0,676	3,117
12,440	0,668	3,122
12,460	0,665	3,127
12,480	0,700	3,144
12,500	0,667	3,153
12,520	0,646	3,151
12,540	0,645	3,150
12,560	0,655	3,154
12,580	0,656	3,157
12,600	0,651	3,157
12,620	0,648	3,156
12,640	0,648	3,156
12,660	0,647	3,156
12,680	0,648	3,156
12,700	0,647	3,156
12,720	0,647	3,156
12,740	0,646	3,156
12,760	0,646	3,156
12,780	0,644	3,156
12,800	0,640	3,156
12,820	0,645	3,156
12,840	0,647	3,156
12,860	0,646	3,156
12,880	0,645	3,155
12,900	0,646	3,156
12,920	0,648	3,157
12,940	0,649	3,157
12,960	0,648	3,158
12,980	0,648	3,158
13,000	0,649	3,159
13,020	0,649	3,159
13,040	0,649	3,159
13,060	0,651	3,160
13,080	0,650	3,160
13,100	0,648	3,160
13,120	0,648	3,160
13,140	0,649	3,160
13,160	0,649	3,160
13,180	0,649	3,160
13,200	0,650	3,161
13,220	0,649	3,161
13,240	0,650	3,161
13,260	0,650	3,161
13,280	0,649	3,161
13,300	0,649	3,161
13,320	0,650	3,161
13,340	0,649	3,161
13,360	0,649	3,161
13,380	0,649	3,161
13,400	0,649	3,161
13,420	0,649	3,161
13,440	0,649	3,160
13,460	0,649	3,161
13,480	0,648	3,160
13,500	0,648	3,160
13,520	0,648	3,160
13,540	0,647	3,161
13,560	0,648	3,161
13,580	0,649	3,161
13,600	0,648	3,161
13,620	0,648	3,161
13,640	0,648	3,161
13,660	0,648	3,161
13,680	0,648	3,161
13,700	0,648	3,161
13,720	0,648	3,160
13,740	0,648	3,161
13,760	0,648	3,161
13,780	0,648	3,161
13,800	0,648	3,161
13,820	0,647	3,161
13,840	0,648	3,161
13,860	0,647	3,161
13,880	0,647	3,161
13,900	0,648	3,161
13,920	0,647	3,160
13,940	0,647	3,161
13,960	0,647	3,160
13,980	0,647	3,161
14,000	0,647	3,161
14,020	0,648	3,161
14,040	0,648	3,161
14,060	0,648	3,161
14,080	0,648	3,161
14,100	0,647	3,161
14,120	0,647	3,161
