Zeit (s) Messreihe #10;Spannung, Ch A (V) Messreihe #10;Spannung, Ch B (V) Messreihe #10
9,750;5,410;0,003
9,800;5,387;0,001
9,850;5,339;0,002
9,900;5,294;0,001
9,950;5,294;0,002
10,000;5,294;0,001
10,050;5,294;0,002
10,100;5,294;0,001
10,150;5,294;0,002
10,200;5,294;0,002
10,250;5,294;0,002
10,300;5,294;0,002
10,350;5,294;0,002
10,400;5,294;0,002
10,450;5,294;0,002
10,500;5,294;0,001
10,550;5,294;0,002
10,600;5,294;0,002
10,650;5,288;0,002
10,700;5,275;0,002
10,750;5,272;0,002
10,800;5,265;0,002
10,850;5,258;0,002
10,900;5,258;0,002
10,950;5,258;0,002
11,000;5,250;0,001
11,050;5,247;0,002
11,100;5,243;0,002
11,150;5,228;0,002
11,200;5,226;0,002
11,250;5,226;0,002
11,300;5,220;0,002
11,350;5,218;0,002
11,400;5,215;0,002
11,450;5,200;0,002
11,500;5,191;0,002
11,550;5,188;0,002
11,600;5,173;0,002
11,650;5,170;0,002
11,700;5,166;0,002
11,750;5,156;0,002
11,800;5,145;0,002
11,850;5,127;0,002
11,900;5,119;0,002
11,950;5,110;0,002
12,000;5,098;0,002
12,050;5,090;0,002
12,100;5,081;0,002
12,150;5,079;0,002
12,200;5,056;0,002
12,250;5,043;0,002
12,300;5,028;0,002
12,350;5,019;0,002
12,400;5,014;0,002
12,450;5,001;0,002
12,500;4,999;0,001
12,550;4,996;0,002
12,600;4,991;0,002
12,650;4,985;0,002
12,700;4,969;0,002
12,750;4,949;0,002
12,800;4,941;0,002
12,850;4,929;0,002
12,900;4,911;0,002
12,950;4,885;0,002
13,000;4,883;0,002
13,050;4,883;0,002
13,100;4,883;0,002
13,150;4,884;0,002
13,200;4,883;0,002
13,250;4,883;0,002
13,300;4,883;0,002
13,350;4,883;0,002
13,400;4,883;0,002
13,450;4,883;0,002
13,500;4,882;0,002
13,550;4,880;0,002
13,600;4,879;0,002
13,650;4,869;0,002
13,700;4,845;0,002
13,750;4,820;0,001
13,800;4,804;0,002
13,850;4,790;0,002
13,900;4,785;0,002
13,950;4,770;0,002
14,000;4,766;0,002
14,050;4,758;0,002
14,100;4,753;0,002
14,150;4,746;0,002
14,200;4,743;0,001
14,250;4,738;0,002
14,300;4,732;0,002
14,350;4,725;0,002
14,400;4,720;0,002
14,450;4,708;0,001
14,500;4,703;0,002
14,550;4,698;0,001
14,600;4,684;0,002
14,650;4,667;0,001
14,700;4,663;0,002
14,750;4,661;0,002
14,800;4,652;0,002
14,850;4,649;0,001
14,900;4,642;0,002
14,950;4,633;0,002
15,000;4,626;0,002
15,050;4,620;0,001
15,100;4,612;0,002
15,150;4,606;0,002
15,200;4,595;0,002
15,250;4,589;0,002
15,300;4,579;0,002
15,350;4,578;0,001
15,400;4,571;0,002
15,450;4,557;0,001
15,500;4,549;0,002
15,550;4,535;0,002
15,600;4,534;0,002
15,650;4,521;0,001
15,700;4,506;0,002
15,750;4,495;0,002
15,800;4,488;0,002
15,850;4,488;0,001
15,900;4,488;0,002
15,950;4,488;0,001
16,000;4,476;0,002
16,050;4,456;0,001
16,100;4,437;0,002
16,150;4,404;0,001
16,200;4,403;0,002
16,250;4,403;0,001
16,300;4,404;0,002
16,350;4,407;0,001
16,400;4,407;0,002
16,450;4,407;0,001
16,500;4,407;0,002
16,550;4,407;0,001
16,600;4,407;0,002
16,650;4,407;0,001
16,700;4,407;0,002
16,750;4,407;0,001
16,800;4,405;0,002
16,850;4,404;0,001
16,900;4,405;0,002
16,950;4,403;0,001
17,000;4,403;0,002
17,050;4,403;0,001
17,100;4,403;0,002
17,150;4,403;0,001
17,200;4,403;0,002
17,250;4,403;9,747E-4
17,300;4,381;0,002
17,350;4,373;0,001
17,400;4,372;0,002
17,450;4,367;0,001
17,500;4,363;0,002
17,550;4,354;0,001
17,600;4,346;0,002
17,650;4,334;0,001
17,700;4,312;0,002
17,750;4,309;0,001
17,800;4,294;0,003
17,850;4,287;0,001
17,900;4,270;0,002
17,950;4,248;0,001
18,000;4,236;0,002
18,050;4,225;0,001
18,100;4,220;0,002
18,150;4,207;0,001
18,200;4,200;0,002
18,250;4,191;9,735E-4
18,300;4,188;0,002
18,350;4,185;0,001
18,400;4,179;0,002
18,450;4,174;0,001
18,500;4,169;0,002
18,550;4,163;0,001
18,600;4,161;0,002
18,650;4,161;0,001
18,700;4,153;0,002
18,750;4,151;9,564E-4
18,800;4,144;0,002
18,850;4,139;0,001
18,900;4,136;0,002
18,950;4,129;8,698E-4
19,000;4,129;0,002
19,050;4,125;8,966E-4
19,100;4,124;0,002
19,150;4,114;9,906E-4
19,200;4,105;0,002
19,250;4,099;0,001
19,300;4,098;0,002
19,350;4,091;9,283E-4
19,400;4,089;0,002
19,450;4,081;9,418E-4
19,500;4,080;0,002
19,550;4,080;0,001
19,600;4,080;0,002
19,650;4,080;0,001
19,700;4,080;0,002
19,750;4,080;9,808E-4
19,800;4,080;0,002
19,850;4,080;7,977E-4
19,900;4,081;0,003
19,950;4,080;0,001
20,000;4,080;0,002
20,050;4,080;0,001
20,100;4,080;0,002
20,150;4,069;0,001
20,200;4,046;0,002
20,250;4,008;0,001
20,300;3,994;0,002
20,350;3,979;0,001
20,400;3,969;0,002
20,450;3,958;9,027E-4
20,500;3,947;0,002
20,550;3,939;0,001
20,600;3,933;0,002
20,650;3,930;7,916E-4
20,700;3,928;0,002
20,750;3,923;0,001
20,800;3,918;0,002
20,850;3,914;8,661E-4
20,900;3,904;0,002
20,950;3,901;0,001
21,000;3,897;0,002
21,050;3,897;0,001
21,100;3,897;0,002
21,150;3,897;0,001
21,200;3,895;0,002
21,250;3,891;0,001
21,300;3,887;0,002
21,350;3,883;0,001
21,400;3,878;0,002
21,450;3,875;0,001
21,500;3,866;0,002
21,550;3,861;0,001
21,600;3,855;0,002
21,650;3,837;0,001
21,700;3,830;0,002
21,750;3,830;0,001
21,800;3,829;0,002
21,850;3,830;0,001
21,900;3,829;0,002
21,950;3,824;0,001
22,000;3,815;0,002
22,050;3,805;9,955E-4
22,100;3,798;0,002
22,150;3,793;0,001
22,200;3,787;0,002
22,250;3,780;0,001
22,300;3,768;0,002
22,350;3,765;9,100E-4
22,400;3,755;0,002
22,450;3,753;0,001
22,500;3,753;0,002
22,550;3,752;0,001
22,600;3,752;0,002
22,650;3,749;0,001
22,700;3,740;0,002
22,750;3,735;0,001
22,800;3,736;0,002
22,850;3,731;0,001
22,900;3,727;0,002
22,950;3,721;0,001
23,000;3,713;0,002
23,050;3,712;0,001
23,100;3,705;0,002
23,150;3,704;0,001
23,200;3,704;0,002
23,250;3,704;0,001
23,300;3,699;0,002
23,350;3,696;0,001
23,400;3,690;0,002
23,450;3,681;0,001
23,500;3,669;0,002
23,550;3,654;0,001
23,600;3,646;0,002
23,650;3,632;0,001
23,700;3,625;0,002
23,750;3,609;7,562E-4
23,800;3,598;0,002
23,850;3,583;9,235E-4
23,900;3,575;0,002
23,950;3,564;0,001
24,000;3,564;0,002
24,050;3,564;0,001
24,100;3,564;0,002
24,150;3,564;0,001
24,200;3,564;0,002
24,250;3,564;0,001
24,300;3,564;0,002
24,350;3,553;0,001
24,400;3,550;0,002
24,450;3,550;0,001
24,500;3,551;0,002
24,550;3,550;9,735E-4
24,600;3,551;0,002
24,650;3,532;0,001
24,700;3,528;0,002
24,750;3,510;0,001
24,800;3,505;0,002
24,850;3,491;0,001
24,900;3,483;0,002
24,950;3,480;0,001
25,000;3,463;0,002
25,050;3,444;0,001
25,100;3,415;0,002
25,150;3,408;0,001
25,200;3,397;0,002
25,250;3,380;9,564E-4
25,300;3,358;0,002
25,350;3,344;0,001
25,400;3,341;0,002
25,450;3,318;0,001
25,500;3,299;0,001
25,550;3,254;0,001
25,600;3,228;0,002
25,650;3,220;0,001
25,700;3,198;0,001
25,750;3,197;0,001
25,800;3,176;0,002
25,850;3,165;0,001
25,900;3,115;0,001
25,950;3,097;0,001
26,000;3,044;0,002
26,050;3,022;0,001
26,100;3,016;0,002
26,150;3,008;0,001
26,200;3,006;0,001
26,250;2,999;0,001
26,300;2,997;0,001
26,350;2,997;0,001
26,400;2,996;0,001
26,450;2,996;0,001
26,500;2,996;0,002
26,550;2,995;0,001
26,600;2,995;0,002
26,650;2,995;0,001
26,700;2,994;0,001
26,750;2,992;0,001
26,800;2,967;0,002
26,850;2,931;0,001
26,900;2,919;0,001
26,950;2,906;0,001
27,000;2,897;0,001
27,050;2,888;0,001
27,100;2,877;0,001
27,150;2,870;0,001
27,200;2,866;0,001
27,250;2,832;0,001
27,300;2,813;0,001
27,350;2,805;9,393E-4
27,400;2,777;0,001
27,450;2,772;0,001
27,500;2,756;9,552E-4
27,550;2,741;0,001
27,600;2,736;8,734E-4
27,650;2,725;0,001
27,700;2,722;0,001
27,750;2,722;0,001
27,800;2,705;0,001
27,850;2,696;0,002
27,900;2,695;0,001
27,950;2,695;0,001
28,000;2,693;0,001
28,050;2,686;0,001
28,100;2,686;0,001
28,150;2,677;0,001
28,200;2,673;0,001
28,250;2,667;0,001
28,300;2,642;0,001
28,350;2,637;0,001
28,400;2,623;0,001
28,450;2,619;0,001
28,500;2,613;0,001
28,550;2,606;0,001
28,600;2,603;0,001
28,650;2,592;9,686E-4
28,700;2,585;0,001
28,750;2,567;0,001
28,800;2,565;0,001
28,850;2,564;0,001
28,900;2,565;0,001
28,950;2,565;0,001
29,000;2,547;0,001
29,050;2,534;9,198E-4
29,100;2,527;0,001
29,150;2,524;0,001
29,200;2,523;0,001
29,250;2,515;0,002
29,300;2,497;0,001
29,350;2,480;0,001
29,400;2,463;0,001
29,450;2,423;0,001
29,500;2,418;9,515E-4
29,550;2,394;0,001
29,600;2,387;0,001
29,650;2,355;0,001
29,700;2,349;0,001
29,750;2,331;0,001
29,800;2,317;9,601E-4
29,850;2,313;0,001
29,900;2,297;9,479E-4
29,950;2,296;0,001
30,000;2,295;7,208E-4
30,050;2,296;0,001
30,100;2,298;0,001
30,150;2,297;0,002
30,200;2,296;7,159E-4
30,250;2,296;0,001
30,300;2,296;8,014E-4
30,350;2,296;0,001
30,400;2,296;7,941E-4
30,450;2,295;0,001
30,500;2,296;8,893E-4
30,550;2,295;0,001
30,600;2,277;0,001
30,650;2,251;0,002
30,700;2,222;9,161E-4
30,750;2,194;0,001
30,800;2,161;0,001
30,850;2,155;0,002
30,900;2,131;6,573E-4
30,950;2,120;0,001
31,000;2,116;6,842E-4
31,050;2,106;0,001
31,100;2,105;9,576E-4
31,150;2,087;0,001
31,200;2,081;6,500E-4
31,250;2,065;0,001
31,300;2,057;8,453E-4
31,350;2,056;9,564E-4
31,400;2,049;6,281E-4
31,450;2,048;0,001
31,500;2,048;9,821E-4
31,550;2,048;0,001
31,600;2,048;0,001
31,650;2,048;0,001
31,700;2,048;7,416E-4
31,750;2,048;0,002
31,800;2,048;8,612E-4
31,850;2,048;0,002
31,900;2,048;7,611E-4
31,950;2,048;0,001
32,000;2,048;7,648E-4
32,050;2,039;0,001
32,100;2,018;9,235E-4
32,150;2,011;0,001
32,200;1,977;7,074E-4
32,250;1,939;0,001
32,300;1,930;7,892E-4
32,350;1,886;0,001
32,400;1,873;8,978E-4
32,450;1,844;0,002
32,500;1,820;8,954E-4
32,550;1,819;0,002
32,600;1,819;5,682E-4
32,650;1,807;0,002
32,700;1,801;4,889E-4
32,750;1,793;0,001
32,800;1,780;8,234E-4
32,850;1,778;0,001
32,900;1,756;4,791E-4
32,950;1,751;0,001
33,000;1,722;3,082E-4
33,050;1,715;0,002
33,100;1,708;6,207E-4
33,150;1,682;0,001
33,200;1,659;4,413E-4
33,250;1,616;9,906E-4
33,300;1,607;4,669E-4
33,350;1,600;0,001
33,400;1,593;5,328E-4
33,450;1,592;0,001
33,500;1,592;5,634E-4
33,550;1,590;0,001
33,600;1,590;2,399E-4
33,650;1,590;0,001
33,700;1,590;4,352E-4
33,750;1,591;0,002
33,800;1,590;3,461E-4
33,850;1,590;0,001
33,900;1,590;5,414E-4
33,950;1,590;0,001
34,000;1,590;2,460E-4
34,050;1,590;0,001
34,100;1,590;6,244E-4
34,150;1,590;0,001
34,200;1,585;3,461E-4
34,250;1,559;0,001
34,300;1,558;3,876E-4
34,350;1,528;0,001
34,400;1,514;3,973E-4
34,450;1,477;0,001
34,500;1,430;6,195E-4
34,550;1,401;0,001
34,600;1,351;8,240E-5
34,650;1,329;0,001
34,700;1,258;2,643E-4
34,750;1,233;0,001
34,800;1,196;5,389E-4
34,850;1,174;0,002
34,900;1,152;3,632E-4
34,950;1,129;0,001
35,000;1,119;3,595E-4
35,050;1,102;0,001
35,100;1,100;3,070E-4
35,150;1,078;0,001
35,200;1,070;3,046E-4
35,250;1,049;0,002
35,300;1,030;2,069E-4
35,350;1,017;0,001
35,400;1,007;3,339E-4
35,450;0,991;0,001
35,500;0,955;6,531E-5
35,550;0,938;0,001
35,600;0,874;2,069E-4
35,650;0,837;0,001
35,700;0,800;4,266E-4
35,750;0,771;0,001
35,800;0,760;3,253E-4
35,850;0,743;0,001
35,900;0,738;1,849E-4
35,950;0,688;0,001
36,000;0,657;7,751E-5
36,050;0,619;0,001
36,100;0,604;1,910E-4
36,150;0,568;0,001
36,200;0,544;1,349E-4
36,250;0,540;0,001
36,300;0,521;9,460E-5
36,350;0,503;0,001
36,400;0,496;-3,601E-5
36,450;0,480;0,001
36,500;0,476;9,705E-5
36,550;0,463;0,001
36,600;0,457;1,648E-5
36,650;0,439;0,001
36,700;0,433;-2,155E-4
36,750;0,418;0,001
36,800;0,417;9,155E-6
36,850;0,402;0,001
36,900;0,398;6,287E-5
36,950;0,382;0,001
37,000;0,367;1,166E-4
37,050;0,354;0,001
37,100;0,342;1,788E-4
37,150;0,323;0,001
37,200;0,310;-2,130E-4
37,250;0,306;0,001
37,300;0,274;9,460E-5
37,350;0,265;0,001
37,400;0,238;-2,863E-4
37,450;0,234;0,001
37,500;0,225;-2,216E-4
37,550;0,220;9,955E-4
37,600;0,219;-9,583E-5
37,650;0,216;8,173E-4
37,700;0,215;1,459E-4
37,750;0,215;8,783E-4
37,800;0,215;3,070E-4
37,850;0,215;9,735E-4
37,900;0,215;1,239E-4
37,950;0,215;9,650E-4
38,000;0,215;2,155E-4
38,050;0,215;0,001
38,100;0,215;-3,052E-6
38,150;0,215;9,552E-4
38,200;0,215;-2,362E-4
38,250;0,215;0,001
38,300;0,215;4,944E-5
38,350;0,215;9,637E-4
38,400;0,215;7,385E-5
38,450;0,215;0,001
38,500;0,215;-1,569E-4
38,550;0,215;8,441E-4
38,600;0,215;1,526E-5
38,650;0,215;9,503E-4
38,700;0,215;-8,606E-5
38,750;0,215;0,001
38,800;0,215;-8,606E-5
38,850;0,215;0,001
38,900;0,215;-2,252E-4
38,950;0,215;0,001
39,000;0,215;1,141E-4
39,050;0,215;9,479E-4
39,100;0,215;9,094E-5
39,150;0,215;0,001
39,200;0,215;-5,554E-5
39,250;0,215;9,113E-4
39,300;0,215;1,202E-4
39,350;0,215;7,843E-4
39,400;0,215;-4,700E-5
39,450;0,215;0,001
39,500;0,215;1,373E-4
39,550;0,215;0,001
39,600;0,215;-1,593E-4
39,650;0,122;8,771E-4
39,700;-0,214;-2,008E-4
39,750;-0,214;9,259E-4
39,800;-0,214;4,211E-5
39,850;-0,214;7,037E-4
39,900;-0,214;7,996E-5
39,950;-0,214;8,331E-4
40,000;-0,214;1,178E-4
40,050;-0,214;9,271E-4
40,100;-0,214;9,949E-5
40,150;-0,214;8,234E-4
40,200;-0,214;6,653E-5
40,250;-0,214;8,600E-4
40,300;-0,214;-2,814E-4
40,350;-0,214;7,635E-4
40,400;-0,214;1,520E-4
40,450;-0,214;8,551E-4
40,500;-0,214;-2,869E-5
40,550;-0,214;0,001
40,600;-0,214;-1,544E-4
40,650;-0,214;7,855E-4
40,700;-0,214;3,156E-4
40,750;-0,214;8,405E-4
40,800;-0,214;8,850E-5
40,850;-0,214;0,001
40,900;-0,214;1,202E-4
40,950;-0,214;8,783E-4
41,000;-0,214;9,338E-5
41,050;-0,214;0,001
41,100;-0,214;1,349E-4
41,150;-0,214;0,001
41,200;-0,216;2,258E-5
41,250;-0,215;0,001
41,300;-0,215;-6,042E-5
41,350;-0,215;8,063E-4
41,400;-0,215;1,166E-4
41,450;-0,215;9,528E-4
41,500;-0,215;2,380E-5
41,550;-0,215;9,857E-4
41,600;-0,215;-7,629E-5
41,650;-0,218;4,816E-4
41,700;-0,220;-9,460E-5
41,750;-0,219;8,246E-4
41,800;-0,220;-1,154E-4
41,850;-0,221;8,014E-4
41,900;-0,224;2,521E-4
41,950;-0,227;9,662E-4
42,000;-0,294;-1,117E-4
42,050;-0,373;9,467E-4
42,100;-0,426;-1,398E-4
42,150;-0,496;5,634E-4
42,200;-0,534;-8,850E-5
42,250;-0,547;7,025E-4
42,300;-0,595;1,605E-4
42,350;-0,603;7,941E-4
42,400;-0,642;-7,141E-5
42,450;-0,666;6,879E-4
42,500;-0,690;-7,385E-5
42,550;-0,723;6,757E-4
42,600;-0,729;1,508E-4
42,650;-0,743;6,525E-4
42,700;-0,743;-1,526E-5
42,750;-0,743;5,670E-4
42,800;-0,743;-2,258E-5
42,850;-0,756;6,561E-4
42,900;-0,760;-1,678E-4
42,950;-0,759;6,818E-4
43,000;-0,760;-2,057E-4
43,050;-0,762;0,001
43,100;-0,769;-8,118E-5
43,150;-0,782;5,194E-4
43,200;-0,791;5,554E-5
43,250;-0,790;0,001
43,300;-0,800;-1,898E-4
43,350;-0,804;5,804E-4
43,400;-0,814;-1,886E-4
43,450;-0,814;4,608E-4
43,500;-0,814;6,287E-5
43,550;-0,815;1,483E-4
43,600;-0,827;-1,154E-4
43,650;-0,840;6,598E-4
43,700;-0,841;-3,119E-4
43,750;-0,840;7,269E-4
43,800;-0,841;3,601E-5
43,850;-0,840;6,024E-4
43,900;-0,841;-2,826E-4
43,950;-0,842;6,891E-4
44,000;-0,869;-3,278E-4
44,050;-0,877;4,901E-4
44,100;-0,893;-2,533E-4
44,150;-0,908;4,596E-4
44,200;-0,911;-1,874E-4
44,250;-0,917;3,766E-4
44,300;-0,917;2,991E-5
44,350;-0,930;6,183E-4
44,400;-0,948;-4,425E-4
44,450;-0,960;7,990E-4
44,500;-0,983;-9,155E-6
44,550;-0,993;3,168E-4
44,600;-1,019;6,287E-5
44,650;-1,023;7,819E-4
44,700;-1,070;-2,081E-4
44,750;-1,083;2,130E-4
44,800;-1,089;-8,850E-5
44,850;-1,096;5,853E-4
44,900;-1,096;5,798E-5
44,950;-1,096;4,950E-4
45,000;-1,096;-2,594E-4
45,050;-1,096;6,940E-4
45,100;-1,121;-3,827E-4
45,150;-1,155;5,450E-4
45,200;-1,159;-3,961E-4
45,250;-1,159;4,169E-4
45,300;-1,159;-1,202E-4
45,350;-1,178;3,510E-4
45,400;-1,262;-1,276E-4
45,450;-1,303;3,412E-4
45,500;-1,307;-1,593E-4
45,550;-1,307;3,387E-4
45,600;-1,350;-5,072E-4
45,650;-1,361;1,703E-4
45,700;-1,361;-4,437E-4
45,750;-1,360;5,524E-4
45,800;-1,361;-2,869E-5
45,850;-1,361;6,287E-5
45,900;-1,361;-2,374E-4
45,950;-1,360;3,778E-4
46,000;-1,360;-2,936E-4
46,050;-1,359;3,021E-4
46,100;-1,360;-2,435E-4
46,150;-1,360;3,387E-4
46,200;-1,360;-1,959E-4
46,250;-1,360;2,448E-4
46,300;-1,360;-1,117E-4
46,350;-1,362;2,972E-4
46,400;-1,372;-3,949E-4
46,450;-1,422;2,582E-4
46,500;-1,439;-1,971E-4
46,550;-1,463;3,656E-4
46,600;-1,464;-9,460E-5
46,650;-1,488;2,594E-4
46,700;-1,532;1,300E-4
46,750;-1,565;9,705E-5
46,800;-1,576;-2,972E-4
46,850;-1,577;2,850E-4
46,900;-1,613;-1,617E-4
46,950;-1,629;-3,723E-5
47,000;-1,632;-4,169E-4
47,050;-1,654;1,825E-4
47,100;-1,682;-7,141E-5
47,150;-1,729;7,019E-5
47,200;-1,778;-4,633E-4
47,250;-1,812;-8,362E-5
47,300;-1,831;-5,060E-4
47,350;-1,852;-5,493E-6
47,400;-1,897;-5,304E-4
47,450;-1,961;-1,648E-5
47,500;-2,002;-6,683E-4
47,550;-2,014;-8,850E-5
47,600;-2,026;-4,071E-4
47,650;-2,088;2,869E-5
47,700;-2,117;-3,461E-4
47,750;-2,201;8,484E-5
47,800;-2,243;-4,205E-4
47,850;-2,273;-5,475E-4
47,900;-2,286;-5,438E-4
47,950;-2,319;-3,644E-4
48,000;-2,357;-9,467E-4
48,050;-2,362;-2,069E-4
48,100;-2,379;-3,961E-4
48,150;-2,422;-2,533E-4
48,200;-2,461;-6,256E-4
48,250;-2,485;-1,373E-4
48,300;-2,505;-7,062E-4
48,350;-2,505;-8,118E-5
48,400;-2,506;-8,221E-4
48,450;-2,505;-4,791E-4
48,500;-2,553;-7,635E-4
48,550;-2,611;-4,291E-4
48,600;-2,681;-6,573E-4
48,650;-2,811;-2,325E-4
48,700;-2,888;-6,976E-4
48,750;-2,962;-2,875E-4
48,800;-3,014;-9,186E-4
48,850;-3,084;-4,791E-4
48,900;-3,101;-8,002E-4
48,950;-3,101;-5,792E-4
49,000;-3,100;-8,295E-4
49,050;-3,100;-7,074E-4
49,100;-3,100;-0,001
49,150;-3,101;-6,036E-4
49,200;-3,101;-9,564E-4
49,250;-3,101;-4,291E-4
49,300;-3,105;-8,844E-4
49,350;-3,111;-6,696E-4
49,400;-3,120;-7,489E-4
49,450;-3,125;-5,243E-4
49,500;-3,128;-9,015E-4
49,550;-3,128;-4,803E-4
49,600;-3,135;-0,001
49,650;-3,150;-4,559E-4
49,700;-3,166;-5,670E-4
49,750;-3,181;-2,350E-4
49,800;-3,200;-7,184E-4
49,850;-3,239;-6,207E-4
49,900;-3,258;-6,061E-4
49,950;-3,266;-6,866E-4
50,000;-3,267;-9,027E-4
50,050;-3,267;-6,134E-4
50,100;-3,267;-6,329E-4
50,150;-3,268;-7,098E-4
50,200;-3,289;-9,967E-4
50,250;-3,289;-4,425E-4
50,300;-3,289;-7,697E-4
50,350;-3,290;-8,514E-4
50,400;-3,304;-7,635E-4
50,450;-3,344;-7,184E-4
50,500;-3,348;-9,991E-4
50,550;-3,347;-3,448E-4
50,600;-3,348;-8,002E-4
50,650;-3,357;-9,320E-4
50,700;-3,408;-9,833E-4
50,750;-3,427;-6,049E-4
50,800;-3,429;-9,589E-4
50,850;-3,429;-5,560E-4
50,900;-3,462;-7,245E-4
50,950;-3,482;-6,451E-4
51,000;-3,482;-7,733E-4
51,050;-3,482;-6,879E-4
51,100;-3,499;-9,296E-4
51,150;-3,539;-5,756E-4
51,200;-3,541;-0,001
51,250;-3,541;-7,001E-4
51,300;-3,541;-9,967E-4
51,350;-3,572;-7,074E-4
51,400;-3,599;-0,001
51,450;-3,600;-9,991E-4
51,500;-3,613;-7,794E-4
51,550;-3,634;-9,149E-4
51,600;-3,663;-8,661E-4
