"Zeit (s) Messreihe #36";"Spannung, Ch A (V) Messreihe #36";"Spannung, Ch B (V) Messreihe #36"
5,300;1,096;0,731
5,350;1,109;0,833
5,400;1,122;0,898
5,450;1,136;1,029
5,500;1,149;1,121
5,550;1,162;1,282
5,600;1,176;1,402
5,650;1,189;1,592
5,700;1,203;1,737
5,750;1,216;1,946
5,800;1,229;2,099
5,850;1,242;2,295
5,900;1,255;2,389
5,950;1,268;2,485
6,000;1,282;2,444
6,050;1,295;2,400
6,100;1,308;2,256
6,150;1,322;2,155
6,200;1,335;1,984
6,250;1,348;1,872
6,300;1,362;1,690
6,350;1,375;1,584
6,400;1,388;1,422
6,450;1,402;1,342
6,500;1,415;1,208
6,550;1,428;1,154
6,600;1,441;1,049
6,650;1,455;1,028
6,700;1,468;0,958
6,750;1,482;0,976
6,800;1,495;0,944
6,850;1,508;1,002
6,900;1,521;1,009
6,950;1,535;1,107
7,000;1,548;1,159
7,050;1,561;1,301
7,100;1,574;1,394
7,150;1,587;1,580
7,200;1,601;1,716
7,250;1,614;1,948
7,300;1,628;2,126
7,350;1,640;2,403
7,400;1,654;2,622
7,450;1,667;2,946
7,500;1,681;3,196
7,550;1,694;3,547
7,600;1,707;3,796
7,650;1,720;4,110
7,700;1,734;4,257
7,750;1,747;4,404
7,800;1,761;4,327
7,850;1,774;4,246
7,900;1,787;3,985
7,950;1,801;3,786
8,000;1,814;3,461
8,050;1,827;3,218
8,100;1,840;2,865
8,150;1,853;2,620
8,200;1,867;2,308
8,250;1,879;2,121
8,300;1,893;1,877
8,350;1,906;1,749
8,400;1,919;1,568
8,450;1,933;1,506
8,500;1,946;1,392
8,550;1,959;1,397
8,600;1,972;1,346
8,650;1,986;1,415
8,700;1,999;1,421
8,750;2,012;1,553
8,800;2,026;1,619
8,850;2,039;1,813
8,900;2,052;1,936
8,950;2,065;2,190
9,000;2,079;2,371
9,050;2,092;2,686
9,100;2,105;2,924
9,150;2,119;3,299
9,200;2,132;3,593
9,250;2,145;4,021
9,300;2,159;4,355
9,350;2,172;4,820
9,400;2,185;5,169
9,450;2,198;5,606
9,500;2,210;5,863
9,550;2,224;6,140
9,600;2,237;6,170
9,650;2,251;6,194
9,700;2,264;5,988
9,750;2,277;5,822
9,800;2,290;5,471
9,850;2,304;5,179
9,900;2,317;4,710
9,950;2,330;4,349
10,000;2,343;3,875
10,050;2,357;3,560
10,100;2,370;3,156
10,150;2,383;2,904
10,200;2,396;2,571
10,250;2,410;2,406
10,300;2,423;2,175
10,350;2,436;2,108
10,400;2,449;1,968
10,450;2,463;1,987
10,500;2,476;1,932
10,550;2,489;2,037
10,600;2,502;2,070
10,650;2,516;2,254
10,700;2,529;2,363
10,750;2,542;2,624
10,800;2,555;2,809
10,850;2,568;3,148
10,900;2,582;3,403
10,950;2,595;3,817
11,000;2,608;4,141
11,050;2,621;4,628
11,100;2,635;5,008
11,150;2,648;5,550
11,200;2,661;5,962
11,250;2,674;6,510
11,300;2,688;6,876
11,350;2,701;7,321
11,400;2,714;7,520
11,450;2,727;7,757
11,500;2,740;7,731
11,550;2,753;7,751
11,600;2,767;7,519
11,650;2,780;7,338
11,700;2,794;6,909
11,750;2,806;6,561
11,800;2,819;6,035
11,850;2,832;5,647
11,900;2,846;5,127
11,950;2,859;4,755
12,000;2,872;4,263
12,050;2,885;3,952
12,100;2,898;3,558
12,150;2,912;3,352
12,200;2,925;3,072
12,250;2,938;2,968
12,300;2,951;2,783
12,350;2,964;2,787
12,400;2,978;2,707
12,450;2,991;2,813
12,500;3,004;2,826
12,550;3,018;3,027
12,600;3,030;3,135
12,650;3,044;3,433
12,700;3,057;3,628
12,750;3,070;4,014
12,800;3,083;4,292
12,850;3,096;4,762
12,900;3,110;5,123
12,950;3,123;5,665
13,000;3,135;6,086
13,050;3,148;6,671
13,100;3,160;7,072
13,150;3,162;7,244
13,200;3,162;7,165
13,250;3,162;7,239
13,300;3,162;7,161
13,350;3,162;7,238
13,400;3,162;7,157
13,450;3,162;7,235
13,500;3,162;7,154
13,550;3,162;7,234
13,600;3,162;7,151
13,650;3,162;7,233
13,700;3,162;7,149
13,750;3,162;7,230
13,800;3,162;7,148
13,850;3,162;7,228
13,900;3,162;7,147
13,950;3,162;7,229
14,000;3,162;7,145
14,050;3,162;7,223
14,100;3,162;7,141
14,150;3,162;7,216
14,200;3,162;7,139
14,250;3,162;7,216
14,300;3,162;7,139
14,350;3,162;7,216
14,400;3,162;7,150
14,450;3,162;7,212
14,500;3,162;7,133
14,550;3,162;7,214
14,600;3,162;7,134
14,650;3,162;7,218
14,700;3,162;7,134
14,750;3,162;7,218
14,800;3,162;7,134
14,850;3,162;7,217
14,900;3,162;7,132
14,950;3,162;7,217
15,000;3,162;7,133
15,050;3,162;7,218
15,100;3,162;7,134
15,150;3,162;7,218
15,200;3,162;7,135
15,250;3,162;7,212
15,300;3,162;7,133
15,350;3,162;7,210
15,400;3,162;7,132
15,450;3,162;7,210
15,500;3,162;7,132
15,550;3,162;7,207
15,600;3,162;7,132
15,650;3,162;7,206
15,700;3,162;7,128
15,750;3,162;7,209
15,800;3,162;7,128
15,850;3,162;7,211
15,900;3,163;7,131
15,950;3,162;7,213
16,000;3,162;7,127
16,050;3,162;7,210
16,100;3,162;7,123
16,150;3,162;7,207
16,200;3,162;7,124
16,250;3,162;7,209
16,300;3,162;7,126
16,350;3,163;7,214
16,400;3,162;7,128
16,450;3,162;7,206
16,500;3,162;7,127
16,550;3,162;7,204
16,600;3,162;7,127
16,650;3,162;7,205
16,700;3,162;7,127
16,750;3,162;7,204
16,800;3,162;7,126
16,850;3,162;7,202
16,900;3,162;7,123
16,950;3,162;7,206
17,000;3,162;7,124
17,050;3,162;7,208
17,100;3,162;7,125
17,150;3,162;7,208
17,200;3,162;7,126
17,250;3,162;7,207
17,300;3,162;7,124
17,350;3,162;7,206
17,400;3,162;7,126
17,450;3,162;7,208
17,500;3,162;7,128
17,550;3,162;7,209
17,600;3,162;7,128
17,650;3,162;7,204
17,700;3,162;7,127
17,750;3,162;7,203
17,800;3,162;7,127
17,850;3,162;7,203
