"Zeit (s) Messreihe #33";"Spannung, Ch A (V) Messreihe #33";"Spannung, Ch B (V) Messreihe #33"
12,000;2,851;4,937
12,050;2,864;4,415
12,100;2,877;4,073
12,150;2,890;3,678
12,200;2,904;3,453
12,250;2,917;3,177
12,300;2,931;3,075
12,350;2,944;2,936
12,400;2,956;2,953
12,450;2,970;2,933
12,500;2,983;3,072
12,550;2,996;3,175
12,600;3,010;3,435
12,650;3,023;3,653
12,700;3,036;4,029
12,750;3,049;4,362
12,800;3,062;4,857
12,850;3,076;5,298
12,900;3,089;5,899
12,950;3,102;6,435
13,000;3,115;7,117
13,050;3,128;7,706
13,100;3,141;8,399
13,150;3,154;8,942
13,200;3,165;9,486
13,250;3,166;9,500
13,300;3,167;9,554
13,350;3,167;9,494
13,400;3,166;9,549
13,450;3,166;9,489
13,500;3,166;9,541
13,550;3,166;9,487
13,600;3,166;9,539
13,650;3,167;9,487
13,700;3,166;9,538
13,750;3,166;9,487
13,800;3,166;9,537
13,850;3,166;9,484
13,900;3,166;9,532
13,950;3,166;9,480
14,000;3,167;9,534
14,050;3,166;9,514
14,100;3,166;9,683
14,150;3,166;9,596
14,200;3,167;9,523
14,250;3,167;9,468
14,300;3,167;9,516
14,350;3,166;9,463
14,400;3,166;9,511
14,450;3,166;9,461
14,500;3,166;9,509
14,550;3,166;9,458
14,600;3,166;9,505
14,650;3,166;9,452
14,700;3,166;9,495
14,750;3,166;9,448
14,800;3,166;9,491
14,850;3,166;9,444
14,900;3,166;9,487
14,950;3,166;9,443
15,000;3,166;9,482
15,050;3,167;9,441
15,100;3,166;9,480
15,150;3,167;9,440
15,200;3,166;9,488
15,250;3,167;9,444
15,300;3,166;9,488
15,350;3,166;9,445
15,400;3,166;9,489
15,450;3,166;9,447
15,500;3,166;9,491
15,550;3,166;9,451
15,600;3,166;9,493
15,650;3,166;9,453
15,700;3,166;9,466
15,750;3,167;9,452
15,800;3,166;9,489
15,850;3,166;9,452
15,900;3,166;9,490
15,950;2,821;8,547
16,000;0,385;1,224
16,050;0,010;-0,050
16,100;0,011;-0,015
16,150;0,015;-0,014
16,200;0,008;-0,005
16,250;0,007;-0,012
16,300;0,007;0,006
16,350;0,008;-0,001
16,400;0,008;0,019
16,450;0,008;0,008
16,500;0,008;0,022
16,550;0,008;0,011
16,600;0,008;0,025
16,650;0,008;0,014
16,700;0,008;0,028
16,750;0,007;0,018
16,800;0,008;0,029
16,850;0,008;0,019
16,900;0,007;0,031
16,950;0,007;0,020
17,000;0,007;0,031
17,050;0,008;0,018
17,100;0,008;0,028
17,150;0,007;0,019
17,200;0,007;0,028
17,250;0,008;0,020
17,300;0,007;0,030
17,350;0,008;0,021
17,400;0,008;0,030
17,450;0,008;0,022
17,500;0,007;0,031
17,550;0,008;0,027
17,600;0,008;0,036
17,650;0,008;0,029
17,700;0,008;0,037
17,750;0,007;0,029
