"Zeit (s) Messreihe #17";"Spannung, Ch A (V) Messreihe #17";"Spannung, Ch B (V) Messreihe #17"
17,650;4,967;3,247
17,700;4,982;3,350
17,750;4,996;3,522
17,800;5,010;3,628
17,850;5,025;3,804
17,900;5,039;3,913
17,950;5,054;4,094
18,000;5,068;4,209
18,050;5,083;4,396
18,100;5,097;4,515
18,150;5,111;4,705
18,200;5,126;4,826
18,250;5,140;5,022
18,300;5,154;5,147
18,350;5,169;5,347
18,400;5,183;5,474
18,450;5,198;5,676
18,500;5,212;5,802
18,550;5,226;6,001
18,600;5,241;6,122
18,650;5,255;6,314
18,700;5,270;6,426
18,750;5,284;6,609
18,800;5,298;6,708
18,850;5,312;6,879
18,900;5,327;6,965
18,950;5,341;7,124
19,000;5,355;7,201
19,050;5,370;7,356
19,100;5,384;7,433
19,150;5,398;7,588
19,200;5,412;7,661
19,250;5,427;7,811
19,300;5,441;7,874
19,350;5,456;8,013
19,400;5,470;8,064
19,450;5,484;8,191
19,500;5,499;8,227
19,550;5,513;8,339
19,600;5,527;8,362
19,650;5,542;8,464
19,700;5,557;8,480
19,750;5,571;8,578
19,800;5,585;8,588
19,850;5,599;8,682
19,900;5,613;8,687
19,950;5,627;8,774
20,000;5,641;8,771
20,050;5,656;8,849
20,100;5,670;8,834
20,150;5,684;8,901
20,200;5,699;8,876
20,250;5,713;8,932
20,300;5,728;8,897
20,350;5,741;8,943
20,400;5,756;8,896
20,450;5,770;8,932
20,500;5,785;8,875
20,550;5,799;8,899
20,600;5,813;8,829
20,650;5,828;8,843
20,700;5,842;8,760
20,750;5,857;8,761
20,800;5,871;8,668
20,850;5,885;8,660
20,900;5,899;8,556
20,950;5,914;8,538
21,000;5,928;8,426
21,050;5,942;8,400
21,100;5,956;8,279
21,150;5,970;8,244
21,200;5,985;8,112
21,250;5,999;8,067
21,300;6,013;7,926
21,350;6,028;7,875
21,400;6,042;7,730
21,450;6,057;7,683
21,500;6,071;7,557
21,550;6,085;7,547
21,600;6,099;7,470
21,650;6,114;7,513
21,700;6,128;7,465
21,750;6,142;7,500
21,800;6,157;7,419
21,850;6,171;7,411
21,900;6,185;7,290
21,950;6,199;7,251
22,000;6,214;7,110
22,050;6,228;7,060
22,100;6,242;6,915
22,150;6,256;6,881
22,200;6,270;6,774
22,250;6,284;6,796
22,300;6,299;6,754
22,350;6,313;6,827
22,400;6,327;6,806
22,450;6,342;6,869
22,500;6,356;6,816
22,550;6,370;6,844
22,600;6,384;6,761
22,650;6,399;6,776
22,700;6,413;6,696
22,750;6,427;6,722
22,800;6,442;6,657
22,850;6,456;6,706
22,900;6,470;6,668
22,950;6,485;6,742
23,000;6,499;6,726
23,050;6,513;6,818
23,100;6,527;6,809
23,150;6,541;6,897
23,200;6,556;6,881
23,250;6,569;6,964
23,300;6,584;6,946
23,350;6,598;7,039
23,400;6,612;7,037
23,450;6,627;7,146
23,500;6,641;7,162
23,550;6,655;7,290
23,600;6,669;7,318
23,650;6,683;7,457
23,700;6,698;7,495
23,750;6,712;7,643
23,800;6,726;7,689
23,850;6,741;7,845
23,900;6,755;7,899
23,950;6,769;8,065
24,000;6,783;8,129
24,050;6,797;8,306
24,100;6,812;8,383
24,150;6,826;8,573
24,200;6,840;8,662
24,250;6,854;8,864
24,300;6,869;8,963
24,350;6,882;9,174
24,400;6,896;9,282
24,450;6,911;9,507
24,500;6,925;9,627
24,550;6,939;9,830
24,600;6,953;9,906
24,650;6,967;9,985
24,700;6,982;9,992
24,750;6,996;9,991
24,800;7,010;9,991
24,850;7,024;9,991
24,900;7,038;9,991
24,950;7,053;9,991
25,000;7,067;9,991
25,050;7,081;9,991
25,100;7,096;9,991
25,150;7,110;9,991
25,200;7,124;9,991
25,250;7,138;9,991
25,300;7,153;9,991
25,350;7,166;9,991
25,400;7,181;9,991
25,450;7,194;9,991
25,500;7,208;9,991
25,550;7,222;9,991
25,600;7,237;9,991
25,650;7,251;9,991
25,700;7,265;9,991
25,750;7,280;9,991
25,800;7,294;9,991
25,850;7,308;9,991
25,900;7,322;9,991
25,950;7,336;9,991
26,000;7,351;9,991
26,050;7,365;9,991
26,100;7,379;9,991
26,150;7,393;9,991
26,200;7,407;9,991
26,250;7,421;9,991
26,300;7,436;9,991
26,350;7,450;9,991
26,400;7,464;9,991
26,450;7,478;9,991
26,500;7,492;9,991
26,550;7,506;9,991
26,600;7,520;9,991
26,650;7,535;9,991
26,700;7,549;9,991
26,750;7,563;9,991
26,800;7,577;9,991
26,850;7,591;9,991
26,900;7,605;9,991
26,950;7,620;9,991
27,000;7,634;9,991
27,050;7,648;9,991
27,100;7,662;9,991
27,150;7,676;9,991
27,200;7,690;9,991
27,250;7,704;9,991
27,300;7,718;9,991
27,350;7,733;9,991
27,400;7,747;9,991
27,450;7,761;9,991
27,500;7,775;9,991
27,550;7,789;9,991
27,600;7,803;9,991
27,650;7,817;9,991
27,700;7,831;9,991
27,750;7,845;9,991
27,800;7,859;9,991
