Zeit (s) Messreihe #1	Spannung, Ch A (V) Messreihe #1	Spannung, Ch B (V) Messreihe #1
19,650	0,079	-0,249
19,700	0,079	-0,249
19,750	0,079	-0,249
19,800	0,079	-0,249
19,850	0,079	-0,249
19,900	0,079	-0,249
19,950	0,079	-0,249
20,000	0,079	-0,250
20,050	0,079	-0,249
20,100	0,079	-0,249
20,150	0,078	-0,249
20,200	0,079	-0,250
20,250	0,079	-0,249
20,300	0,078	-0,250
20,350	0,079	-0,249
20,400	0,079	-0,249
20,450	0,079	-0,249
20,500	0,079	-0,249
20,550	0,079	-0,249
20,600	0,079	-0,249
20,650	0,079	-0,249
20,700	0,079	-0,249
20,750	0,079	-0,249
20,800	0,079	-0,249
20,850	0,079	-0,249
20,900	0,079	-0,249
20,950	0,079	-0,249
21,000	0,079	-0,249
21,050	0,079	-0,249
21,100	0,079	-0,249
21,150	0,079	-0,249
21,200	0,079	-0,249
21,250	0,079	-0,249
21,300	0,079	-0,249
21,350	0,079	-0,249
21,400	0,079	-0,249
21,450	0,079	-0,249
21,500	0,079	-0,249
21,550	0,079	-0,249
21,600	0,079	-0,249
21,650	0,079	-0,249
21,700	0,079	-0,249
21,750	0,079	-0,249
21,800	0,079	-0,249
21,850	0,079	-0,249
21,900	0,079	-0,249
21,950	0,079	-0,249
22,000	0,079	-0,250
22,050	0,078	-0,249
22,100	0,079	-0,249
22,150	0,079	-0,249
22,200	0,079	-0,249
22,250	0,079	-0,249
22,300	0,079	-0,249
22,350	0,079	-0,249
22,400	0,079	-0,249
22,450	0,079	-0,249
22,500	0,075	-0,249
22,550	0,065	-0,249
22,600	0,048	-0,250
22,650	0,023	-0,251
22,700	-0,005	-0,252
22,750	-0,036	-0,252
22,800	-0,074	-0,255
22,850	-0,103	-0,256
22,900	-0,127	-0,261
22,950	-0,153	-0,266
23,000	-0,182	-0,275
23,050	-0,209	-0,286
23,100	-0,232	-0,299
23,150	-0,247	-0,313
23,200	-0,258	-0,332
23,250	-0,266	-0,355
23,300	-0,276	-0,385
23,350	-0,287	-0,422
23,400	-0,303	-0,468
23,450	-0,328	-0,522
23,500	-0,368	-0,585
23,550	-0,453	-0,656
23,600	-0,612	-0,729
23,650	-0,856	-0,789
23,700	-1,082	-0,825
23,750	-1,117	-0,833
23,800	-0,957	-0,829
23,850	-0,822	-0,824
23,900	-0,759	-0,821
23,950	-0,746	-0,820
24,000	-0,758	-0,821
24,050	-0,776	-0,821
24,100	-0,795	-0,822
24,150	-0,812	-0,822
24,200	-0,824	-0,822
24,250	-0,829	-0,822
24,300	-0,834	-0,822
24,350	-0,842	-0,822
24,400	-0,847	-0,823
24,450	-0,852	-0,823
24,500	-0,860	-0,823
24,550	-0,869	-0,823
24,600	-0,882	-0,824
24,650	-0,896	-0,824
24,700	-0,909	-0,825
24,750	-0,916	-0,824
24,800	-0,925	-0,825
24,850	-0,934	-0,825
24,900	-0,947	-0,826
24,950	-0,966	-0,826
25,000	-0,986	-0,827
25,050	-0,999	-0,827
25,100	-1,010	-0,828
25,150	-1,021	-0,828
25,200	-1,034	-0,829
25,250	-1,049	-0,829
25,300	-1,063	-0,830
25,350	-1,073	-0,830
25,400	-1,084	-0,831
25,450	-1,098	-0,831
25,500	-1,113	-0,832
25,550	-1,131	-0,832
25,600	-1,149	-0,834
25,650	-1,165	-0,835
25,700	-1,183	-0,837
25,750	-1,200	-0,838
25,800	-1,216	-0,840
25,850	-1,229	-0,841
25,900	-1,237	-0,842
25,950	-1,245	-0,843
26,000	-1,254	-0,844
26,050	-1,266	-0,845
26,100	-1,280	-0,846
26,150	-1,295	-0,848
26,200	-1,308	-0,849
26,250	-1,320	-0,850
26,300	-1,331	-0,851
26,350	-1,342	-0,852
26,400	-1,353	-0,853
26,450	-1,363	-0,854
26,500	-1,374	-0,855
26,550	-1,383	-0,856
26,600	-1,391	-0,857
26,650	-1,399	-0,857
26,700	-1,408	-0,858
26,750	-1,418	-0,858
26,800	-1,430	-0,860
26,850	-1,442	-0,860
26,900	-1,453	-0,862
26,950	-1,465	-0,863
27,000	-1,476	-0,864
27,050	-1,489	-0,864
27,100	-1,503	-0,866
27,150	-1,513	-0,866
27,200	-1,523	-0,868
27,250	-1,532	-0,868
27,300	-1,543	-0,869
27,350	-1,555	-0,870
27,400	-1,567	-0,871
27,450	-1,578	-0,871
27,500	-1,589	-0,872
27,550	-1,600	-0,873
27,600	-1,612	-0,874
27,650	-1,624	-0,875
27,700	-1,637	-0,876
27,750	-1,649	-0,877
27,800	-1,662	-0,878
27,850	-1,676	-0,878
27,900	-1,691	-0,880
27,950	-1,705	-0,880
28,000	-1,719	-0,881
28,050	-1,732	-0,882
28,100	-1,743	-0,883
28,150	-1,755	-0,884
28,200	-1,767	-0,885
28,250	-1,781	-0,885
28,300	-1,794	-0,887
28,350	-1,806	-0,887
28,400	-1,816	-0,888
28,450	-1,825	-0,888
28,500	-1,837	-0,890
28,550	-1,848	-0,890
28,600	-1,864	-0,891
28,650	-1,877	-0,892
28,700	-1,887	-0,892
28,750	-1,898	-0,893
28,800	-1,911	-0,894
28,850	-1,925	-0,894
28,900	-1,941	-0,896
28,950	-1,951	-0,896
29,000	-1,963	-0,896
29,050	-1,976	-0,897
29,100	-1,990	-0,898
29,150	-2,005	-0,899
29,200	-2,020	-0,900
29,250	-2,034	-0,901
29,300	-2,048	-0,902
29,350	-2,062	-0,902
29,400	-2,077	-0,903
29,450	-2,089	-0,904
29,500	-2,099	-0,904
29,550	-2,108	-0,905
29,600	-2,118	-0,906
29,650	-2,127	-0,906
29,700	-2,136	-0,906
29,750	-2,145	-0,907
29,800	-2,155	-0,907
29,850	-2,164	-0,908
29,900	-2,175	-0,908
29,950	-2,187	-0,909
30,000	-2,203	-0,910
30,050	-2,219	-0,910
30,100	-2,235	-0,911
30,150	-2,248	-0,912
30,200	-2,256	-0,913
30,250	-2,266	-0,913
30,300	-2,280	-0,914
30,350	-2,296	-0,914
30,400	-2,313	-0,915
30,450	-2,329	-0,916
30,500	-2,343	-0,916
30,550	-2,355	-0,917
30,600	-2,360	-0,918
30,650	-2,367	-0,918
30,700	-2,373	-0,918
30,750	-2,382	-0,918
30,800	-2,393	-0,919
30,850	-2,408	-0,920
30,900	-2,423	-0,920
30,950	-2,438	-0,921
31,000	-2,452	-0,922
31,050	-2,464	-0,922
31,100	-2,477	-0,923
31,150	-2,490	-0,923
31,200	-2,501	-0,924
31,250	-2,511	-0,924
31,300	-2,519	-0,925
31,350	-2,528	-0,925
31,400	-2,538	-0,925
31,450	-2,549	-0,926
31,500	-2,563	-0,926
31,550	-2,580	-0,927
31,600	-2,599	-0,928
31,650	-2,622	-0,929
31,700	-2,649	-0,930
31,750	-2,678	-0,931
31,800	-2,704	-0,932
31,850	-2,722	-0,933
31,900	-2,730	-0,933
31,950	-2,733	-0,933
32,000	-2,734	-0,933
32,050	-2,741	-0,933
32,100	-2,753	-0,934
32,150	-2,762	-0,934
32,200	-2,773	-0,935
32,250	-2,789	-0,935
32,300	-2,810	-0,936
32,350	-2,835	-0,937
32,400	-2,863	-0,938
32,450	-2,881	-0,939
32,500	-2,894	-0,939
32,550	-2,912	-0,939
32,600	-2,945	-0,941
32,650	-2,995	-0,942
32,700	-3,050	-0,944
32,750	-3,095	-0,946
32,800	-3,125	-0,947
32,850	-3,138	-0,948
32,900	-3,148	-0,947
32,950	-3,169	-0,948
33,000	-3,200	-0,949
33,050	-3,231	-0,950
33,100	-3,252	-0,951
33,150	-3,263	-0,952
33,200	-3,267	-0,952
33,250	-3,273	-0,952
33,300	-3,280	-0,952
33,350	-3,289	-0,952
33,400	-3,298	-0,953
33,450	-3,308	-0,952
33,500	-3,323	-0,953
33,550	-3,339	-0,954
33,600	-3,352	-0,954
33,650	-3,363	-0,955
33,700	-3,370	-0,955
33,750	-3,373	-0,955
33,800	-3,377	-0,955
33,850	-3,388	-0,955
33,900	-3,404	-0,955
33,950	-3,421	-0,956
34,000	-3,435	-0,957
34,050	-3,446	-0,957
34,100	-3,458	-0,957
34,150	-3,472	-0,957
34,200	-3,488	-0,958
34,250	-3,502	-0,958
34,300	-3,510	-0,959
34,350	-3,514	-0,959
34,400	-3,522	-0,959
34,450	-3,529	-0,959
34,500	-3,539	-0,959
34,550	-3,553	-0,960
34,600	-3,577	-0,960
34,650	-3,607	-0,961
34,700	-3,634	-0,962
34,750	-3,651	-0,962
34,800	-3,667	-0,963
34,850	-3,682	-0,963
34,900	-3,700	-0,964
34,950	-3,719	-0,964
35,000	-3,738	-0,964
35,050	-3,756	-0,965
35,100	-3,771	-0,965
35,150	-3,784	-0,966
35,200	-3,797	-0,966
35,250	-3,810	-0,966
35,300	-3,824	-0,967
35,350	-3,840	-0,967
35,400	-3,856	-0,968
35,450	-3,865	-0,968
35,500	-3,876	-0,968
35,550	-3,884	-0,968
35,600	-3,888	-0,968
35,650	-3,889	-0,968
35,700	-3,890	-0,969
35,750	-3,883	-0,968
35,800	-3,878	-0,968
35,850	-3,875	-0,968
35,900	-3,874	-0,968
35,950	-3,873	-0,968
36,000	-3,873	-0,968
36,050	-3,873	-0,968
36,100	-3,873	-0,968
36,150	-3,872	-0,968
36,200	-3,873	-0,968
36,250	-3,873	-0,968
36,300	-3,873	-0,968
36,350	-3,872	-0,968
36,400	-3,873	-0,968
36,450	-3,873	-0,968
36,500	-3,873	-0,968
36,550	-3,873	-0,968
36,600	-3,873	-0,968
36,650	-3,872	-0,968
36,700	-3,873	-0,968
36,750	-3,873	-0,968
36,800	-3,873	-0,968
36,850	-3,873	-0,968
36,900	-3,873	-0,968
36,950	-3,873	-0,968
37,000	-3,878	-0,968
37,050	-3,886	-0,969
37,100	-3,897	-0,969
37,150	-3,919	-0,969
37,200	-3,954	-0,970
37,250	-3,986	-0,970
37,300	-4,004	-0,971
37,350	-4,016	-0,971
37,400	-4,040	-0,972
37,450	-4,065	-0,972
37,500	-4,090	-0,973
37,550	-4,109	-0,973
37,600	-4,125	-0,974
37,650	-4,142	-0,974
37,700	-4,160	-0,975
37,750	-4,176	-0,975
37,800	-4,187	-0,975
37,850	-4,191	-0,975
37,900	-4,193	-0,975
37,950	-4,193	-0,975
38,000	-4,199	-0,975
38,050	-4,208	-0,976
38,100	-4,219	-0,976
38,150	-4,230	-0,976
38,200	-4,240	-0,976
38,250	-4,246	-0,976
38,300	-4,258	-0,977
38,350	-4,274	-0,977
38,400	-4,289	-0,977
38,450	-4,297	-0,977
38,500	-4,300	-0,977
38,550	-4,302	-0,977
38,600	-4,312	-0,978
38,650	-4,326	-0,978
38,700	-4,343	-0,978
38,750	-4,358	-0,978
38,800	-4,367	-0,979
38,850	-4,377	-0,979
38,900	-4,392	-0,979
38,950	-4,407	-0,979
39,000	-4,421	-0,980
39,050	-4,433	-0,980
39,100	-4,447	-0,980
39,150	-4,456	-0,980
39,200	-4,466	-0,981
39,250	-4,478	-0,981
39,300	-4,491	-0,981
39,350	-4,504	-0,981
39,400	-4,517	-0,982
39,450	-4,529	-0,982
39,500	-4,542	-0,982
39,550	-4,556	-0,982
39,600	-4,571	-0,983
39,650	-4,581	-0,983
39,700	-4,592	-0,983
39,750	-4,604	-0,983
39,800	-4,617	-0,983
39,850	-4,632	-0,984
39,900	-4,648	-0,984
39,950	-4,662	-0,984
40,000	-4,670	-0,984
40,050	-4,676	-0,984
40,100	-4,686	-0,984
40,150	-4,698	-0,985
40,200	-4,712	-0,985
40,250	-4,722	-0,985
40,300	-4,734	-0,985
40,350	-4,742	-0,985
40,400	-4,753	-0,986
40,450	-4,763	-0,986
40,500	-4,774	-0,986
40,550	-4,785	-0,986
40,600	-4,797	-0,987
40,650	-4,808	-0,987
40,700	-4,815	-0,987
40,750	-4,818	-0,986
40,800	-4,827	-0,987
40,850	-4,833	-0,987
40,900	-4,842	-0,987
40,950	-4,855	-0,987
41,000	-4,867	-0,988
41,050	-4,879	-0,988
41,100	-4,885	-0,988
41,150	-4,888	-0,988
41,200	-4,893	-0,988
41,250	-4,900	-0,988
41,300	-4,909	-0,988
41,350	-4,920	-0,989
41,400	-4,932	-0,989
41,450	-4,939	-0,989
41,500	-4,949	-0,989
41,550	-4,958	-0,989
41,600	-4,971	-0,990
41,650	-4,984	-0,990
41,700	-4,994	-0,990
41,750	-5,004	-0,990
41,800	-5,011	-0,990
41,850	-5,021	-0,990
41,900	-5,031	-0,990
41,950	-5,043	-0,990
42,000	-5,056	-0,990
42,050	-5,066	-0,991
42,100	-5,077	-0,991
42,150	-5,087	-0,991
42,200	-5,098	-0,991
42,250	-5,113	-0,991
42,300	-5,133	-0,992
42,350	-5,157	-0,992
42,400	-5,192	-0,993
42,450	-5,233	-0,993
42,500	-5,268	-0,994
42,550	-5,287	-0,994
42,600	-5,297	-0,995
42,650	-5,300	-0,994
42,700	-5,302	-0,995
42,750	-5,303	-0,994
42,800	-5,312	-0,995
42,850	-5,324	-0,995
42,900	-5,340	-0,995
42,950	-5,356	-0,995
43,000	-5,367	-0,995
43,050	-5,376	-0,995
43,100	-5,394	-0,996
43,150	-5,422	-0,996
43,200	-5,466	-0,997
43,250	-5,518	-0,997
43,300	-5,558	-0,998
43,350	-5,583	-0,999
43,400	-5,597	-0,999
43,450	-5,603	-0,999
43,500	-5,612	-0,999
43,550	-5,624	-0,999
43,600	-5,639	-0,999
43,650	-5,655	-1,000
43,700	-5,674	-1,000
43,750	-5,693	-1,000
43,800	-5,711	-1,000
43,850	-5,726	-1,000
43,900	-5,741	-1,001
43,950	-5,755	-1,001
44,000	-5,768	-1,001
44,050	-5,779	-1,001
44,100	-5,789	-1,001
44,150	-5,799	-1,001
44,200	-5,812	-1,002
44,250	-5,824	-1,001
44,300	-5,837	-1,002
44,350	-5,849	-1,002
44,400	-5,861	-1,003
44,450	-5,874	-1,002
44,500	-5,892	-1,003
44,550	-5,909	-1,003
44,600	-5,925	-1,003
44,650	-5,938	-1,003
44,700	-5,951	-1,004
44,750	-5,962	-1,003
44,800	-5,976	-1,004
44,850	-5,993	-1,004
44,900	-6,012	-1,004
44,950	-6,027	-1,004
45,000	-6,034	-1,005
45,050	-6,043	-1,005
45,100	-6,052	-1,005
45,150	-6,061	-1,004
45,200	-6,069	-1,005
45,250	-6,073	-1,005
45,300	-6,075	-1,005
45,350	-6,075	-1,005
45,400	-6,076	-1,005
45,450	-6,076	-1,005
45,500	-6,077	-1,005
45,550	-6,077	-1,005
45,600	-6,077	-1,005
45,650	-6,076	-1,005
45,700	-6,077	-1,005
45,750	-6,077	-1,005
45,800	-6,077	-1,005
45,850	-6,076	-1,005
45,900	-6,077	-1,005
45,950	-6,077	-1,005
46,000	-6,078	-1,005
46,050	-6,077	-1,005
46,100	-6,077	-1,005
46,150	-6,077	-1,005
46,200	-6,077	-1,005
46,250	-6,077	-1,005
46,300	-6,078	-1,005
46,350	-6,077	-1,005
46,400	-6,078	-1,005
46,450	-6,077	-1,005
46,500	-6,078	-1,005
46,550	-6,077	-1,005
46,600	-6,078	-1,005
46,650	-6,078	-1,005
46,700	-6,078	-1,005
46,750	-6,077	-1,005
46,800	-6,078	-1,005
46,850	-6,078	-1,005
46,900	-6,078	-1,005
46,950	-6,078	-1,005
47,000	-6,078	-1,005
47,050	-6,078	-1,005
47,100	-6,078	-1,005
47,150	-6,078	-1,005
47,200	-6,078	-1,005
47,250	-6,077	-1,005
47,300	-6,078	-1,005
47,350	-6,078	-1,005
47,400	-6,078	-1,005
47,450	-6,085	-1,005
47,500	-6,107	-1,005
47,550	-6,142	-1,005
47,600	-6,181	-1,006
47,650	-6,202	-1,006
47,700	-6,216	-1,006
47,750	-6,234	-1,006
47,800	-6,260	-1,007
47,850	-6,286	-1,007
47,900	-6,300	-1,008
47,950	-6,313	-1,008
48,000	-6,325	-1,008
48,050	-6,339	-1,008
48,100	-6,359	-1,008
48,150	-6,372	-1,008
48,200	-6,378	-1,008
48,250	-6,381	-1,008
48,300	-6,383	-1,009
48,350	-6,384	-1,008
48,400	-6,391	-1,009
48,450	-6,401	-1,008
48,500	-6,417	-1,009
48,550	-6,434	-1,009
48,600	-6,446	-1,009
48,650	-6,458	-1,009
48,700	-6,472	-1,009
48,750	-6,487	-1,009
48,800	-6,501	-1,010
48,850	-6,514	-1,010
48,900	-6,522	-1,010
48,950	-6,526	-1,010
49,000	-6,534	-1,010
49,050	-6,540	-1,010
49,100	-6,544	-1,010
49,150	-6,545	-1,010
49,200	-6,546	-1,011
49,250	-6,548	-1,010
49,300	-6,556	-1,010
49,350	-6,560	-1,010
49,400	-6,564	-1,011
49,450	-6,570	-1,010
49,500	-6,577	-1,011
49,550	-6,581	-1,010
49,600	-6,589	-1,011
49,650	-6,595	-1,010
49,700	-6,599	-1,011
49,750	-6,602	-1,011
49,800	-6,610	-1,011
49,850	-6,615	-1,011
49,900	-6,618	-1,011
49,950	-6,625	-1,011
50,000	-6,632	-1,011
50,050	-6,635	-1,011
50,100	-6,636	-1,011
50,150	-6,637	-1,011
50,200	-6,641	-1,011
50,250	-6,649	-1,012
50,300	-6,652	-1,012
50,350	-6,653	-1,011
50,400	-6,655	-1,012
50,450	-6,656	-1,011
50,500	-6,658	-1,012
50,550	-6,665	-1,012
50,600	-6,670	-1,012
50,650	-6,672	-1,011
50,700	-6,680	-1,012
50,750	-6,686	-1,012
50,800	-6,689	-1,012
