Zeit (s) Messreihe #8	Spannung, Ch A (V) Messreihe #8	Spannung, Ch B (V) Messreihe #8
19,900	0,822	-0,038
19,950	0,797	-0,039
20,000	0,767	-0,038
20,050	0,751	-0,039
20,100	0,742	-0,039
20,150	0,736	-0,039
20,200	0,725	-0,039
20,250	0,708	-0,040
20,300	0,686	-0,039
20,350	0,661	-0,039
20,400	0,633	-0,039
20,450	0,606	-0,040
20,500	0,584	-0,039
20,550	0,566	-0,040
20,600	0,554	-0,040
20,650	0,547	-0,040
20,700	0,536	-0,040
20,750	0,529	-0,041
20,800	0,519	-0,040
20,850	0,512	-0,041
20,900	0,503	-0,040
20,950	0,488	-0,041
21,000	0,479	-0,040
21,050	0,475	-0,041
21,100	0,473	-0,040
21,150	0,472	-0,041
21,200	0,471	-0,041
21,250	0,471	-0,041
21,300	0,460	-0,040
21,350	0,409	-0,041
21,400	0,355	-0,041
21,450	0,318	-0,042
21,500	0,304	-0,041
21,550	0,299	-0,042
21,600	0,287	-0,042
21,650	0,267	-0,042
21,700	0,247	-0,041
21,750	0,231	-0,042
21,800	0,219	-0,042
21,850	0,201	-0,042
21,900	0,176	-0,042
21,950	0,149	-0,042
22,000	0,121	-0,042
22,050	0,090	-0,043
22,100	0,056	-0,042
22,150	0,023	-0,043
22,200	-0,005	-0,042
22,250	-0,025	-0,043
22,300	-0,037	-0,042
22,350	-0,046	-0,043
22,400	-0,051	-0,043
22,450	-0,053	-0,043
22,500	-0,055	-0,043
22,550	-0,056	-0,043
22,600	-0,056	-0,043
22,650	-0,056	-0,043
22,700	-0,057	-0,043
22,750	-0,056	-0,043
22,800	-0,057	-0,043
22,850	-0,057	-0,044
22,900	-0,057	-0,043
22,950	-0,057	-0,044
23,000	-0,057	-0,043
23,050	-0,057	-0,043
23,100	-0,057	-0,043
23,150	-0,057	-0,044
23,200	-0,057	-0,043
23,250	-0,057	-0,044
23,300	-0,057	-0,043
23,350	-0,057	-0,044
23,400	-0,057	-0,043
23,450	-0,057	-0,044
23,500	-0,057	-0,044
23,550	-0,057	-0,044
23,600	-0,058	-0,044
23,650	-0,057	-0,044
23,700	-0,058	-0,044
23,750	-0,057	-0,044
23,800	-0,057	-0,044
23,850	-0,057	-0,044
23,900	-0,057	-0,044
23,950	-0,058	-0,044
24,000	-0,057	-0,044
24,050	-0,057	-0,044
24,100	-0,058	-0,044
24,150	-0,058	-0,045
24,200	-0,057	-0,044
24,250	-0,055	-0,044
24,300	0,059	-0,044
24,350	0,063	-0,044
24,400	0,062	-0,044
24,450	0,061	-0,044
24,500	0,061	-0,044
24,550	0,061	-0,044
24,600	0,061	-0,044
24,650	0,061	-0,045
24,700	0,061	-0,044
24,750	0,061	-0,044
24,800	0,061	-0,044
24,850	0,061	-0,045
24,900	0,061	-0,044
24,950	0,061	-0,044
25,000	0,061	-0,044
25,050	0,060	-0,045
25,100	0,056	-0,044
25,150	0,053	-0,045
25,200	0,046	-0,044
25,250	0,034	-0,045
25,300	0,017	-0,044
25,350	-0,004	-0,045
25,400	-0,026	-0,044
25,450	-0,049	-0,045
25,500	-0,071	-0,045
25,550	-0,096	-0,045
25,600	-0,122	-0,045
25,650	-0,151	-0,045
25,700	-0,182	-0,045
25,750	-0,212	-0,046
25,800	-0,238	-0,045
25,850	-0,260	-0,046
25,900	-0,281	-0,046
25,950	-0,301	-0,046
26,000	-0,320	-0,046
26,050	-0,342	-0,046
26,100	-0,364	-0,046
26,150	-0,383	-0,046
26,200	-0,398	-0,046
26,250	-0,410	-0,046
26,300	-0,424	-0,046
26,350	-0,441	-0,046
26,400	-0,457	-0,047
26,450	-0,471	-0,047
26,500	-0,485	-0,047
26,550	-0,499	-0,047
26,600	-0,512	-0,047
26,650	-0,526	-0,047
26,700	-0,543	-0,047
26,750	-0,559	-0,047
26,800	-0,577	-0,047
26,850	-0,595	-0,048
26,900	-0,609	-0,047
26,950	-0,623	-0,048
27,000	-0,637	-0,047
27,050	-0,654	-0,048
27,100	-0,671	-0,048
27,150	-0,688	-0,048
27,200	-0,706	-0,048
27,250	-0,723	-0,048
27,300	-0,738	-0,048
27,350	-0,756	-0,048
27,400	-0,772	-0,048
27,450	-0,788	-0,048
27,500	-0,803	-0,048
27,550	-0,819	-0,049
27,600	-0,833	-0,048
27,650	-0,845	-0,049
27,700	-0,859	-0,049
27,750	-0,876	-0,049
27,800	-0,893	-0,049
27,850	-0,913	-0,049
27,900	-0,933	-0,049
27,950	-0,954	-0,049
28,000	-0,974	-0,049
28,050	-0,992	-0,050
28,100	-1,009	-0,049
28,150	-1,027	-0,050
28,200	-1,046	-0,050
28,250	-1,065	-0,050
28,300	-1,081	-0,050
28,350	-1,100	-0,050
28,400	-1,118	-0,050
28,450	-1,140	-0,050
28,500	-1,163	-0,050
28,550	-1,182	-0,050
28,600	-1,199	-0,050
28,650	-1,213	-0,051
28,700	-1,226	-0,050
28,750	-1,240	-0,051
28,800	-1,251	-0,051
28,850	-1,262	-0,051
28,900	-1,273	-0,051
28,950	-1,288	-0,051
29,000	-1,303	-0,051
29,050	-1,321	-0,051
29,100	-1,341	-0,051
29,150	-1,366	-0,051
29,200	-1,389	-0,051
29,250	-1,409	-0,052
29,300	-1,425	-0,052
29,350	-1,447	-0,052
29,400	-1,469	-0,052
29,450	-1,490	-0,052
29,500	-1,514	-0,052
29,550	-1,542	-0,052
29,600	-1,565	-0,052
29,650	-1,590	-0,052
29,700	-1,613	-0,052
29,750	-1,634	-0,053
29,800	-1,652	-0,053
29,850	-1,673	-0,053
29,900	-1,694	-0,053
29,950	-1,714	-0,053
30,000	-1,732	-0,053
30,050	-1,750	-0,053
30,100	-1,769	-0,053
30,150	-1,792	-0,053
30,200	-1,817	-0,053
30,250	-1,850	-0,054
30,300	-1,892	-0,054
30,350	-1,929	-0,054
30,400	-1,955	-0,054
30,450	-1,975	-0,055
30,500	-1,989	-0,054
30,550	-2,004	-0,054
30,600	-2,022	-0,055
30,650	-2,044	-0,055
30,700	-2,065	-0,055
30,750	-2,083	-0,055
30,800	-2,098	-0,055
30,850	-2,117	-0,055
30,900	-2,144	-0,055
30,950	-2,170	-0,055
31,000	-2,189	-0,055
31,050	-2,207	-0,056
31,100	-2,226	-0,056
31,150	-2,251	-0,056
31,200	-2,276	-0,056
31,250	-2,298	-0,056
31,300	-2,318	-0,056
31,350	-2,345	-0,056
31,400	-2,373	-0,056
31,450	-2,402	-0,056
31,500	-2,437	-0,056
31,550	-2,495	-0,057
31,600	-2,562	-0,057
31,650	-2,606	-0,057
31,700	-2,628	-0,057
31,750	-2,639	-0,057
31,800	-2,645	-0,057
31,850	-2,648	-0,057
31,900	-2,649	-0,058
31,950	-2,651	-0,057
32,000	-2,651	-0,058
32,050	-2,651	-0,057
32,100	-2,653	-0,058
32,150	-2,679	-0,058
32,200	-2,711	-0,058
32,250	-2,730	-0,058
32,300	-2,759	-0,058
32,350	-2,801	-0,058
32,400	-2,836	-0,058
32,450	-2,863	-0,058
32,500	-2,892	-0,059
32,550	-2,927	-0,059
32,600	-2,963	-0,059
32,650	-2,999	-0,059
32,700	-3,031	-0,059
32,750	-3,060	-0,059
32,800	-3,088	-0,059
32,850	-3,118	-0,060
32,900	-3,150	-0,060
32,950	-3,176	-0,060
33,000	-3,198	-0,060
33,050	-3,225	-0,060
33,100	-3,249	-0,060
33,150	-3,270	-0,060
33,200	-3,289	-0,061
33,250	-3,306	-0,060
33,300	-3,321	-0,060
33,350	-3,346	-0,061
33,400	-3,377	-0,061
33,450	-3,409	-0,061
33,500	-3,437	-0,061
33,550	-3,464	-0,061
33,600	-3,490	-0,061
33,650	-3,515	-0,061
33,700	-3,540	-0,061
33,750	-3,572	-0,061
33,800	-3,599	-0,062
33,850	-3,617	-0,062
33,900	-3,632	-0,062
33,950	-3,645	-0,062
34,000	-3,658	-0,062
34,050	-3,672	-0,062
34,100	-3,688	-0,062
34,150	-3,707	-0,062
34,200	-3,723	-0,063
34,250	-3,741	-0,062
34,300	-3,761	-0,063
34,350	-3,789	-0,062
34,400	-3,815	-0,063
34,450	-3,838	-0,063
34,500	-3,851	-0,063
34,550	-3,866	-0,063
34,600	-3,884	-0,063
34,650	-3,907	-0,063
34,700	-3,929	-0,063
34,750	-3,950	-0,063
34,800	-3,969	-0,064
34,850	-3,991	-0,064
34,900	-4,012	-0,064
34,950	-4,043	-0,064
35,000	-4,080	-0,064
35,050	-4,122	-0,064
35,100	-4,152	-0,065
35,150	-4,173	-0,064
35,200	-4,188	-0,065
35,250	-4,201	-0,064
35,300	-4,212	-0,065
35,350	-4,227	-0,064
35,400	-4,247	-0,065
35,450	-4,265	-0,065
35,500	-4,279	-0,065
35,550	-4,289	-0,065
35,600	-4,300	-0,066
35,650	-4,307	-0,065
35,700	-4,317	-0,065
35,750	-4,326	-0,065
35,800	-4,337	-0,066
35,850	-4,349	-0,065
35,900	-4,360	-0,066
35,950	-4,374	-0,065
36,000	-4,390	-0,066
36,050	-4,410	-0,065
36,100	-4,428	-0,066
36,150	-4,442	-0,066
36,200	-4,448	-0,066
36,250	-4,452	-0,066
36,300	-4,453	-0,066
36,350	-4,455	-0,066
36,400	-4,455	-0,066
36,450	-4,456	-0,066
36,500	-4,455	-0,067
36,550	-4,456	-0,066
36,600	-4,455	-0,066
36,650	-4,456	-0,066
36,700	-4,462	-0,066
36,750	-4,517	-0,066
36,800	-4,575	-0,067
36,850	-4,618	-0,066
36,900	-4,646	-0,067
36,950	-4,666	-0,067
37,000	-4,680	-0,067
37,050	-4,702	-0,067
37,100	-4,727	-0,068
37,150	-4,756	-0,067
37,200	-4,786	-0,068
37,250	-4,815	-0,067
37,300	-4,845	-0,068
37,350	-4,878	-0,068
37,400	-4,908	-0,068
37,450	-4,940	-0,068
37,500	-4,973	-0,069
37,550	-5,002	-0,068
37,600	-5,023	-0,069
37,650	-5,042	-0,068
37,700	-5,058	-0,069
37,750	-5,082	-0,069
37,800	-5,109	-0,069
37,850	-5,132	-0,069
37,900	-5,150	-0,069
37,950	-5,162	-0,069
38,000	-5,174	-0,070
38,050	-5,191	-0,069
38,100	-5,209	-0,070
38,150	-5,230	-0,069
38,200	-5,248	-0,070
38,250	-5,266	-0,070
38,300	-5,287	-0,070
38,350	-5,306	-0,070
38,400	-5,321	-0,071
38,450	-5,339	-0,070
38,500	-5,359	-0,071
38,550	-5,379	-0,070
38,600	-5,391	-0,071
38,650	-5,401	-0,070
38,700	-5,416	-0,071
38,750	-5,435	-0,070
38,800	-5,450	-0,071
38,850	-5,465	-0,071
38,900	-5,479	-0,071
38,950	-5,488	-0,071
39,000	-5,502	-0,071
39,050	-5,528	-0,071
39,100	-5,561	-0,072
39,150	-5,589	-0,071
39,200	-5,604	-0,072
39,250	-5,612	-0,071
39,300	-5,616	-0,072
39,350	-5,619	-0,071
39,400	-5,619	-0,072
39,450	-5,620	-0,071
39,500	-5,620	-0,072
39,550	-5,620	-0,071
39,600	-5,620	-0,072
39,650	-5,622	-0,072
39,700	-5,621	-0,072
39,750	-5,625	-0,072
39,800	-5,643	-0,072
39,850	-5,668	-0,071
39,900	-5,689	-0,073
39,950	-5,724	-0,072
40,000	-5,766	-0,073
40,050	-5,810	-0,072
40,100	-5,847	-0,073
40,150	-5,875	-0,073
40,200	-5,900	-0,073
40,250	-5,923	-0,073
40,300	-5,944	-0,074
40,350	-5,985	-0,073
40,400	-6,028	-0,074
40,450	-6,058	-0,073
40,500	-6,071	-0,074
40,550	-6,079	-0,073
40,600	-6,084	-0,074
40,650	-6,096	-0,074
40,700	-6,111	-0,074
40,750	-6,129	-0,074
40,800	-6,144	-0,074
40,850	-6,164	-0,074
40,900	-6,194	-0,075
40,950	-6,234	-0,074
41,000	-6,272	-0,075
41,050	-6,307	-0,075
41,100	-6,340	-0,075
41,150	-6,373	-0,075
41,200	-6,403	-0,076
41,250	-6,433	-0,075
41,300	-6,457	-0,076
41,350	-6,477	-0,075
41,400	-6,489	-0,076
41,450	-6,502	-0,075
41,500	-6,515	-0,076
41,550	-6,539	-0,076
41,600	-6,571	-0,077
41,650	-6,598	-0,076
41,700	-6,612	-0,077
41,750	-6,624	-0,076
41,800	-6,634	-0,077
41,850	-6,646	-0,076
41,900	-6,656	-0,077
41,950	-6,675	-0,076
42,000	-6,695	-0,077
42,050	-6,708	-0,077
42,100	-6,720	-0,077
42,150	-6,733	-0,076
42,200	-6,746	-0,078
42,250	-6,767	-0,077
42,300	-6,796	-0,078
42,350	-6,826	-0,077
42,400	-6,843	-0,078
42,450	-6,853	-0,077
42,500	-6,861	-0,078
42,550	-6,871	-0,078
42,600	-6,880	-0,078
42,650	-6,890	-0,078
42,700	-6,894	-0,078
42,750	-6,896	-0,078
42,800	-6,897	-0,078
42,850	-6,895	-0,077
42,900	-6,885	-0,078
42,950	-6,873	-0,078
43,000	-6,859	-0,079
43,050	-6,843	-0,077
43,100	-6,827	-0,078
43,150	-6,819	-0,077
43,200	-6,814	-0,078
43,250	-6,811	-0,077
43,300	-6,804	-0,079
43,350	-6,792	-0,077
43,400	-6,774	-0,078
43,450	-6,750	-0,077
43,500	-6,723	-0,078
43,550	-6,699	-0,078
43,600	-6,671	-0,078
43,650	-6,642	-0,077
43,700	-6,607	-0,078
43,750	-6,575	-0,077
43,800	-6,546	-0,078
43,850	-6,518	-0,077
43,900	-6,488	-0,078
43,950	-6,458	-0,077
44,000	-6,432	-0,077
44,050	-6,413	-0,077
44,100	-6,391	-0,077
44,150	-6,374	-0,076
44,200	-6,354	-0,077
44,250	-6,330	-0,076
44,300	-6,305	-0,077
44,350	-6,288	-0,076
44,400	-6,273	-0,077
44,450	-6,258	-0,076
44,500	-6,235	-0,077
44,550	-6,215	-0,076
44,600	-6,198	-0,077
44,650	-6,191	-0,076
44,700	-6,184	-0,077
44,750	-6,175	-0,076
44,800	-6,160	-0,077
44,850	-6,142	-0,076
44,900	-6,121	-0,077
44,950	-6,105	-0,076
45,000	-6,089	-0,077
45,050	-6,079	-0,076
45,100	-6,063	-0,077
45,150	-6,048	-0,076
45,200	-6,029	-0,076
45,250	-6,011	-0,076
45,300	-5,997	-0,077
45,350	-5,984	-0,076
45,400	-5,967	-0,077
45,450	-5,947	-0,076
45,500	-5,930	-0,077
45,550	-5,923	-0,076
45,600	-5,912	-0,077
45,650	-5,904	-0,076
45,700	-5,896	-0,077
45,750	-5,888	-0,076
45,800	-5,879	-0,077
45,850	-5,870	-0,076
45,900	-5,863	-0,077
45,950	-5,853	-0,075
46,000	-5,844	-0,077
46,050	-5,832	-0,075
46,100	-5,819	-0,076
46,150	-5,810	-0,076
46,200	-5,798	-0,076
46,250	-5,790	-0,076
46,300	-5,780	-0,077
46,350	-5,775	-0,076
46,400	-5,769	-0,077
46,450	-5,759	-0,076
46,500	-5,737	-0,076
46,550	-5,705	-0,076
46,600	-5,675	-0,076
46,650	-5,660	-0,075
46,700	-5,651	-0,076
46,750	-5,648	-0,075
46,800	-5,642	-0,077
46,850	-5,628	-0,075
46,900	-5,615	-0,076
46,950	-5,601	-0,076
47,000	-5,586	-0,076
47,050	-5,579	-0,075
47,100	-5,568	-0,077
47,150	-5,556	-0,075
47,200	-5,544	-0,076
47,250	-5,529	-0,075
47,300	-5,512	-0,076
47,350	-5,495	-0,075
47,400	-5,475	-0,076
47,450	-5,453	-0,075
47,500	-5,433	-0,076
47,550	-5,419	-0,075
47,600	-5,403	-0,076
47,650	-5,389	-0,075
47,700	-5,374	-0,076
47,750	-5,362	-0,074
47,800	-5,347	-0,076
47,850	-5,331	-0,075
47,900	-5,312	-0,076
47,950	-5,297	-0,075
48,000	-5,279	-0,076
48,050	-5,260	-0,075
48,100	-5,241	-0,076
48,150	-5,222	-0,075
48,200	-5,202	-0,076
48,250	-5,183	-0,075
48,300	-5,168	-0,076
48,350	-5,154	-0,074
48,400	-5,136	-0,076
48,450	-5,112	-0,074
48,500	-5,083	-0,075
48,550	-5,053	-0,074
48,600	-5,015	-0,075
48,650	-4,975	-0,074
48,700	-4,936	-0,075
48,750	-4,902	-0,074
48,800	-4,872	-0,075
48,850	-4,850	-0,074
48,900	-4,834	-0,075
48,950	-4,821	-0,074
49,000	-4,809	-0,075
49,050	-4,796	-0,074
49,100	-4,779	-0,075
49,150	-4,763	-0,073
49,200	-4,745	-0,075
49,250	-4,728	-0,074
49,300	-4,711	-0,074
49,350	-4,696	-0,073
49,400	-4,679	-0,075
49,450	-4,663	-0,073
49,500	-4,645	-0,074
49,550	-4,627	-0,073
49,600	-4,606	-0,074
49,650	-4,580	-0,073
49,700	-4,554	-0,074
49,750	-4,530	-0,073
49,800	-4,505	-0,074
49,850	-4,483	-0,073
49,900	-4,461	-0,074
49,950	-4,438	-0,073
50,000	-4,414	-0,074
50,050	-4,393	-0,073
50,100	-4,373	-0,074
50,150	-4,357	-0,072
50,200	-4,340	-0,074
50,250	-4,324	-0,072
50,300	-4,303	-0,074
50,350	-4,279	-0,073
50,400	-4,253	-0,074
50,450	-4,230	-0,072
50,500	-4,211	-0,073
50,550	-4,197	-0,072
50,600	-4,180	-0,073
50,650	-4,162	-0,072
50,700	-4,146	-0,073
50,750	-4,132	-0,072
50,800	-4,115	-0,073
50,850	-4,096	-0,072
50,900	-4,073	-0,073
50,950	-4,053	-0,072
51,000	-4,034	-0,073
51,050	-4,025	-0,072
51,100	-4,015	-0,073
51,150	-4,002	-0,072
51,200	-3,982	-0,073
