Zeit (s) Messreihe #2	Spannung, Ch A (V) Messreihe #2	Spannung, Ch B (V) Messreihe #2
6,050	6,113	-0,008
6,100	6,110	-0,008
6,150	6,102	-0,009
6,200	6,095	-0,009
6,250	6,084	-0,009
6,300	6,072	-0,009
6,350	6,063	-0,010
6,400	6,059	-0,009
6,450	6,049	-0,009
6,500	6,044	-0,009
6,550	6,040	-0,010
6,600	6,032	-0,009
6,650	6,018	-0,009
6,700	6,010	-0,009
6,750	6,005	-0,010
6,800	6,003	-0,009
6,850	6,002	-0,010
6,900	5,995	-0,009
6,950	5,989	-0,010
7,000	5,986	-0,009
7,050	5,982	-0,010
7,100	5,974	-0,009
7,150	5,965	-0,010
7,200	5,956	-0,010
7,250	5,944	-0,010
7,300	5,930	-0,010
7,350	5,920	-0,011
7,400	5,915	-0,010
7,450	5,905	-0,010
7,500	5,899	-0,010
7,550	5,895	-0,011
7,600	5,887	-0,010
7,650	5,875	-0,011
7,700	5,866	-0,010
7,750	5,856	-0,011
7,800	5,846	-0,011
7,850	5,834	-0,011
7,900	5,821	-0,011
7,950	5,812	-0,012
8,000	5,804	-0,011
8,050	5,792	-0,011
8,100	5,776	-0,011
8,150	5,762	-0,012
8,200	5,755	-0,011
8,250	5,744	-0,012
8,300	5,738	-0,011
8,350	5,733	-0,012
8,400	5,723	-0,011
8,450	5,709	-0,012
8,500	5,694	-0,012
8,550	5,677	-0,013
8,600	5,667	-0,012
8,650	5,654	-0,013
8,700	5,641	-0,012
8,750	5,631	-0,013
8,800	5,626	-0,012
8,850	5,616	-0,013
8,900	5,608	-0,012
8,950	5,597	-0,013
9,000	5,591	-0,013
9,050	5,581	-0,014
9,100	5,570	-0,013
9,150	5,560	-0,013
9,200	5,548	-0,013
9,250	5,537	-0,014
9,300	5,525	-0,013
9,350	5,511	-0,014
9,400	5,501	-0,013
9,450	5,488	-0,014
9,500	5,474	-0,014
9,550	5,459	-0,015
9,600	5,452	-0,014
9,650	5,442	-0,015
9,700	5,429	-0,014
9,750	5,414	-0,015
9,800	5,402	-0,014
9,850	5,393	-0,015
9,900	5,383	-0,014
9,950	5,377	-0,015
10,000	5,374	-0,015
10,050	5,373	-0,015
10,100	5,372	-0,014
10,150	5,371	-0,016
10,200	5,371	-0,015
10,250	5,371	-0,015
10,300	5,371	-0,014
10,350	5,371	-0,016
10,400	5,371	-0,015
10,450	5,371	-0,016
10,500	5,371	-0,014
10,550	5,371	-0,015
10,600	5,371	-0,015
10,650	5,371	-0,015
10,700	5,371	-0,014
10,750	5,371	-0,016
10,800	5,371	-0,014
10,850	5,371	-0,016
10,900	5,371	-0,014
10,950	5,371	-0,015
11,000	5,371	-0,015
11,050	5,371	-0,015
11,100	5,371	-0,015
11,150	5,371	-0,015
11,200	5,371	-0,015
11,250	5,371	-0,016
11,300	5,371	-0,015
11,350	5,371	-0,016
11,400	5,371	-0,014
11,450	5,371	-0,016
11,500	5,371	-0,015
11,550	5,363	-0,016
11,600	5,341	-0,015
11,650	5,320	-0,016
11,700	5,309	-0,015
11,750	5,303	-0,016
11,800	5,296	-0,015
11,850	5,287	-0,016
11,900	5,284	-0,015
11,950	5,282	-0,016
12,000	5,281	-0,015
12,050	5,274	-0,016
12,100	5,268	-0,016
12,150	5,265	-0,016
12,200	5,260	-0,016
12,250	5,250	-0,017
12,300	5,239	-0,016
12,350	5,232	-0,017
12,400	5,229	-0,016
12,450	5,225	-0,017
12,500	5,216	-0,016
12,550	5,205	-0,017
12,600	5,191	-0,016
12,650	5,181	-0,017
12,700	5,177	-0,016
12,750	5,174	-0,017
12,800	5,169	-0,017
12,850	5,161	-0,018
12,900	5,157	-0,017
12,950	5,148	-0,018
13,000	5,142	-0,017
13,050	5,133	-0,018
13,100	5,126	-0,017
13,150	5,115	-0,018
13,200	5,108	-0,017
13,250	5,104	-0,018
13,300	5,098	-0,017
13,350	5,090	-0,018
13,400	5,080	-0,017
13,450	5,071	-0,019
13,500	5,060	-0,018
13,550	5,051	-0,019
13,600	5,041	-0,017
13,650	5,034	-0,019
13,700	5,026	-0,018
13,750	5,017	-0,019
13,800	5,014	-0,018
13,850	5,012	-0,019
13,900	5,011	-0,018
13,950	5,003	-0,019
14,000	4,993	-0,018
14,050	4,984	-0,019
14,100	4,979	-0,018
14,150	4,977	-0,019
14,200	4,974	-0,019
14,250	4,966	-0,020
14,300	4,957	-0,019
14,350	4,946	-0,020
14,400	4,933	-0,019
14,450	4,918	-0,020
14,500	4,903	-0,019
14,550	4,884	-0,020
14,600	4,867	-0,020
14,650	4,857	-0,021
14,700	4,847	-0,020
14,750	4,839	-0,021
14,800	4,835	-0,020
14,850	4,829	-0,021
14,900	4,817	-0,020
14,950	4,797	-0,021
15,000	4,779	-0,021
15,050	4,769	-0,022
15,100	4,764	-0,021
15,150	4,762	-0,022
15,200	4,760	-0,021
15,250	4,751	-0,022
15,300	4,747	-0,021
15,350	4,744	-0,022
15,400	4,741	-0,021
15,450	4,732	-0,023
15,500	4,728	-0,021
15,550	4,725	-0,022
15,600	4,725	-0,021
15,650	4,720	-0,022
15,700	4,713	-0,021
15,750	4,709	-0,022
15,800	4,708	-0,021
15,850	4,700	-0,023
15,900	4,694	-0,022
15,950	4,691	-0,023
16,000	4,690	-0,022
16,050	4,689	-0,023
16,100	4,686	-0,021
16,150	4,675	-0,023
16,200	4,661	-0,022
16,250	4,647	-0,023
16,300	4,641	-0,022
16,350	4,632	-0,023
16,400	4,625	-0,022
16,450	4,620	-0,023
16,500	4,611	-0,023
16,550	4,601	-0,024
16,600	4,589	-0,023
16,650	4,573	-0,024
16,700	4,555	-0,023
16,750	4,539	-0,024
16,800	4,524	-0,024
16,850	4,510	-0,024
16,900	4,501	-0,024
16,950	4,496	-0,025
17,000	4,495	-0,024
17,050	4,491	-0,025
17,100	4,483	-0,024
17,150	4,477	-0,025
17,200	4,467	-0,024
17,250	4,453	-0,025
17,300	4,446	-0,024
17,350	4,436	-0,026
17,400	4,428	-0,024
17,450	4,417	-0,026
17,500	4,402	-0,025
17,550	4,386	-0,026
17,600	4,369	-0,025
17,650	4,354	-0,026
17,700	4,340	-0,026
17,750	4,326	-0,027
17,800	4,312	-0,026
17,850	4,303	-0,027
17,900	4,291	-0,026
17,950	4,282	-0,028
18,000	4,273	-0,026
18,050	4,266	-0,028
18,100	4,260	-0,027
18,150	4,251	-0,028
18,200	4,241	-0,027
18,250	4,231	-0,028
18,300	4,222	-0,027
18,350	4,213	-0,029
18,400	4,205	-0,027
18,450	4,196	-0,028
18,500	4,191	-0,028
18,550	4,182	-0,029
18,600	4,170	-0,028
18,650	4,155	-0,029
18,700	4,142	-0,028
18,750	4,128	-0,030
18,800	4,115	-0,029
18,850	4,101	-0,030
18,900	4,085	-0,029
18,950	4,068	-0,030
19,000	4,055	-0,030
19,050	4,039	-0,031
19,100	4,022	-0,030
19,150	4,003	-0,031
19,200	3,984	-0,030
19,250	3,968	-0,032
19,300	3,955	-0,031
19,350	3,946	-0,032
19,400	3,935	-0,031
19,450	3,926	-0,032
19,500	3,916	-0,032
19,550	3,909	-0,033
19,600	3,904	-0,032
19,650	3,895	-0,032
19,700	3,887	-0,032
19,750	3,875	-0,033
19,800	3,864	-0,032
19,850	3,849	-0,033
19,900	3,837	-0,032
19,950	3,824	-0,034
20,000	3,811	-0,033
20,050	3,802	-0,034
20,100	3,794	-0,033
20,150	3,783	-0,034
20,200	3,771	-0,034
20,250	3,763	-0,035
20,300	3,751	-0,034
20,350	3,734	-0,035
20,400	3,720	-0,034
20,450	3,711	-0,035
20,500	3,701	-0,035
20,550	3,692	-0,036
20,600	3,680	-0,035
20,650	3,666	-0,036
20,700	3,651	-0,035
20,750	3,636	-0,036
20,800	3,623	-0,035
20,850	3,606	-0,037
20,900	3,585	-0,036
20,950	3,564	-0,038
21,000	3,545	-0,037
21,050	3,528	-0,038
21,100	3,514	-0,038
21,150	3,495	-0,039
21,200	3,475	-0,038
21,250	3,444	-0,039
21,300	3,412	-0,039
21,350	3,388	-0,040
21,400	3,370	-0,040
21,450	3,358	-0,041
21,500	3,353	-0,040
21,550	3,346	-0,041
21,600	3,339	-0,041
21,650	3,330	-0,041
21,700	3,322	-0,041
21,750	3,317	-0,042
21,800	3,315	-0,041
21,850	3,314	-0,042
21,900	3,314	-0,041
21,950	3,313	-0,042
22,000	3,313	-0,041
22,050	3,313	-0,042
22,100	3,308	-0,041
22,150	3,300	-0,042
22,200	3,290	-0,041
22,250	3,283	-0,043
22,300	3,280	-0,041
22,350	3,273	-0,042
22,400	3,266	-0,042
22,450	3,262	-0,043
22,500	3,256	-0,042
22,550	3,247	-0,043
22,600	3,236	-0,042
22,650	3,225	-0,043
22,700	3,216	-0,043
22,750	3,206	-0,044
22,800	3,197	-0,043
22,850	3,192	-0,044
22,900	3,190	-0,043
22,950	3,182	-0,044
23,000	3,167	-0,044
23,050	3,150	-0,045
23,100	3,135	-0,045
23,150	3,120	-0,045
23,200	3,109	-0,045
23,250	3,096	-0,046
23,300	3,080	-0,046
23,350	3,071	-0,046
23,400	3,063	-0,046
23,450	3,054	-0,047
23,500	3,050	-0,046
23,550	3,047	-0,047
23,600	3,046	-0,046
23,650	3,046	-0,047
23,700	3,043	-0,046
23,750	3,030	-0,047
23,800	3,012	-0,047
23,850	3,000	-0,048
23,900	2,995	-0,047
23,950	2,993	-0,048
24,000	2,993	-0,047
24,050	2,992	-0,048
24,100	2,992	-0,047
24,150	2,991	-0,048
24,200	2,992	-0,047
24,250	2,992	-0,048
24,300	2,992	-0,047
24,350	2,992	-0,048
24,400	2,992	-0,047
24,450	2,991	-0,048
24,500	2,992	-0,047
24,550	2,992	-0,048
24,600	2,992	-0,048
24,650	2,991	-0,048
24,700	2,991	-0,048
24,750	2,992	-0,048
24,800	2,992	-0,048
24,850	2,991	-0,048
24,900	2,991	-0,048
24,950	2,991	-0,048
25,000	2,991	-0,048
25,050	2,992	-0,048
25,100	2,991	-0,048
25,150	2,992	-0,048
25,200	2,991	-0,048
25,250	2,991	-0,048
25,300	2,991	-0,048
25,350	2,992	-0,048
25,400	2,992	-0,047
25,450	2,991	-0,048
25,500	2,992	-0,047
25,550	2,991	-0,048
25,600	2,991	-0,048
25,650	2,991	-0,048
25,700	2,991	-0,048
25,750	2,991	-0,048
25,800	2,992	-0,048
25,850	2,992	-0,048
25,900	2,993	-0,048
25,950	2,993	-0,048
26,000	2,994	-0,048
26,050	2,995	-0,048
26,100	2,995	-0,048
26,150	2,994	-0,048
26,200	2,995	-0,048
26,250	2,995	-0,048
26,300	2,994	-0,048
26,350	2,995	-0,048
26,400	2,995	-0,047
26,450	2,995	-0,048
26,500	2,995	-0,048
26,550	2,994	-0,048
26,600	2,995	-0,048
26,650	2,994	-0,048
26,700	2,994	-0,048
26,750	2,994	-0,048
26,800	2,995	-0,047
26,850	2,994	-0,048
26,900	2,994	-0,048
26,950	2,994	-0,048
27,000	2,995	-0,048
27,050	2,994	-0,048
27,100	2,994	-0,048
27,150	2,994	-0,048
27,200	2,994	-0,048
27,250	2,993	-0,048
27,300	2,993	-0,048
27,350	2,992	-0,048
27,400	2,991	-0,048
27,450	2,991	-0,048
27,500	2,991	-0,048
27,550	2,991	-0,048
27,600	2,991	-0,048
27,650	2,984	-0,048
27,700	2,968	-0,048
27,750	2,948	-0,049
27,800	2,933	-0,049
27,850	2,926	-0,049
27,900	2,923	-0,049
27,950	2,921	-0,049
28,000	2,918	-0,049
28,050	2,910	-0,049
28,100	2,899	-0,050
28,150	2,890	-0,050
28,200	2,879	-0,050
28,250	2,862	-0,050
28,300	2,846	-0,051
28,350	2,837	-0,051
28,400	2,833	-0,051
28,450	2,831	-0,051
28,500	2,829	-0,051
28,550	2,821	-0,051
28,600	2,816	-0,052
28,650	2,808	-0,052
28,700	2,799	-0,052
28,750	2,788	-0,052
28,800	2,780	-0,052
28,850	2,767	-0,053
28,900	2,747	-0,053
28,950	2,726	-0,053
29,000	2,714	-0,054
29,050	2,709	-0,054
29,100	2,707	-0,054
29,150	2,700	-0,054
29,200	2,694	-0,054
29,250	2,690	-0,055
29,300	2,689	-0,054
29,350	2,685	-0,054
29,400	2,678	-0,055
29,450	2,673	-0,055
29,500	2,671	-0,055
29,550	2,663	-0,055
29,600	2,648	-0,055
29,650	2,632	-0,056
29,700	2,623	-0,056
29,750	2,619	-0,056
29,800	2,617	-0,056
29,850	2,615	-0,056
29,900	2,608	-0,056
29,950	2,603	-0,056
30,000	2,599	-0,057
30,050	2,592	-0,057
30,100	2,586	-0,057
30,150	2,583	-0,057
30,200	2,582	-0,057
30,250	2,576	-0,057
30,300	2,569	-0,057
30,350	2,566	-0,057
30,400	2,564	-0,058
30,450	2,561	-0,057
30,500	2,554	-0,058
30,550	2,549	-0,058
30,600	2,547	-0,058
30,650	2,547	-0,058
30,700	2,545	-0,058
30,750	2,538	-0,058
30,800	2,533	-0,059
30,850	2,530	-0,058
30,900	2,529	-0,059
30,950	2,526	-0,058
31,000	2,518	-0,059
31,050	2,514	-0,058
31,100	2,511	-0,059
31,150	2,510	-0,059
31,200	2,503	-0,059
31,250	2,498	-0,059
31,300	2,491	-0,060
31,350	2,484	-0,059
31,400	2,479	-0,060
31,450	2,475	-0,060
31,500	2,466	-0,060
31,550	2,455	-0,060
31,600	2,447	-0,061
31,650	2,443	-0,061
31,700	2,439	-0,061
31,750	2,431	-0,061
31,800	2,423	-0,061
31,850	2,414	-0,061
31,900	2,409	-0,062
31,950	2,406	-0,061
32,000	2,400	-0,062
32,050	2,388	-0,062
32,100	2,375	-0,063
32,150	2,363	-0,062
32,200	2,356	-0,063
32,250	2,353	-0,063
32,300	2,350	-0,064
32,350	2,343	-0,063
32,400	2,338	-0,064
32,450	2,330	-0,063
32,500	2,320	-0,064
32,550	2,308	-0,064
32,600	2,295	-0,065
32,650	2,287	-0,065
32,700	2,281	-0,065
32,750	2,273	-0,065
32,800	2,267	-0,066
32,850	2,262	-0,065
32,900	2,254	-0,066
32,950	2,242	-0,066
33,000	2,229	-0,067
33,050	2,218	-0,066
33,100	2,212	-0,067
33,150	2,204	-0,067
33,200	2,195	-0,068
33,250	2,185	-0,068
33,300	2,174	-0,068
33,350	2,163	-0,068
33,400	2,150	-0,069
33,450	2,144	-0,069
33,500	2,139	-0,070
33,550	2,129	-0,069
33,600	2,116	-0,070
33,650	2,108	-0,070
33,700	2,105	-0,071
33,750	2,098	-0,070
33,800	2,087	-0,071
33,850	2,072	-0,071
33,900	2,053	-0,072
33,950	2,041	-0,072
34,000	2,034	-0,073
34,050	2,026	-0,072
34,100	2,019	-0,073
34,150	2,011	-0,073
34,200	2,002	-0,074
34,250	1,990	-0,074
34,300	1,972	-0,075
34,350	1,950	-0,075
34,400	1,929	-0,076
34,450	1,916	-0,076
34,500	1,911	-0,077
34,550	1,905	-0,077
34,600	1,897	-0,078
34,650	1,888	-0,077
34,700	1,880	-0,078
34,750	1,874	-0,078
34,800	1,863	-0,079
34,850	1,847	-0,078
34,900	1,827	-0,080
34,950	1,807	-0,080
35,000	1,792	-0,081
35,050	1,780	-0,081
35,100	1,773	-0,082
35,150	1,768	-0,082
35,200	1,760	-0,083
35,250	1,749	-0,082
35,300	1,734	-0,084
35,350	1,723	-0,083
35,400	1,715	-0,085
35,450	1,704	-0,084
35,500	1,692	-0,086
35,550	1,679	-0,085
35,600	1,667	-0,086
35,650	1,656	-0,086
35,700	1,648	-0,087
35,750	1,644	-0,087
35,800	1,636	-0,088
35,850	1,627	-0,088
35,900	1,614	-0,089
35,950	1,595	-0,088
36,000	1,573	-0,090
36,050	1,554	-0,090
36,100	1,541	-0,092
36,150	1,531	-0,091
36,200	1,523	-0,093
36,250	1,514	-0,092
36,300	1,502	-0,094
36,350	1,487	-0,093
36,400	1,471	-0,095
36,450	1,450	-0,095
36,500	1,427	-0,097
36,550	1,406	-0,097
36,600	1,385	-0,099
36,650	1,363	-0,099
36,700	1,338	-0,101
36,750	1,315	-0,101
36,800	1,292	-0,104
36,850	1,271	-0,104
36,900	1,251	-0,105
36,950	1,232	-0,106
37,000	1,216	-0,108
37,050	1,207	-0,107
37,100	1,197	-0,108
37,150	1,186	-0,108
37,200	1,173	-0,110
37,250	1,155	-0,109
37,300	1,134	-0,112
37,350	1,115	-0,112
37,400	1,103	-0,113
37,450	1,097	-0,113
37,500	1,090	-0,114
37,550	1,080	-0,114
37,600	1,071	-0,115
37,650	1,061	-0,115
37,700	1,052	-0,116
37,750	1,047	-0,116
37,800	1,039	-0,117
37,850	1,033	-0,116
37,900	1,027	-0,118
37,950	1,019	-0,117
38,000	1,014	-0,119
38,050	1,011	-0,118
38,100	1,009	-0,119
38,150	1,004	-0,118
38,200	0,998	-0,120
38,250	0,992	-0,119
38,300	0,984	-0,120
38,350	0,977	-0,120
38,400	0,969	-0,121
38,450	0,960	-0,121
38,500	0,950	-0,122
38,550	0,944	-0,122
38,600	0,938	-0,123
38,650	0,931	-0,122
38,700	0,925	-0,124
38,750	0,916	-0,123
38,800	0,905	-0,125
38,850	0,895	-0,124
38,900	0,889	-0,126
38,950	0,887	-0,125
39,000	0,887	-0,126
39,050	0,887	-0,125
39,100	0,887	-0,127
39,150	0,888	-0,125
39,200	0,888	-0,126
39,250	0,888	-0,125
39,300	0,888	-0,127
39,350	0,888	-0,126
39,400	0,888	-0,127
39,450	0,887	-0,126
39,500	0,888	-0,127
39,550	0,888	-0,125
39,600	0,888	-0,127
39,650	0,888	-0,126
39,700	0,888	-0,127
39,750	0,888	-0,126
39,800	0,888	-0,127
39,850	0,888	-0,126
39,900	0,888	-0,127
39,950	0,888	-0,125
40,000	0,888	-0,127
40,050	0,888	-0,125
40,100	0,888	-0,127
40,150	0,888	-0,126
40,200	0,888	-0,126
40,250	0,888	-0,125
40,300	0,888	-0,127
40,350	0,888	-0,125
40,400	0,888	-0,126
40,450	0,887	-0,126
40,500	0,887	-0,127
40,550	0,887	-0,126
40,600	0,888	-0,127
40,650	0,887	-0,126
40,700	0,888	-0,127
40,750	0,887	-0,126
40,800	0,887	-0,127
40,850	0,887	-0,126
40,900	0,887	-0,127
40,950	0,888	-0,126
41,000	0,887	-0,127
41,050	0,887	-0,126
41,100	0,887	-0,127
41,150	0,888	-0,125
41,200	0,887	-0,127
41,250	0,888	-0,126
41,300	0,887	-0,127
41,350	0,887	-0,126
41,400	0,887	-0,127
41,450	0,887	-0,126
41,500	0,887	-0,127
41,550	0,887	-0,126
41,600	0,887	-0,127
41,650	0,887	-0,126
41,700	0,888	-0,126
41,750	0,887	-0,126
41,800	0,887	-0,127
41,850	0,887	-0,125
41,900	0,887	-0,127
41,950	0,887	-0,126
42,000	0,888	-0,126
42,050	0,887	-0,126
42,100	0,887	-0,127
42,150	0,887	-0,126
42,200	0,887	-0,127
42,250	0,887	-0,126
42,300	0,887	-0,127
42,350	0,888	-0,126
42,400	0,881	-0,127
42,450	0,867	-0,126
42,500	0,851	-0,128
42,550	0,839	-0,128
42,600	0,827	-0,130
42,650	0,819	-0,129
42,700	0,805	-0,131
42,750	0,786	-0,132
42,800	0,772	-0,134
42,850	0,765	-0,133
42,900	0,763	-0,135
42,950	0,762	-0,133
43,000	0,757	-0,135
43,050	0,752	-0,134
43,100	0,745	-0,136
43,150	0,735	-0,135
43,200	0,724	-0,137
43,250	0,712	-0,137
43,300	0,697	-0,139
43,350	0,684	-0,139
43,400	0,669	-0,141
43,450	0,651	-0,141
43,500	0,631	-0,143
43,550	0,613	-0,144
43,600	0,598	-0,146
43,650	0,586	-0,146
43,700	0,574	-0,148
43,750	0,562	-0,148
43,800	0,551	-0,150
43,850	0,541	-0,150
43,900	0,530	-0,151
43,950	0,523	-0,151
44,000	0,515	-0,153
44,050	0,505	-0,153
44,100	0,492	-0,155
44,150	0,479	-0,155
44,200	0,466	-0,157
44,250	0,452	-0,157
44,300	0,440	-0,159
44,350	0,433	-0,159
44,400	0,430	-0,161
44,450	0,424	-0,160
44,500	0,413	-0,162
44,550	0,404	-0,162
44,600	0,395	-0,164
44,650	0,389	-0,164
44,700	0,386	-0,165
44,750	0,384	-0,164
44,800	0,382	-0,165
44,850	0,379	-0,165
44,900	0,372	-0,166
44,950	0,368	-0,165
45,000	0,363	-0,167
45,050	0,356	-0,167
45,100	0,348	-0,168
45,150	0,338	-0,168
45,200	0,326	-0,170
45,250	0,317	-0,170
45,300	0,311	-0,172
45,350	0,305	-0,172
45,400	0,298	-0,173
45,450	0,294	-0,173
45,500	0,288	-0,174
45,550	0,282	-0,174
45,600	0,278	-0,176
45,650	0,273	-0,175
45,700	0,267	-0,177
45,750	0,261	-0,177
45,800	0,252	-0,178
45,850	0,245	-0,178
45,900	0,236	-0,180
45,950	0,226	-0,180
46,000	0,212	-0,183
46,050	0,197	-0,184
46,100	0,182	-0,186
46,150	0,168	-0,187
46,200	0,158	-0,189
46,250	0,149	-0,190
46,300	0,139	-0,192
46,350	0,129	-0,193
46,400	0,118	-0,195
46,450	0,108	-0,196
46,500	0,097	-0,198
46,550	0,088	-0,199
46,600	0,080	-0,200
46,650	0,072	-0,201
46,700	0,067	-0,203
46,750	0,060	-0,203
46,800	0,052	-0,205
46,850	0,043	-0,206
46,900	0,031	-0,208
46,950	0,017	-0,209
47,000	0,003	-0,212
47,050	-0,009	-0,214
47,100	-0,018	-0,216
47,150	-0,027	-0,217
47,200	-0,034	-0,219
47,250	-0,042	-0,220
47,300	-0,051	-0,223
47,350	-0,060	-0,224
47,400	-0,068	-0,226
47,450	-0,073	-0,227
47,500	-0,077	-0,229
47,550	-0,079	-0,229
47,600	-0,079	-0,230
47,650	-0,079	-0,230
47,700	-0,078	-0,231
47,750	-0,077	-0,231
47,800	-0,076	-0,231
47,850	-0,076	-0,231
47,900	-0,076	-0,231
47,950	-0,076	-0,231
48,000	-0,076	-0,232
48,050	-0,075	-0,231
48,100	-0,075	-0,231
48,150	-0,075	-0,231
48,200	-0,075	-0,231
48,250	-0,075	-0,231
48,300	-0,076	-0,232
48,350	-0,076	-0,231
48,400	-0,075	-0,231
48,450	-0,076	-0,231
48,500	-0,075	-0,231
48,550	-0,075	-0,231
48,600	-0,076	-0,232
48,650	-0,076	-0,231
48,700	-0,075	-0,231
48,750	-0,075	-0,231
48,800	-0,075	-0,231
48,850	-0,075	-0,231
48,900	-0,075	-0,231
48,950	-0,075	-0,231
49,000	-0,075	-0,231
49,050	-0,076	-0,231
49,100	-0,076	-0,231
49,150	-0,075	-0,231
49,200	-0,076	-0,232
49,250	-0,076	-0,232
49,300	-0,075	-0,231
49,350	-0,075	-0,231
49,400	-0,076	-0,231
49,450	-0,075	-0,231
49,500	-0,076	-0,232
49,550	-0,076	-0,232
49,600	-0,076	-0,232
49,650	-0,076	-0,232
49,700	-0,075	-0,231
49,750	-0,076	-0,232
49,800	-0,076	-0,231
49,850	-0,076	-0,232
49,900	-0,076	-0,232
49,950	-0,076	-0,232
50,000	-0,076	-0,232
50,050	-0,075	-0,232
50,100	-0,076	-0,232
50,150	-0,075	-0,232
50,200	-0,076	-0,232
50,250	-0,075	-0,231
50,300	-0,076	-0,232
50,350	-0,075	-0,232
50,400	-0,076	-0,232
50,450	-0,076	-0,232
50,500	-0,076	-0,232
50,550	-0,076	-0,232
50,600	-0,076	-0,232
50,650	-0,076	-0,232
50,700	-0,076	-0,231
50,750	-0,076	-0,232
50,800	-0,076	-0,232
50,850	-0,075	-0,232
50,900	-0,076	-0,232
50,950	-0,075	-0,232
51,000	-0,076	-0,232
51,050	-0,076	-0,232
51,100	-0,076	-0,231
51,150	-0,076	-0,232
51,200	-0,076	-0,231
51,250	-0,076	-0,232
51,300	-0,076	-0,231
51,350	-0,076	-0,232
51,400	-0,076	-0,232
51,450	-0,076	-0,232
51,500	-0,076	-0,231
51,550	-0,076	-0,232
51,600	-0,076	-0,231
51,650	-0,076	-0,232
51,700	-0,075	-0,231
51,750	-0,076	-0,232
51,800	-0,076	-0,232
51,850	-0,076	-0,232
51,900	-0,076	-0,232
51,950	-0,076	-0,232
52,000	-0,076	-0,232
52,050	-0,076	-0,232
52,100	-0,076	-0,231
52,150	-0,076	-0,232
52,200	-0,076	-0,232
52,250	-0,076	-0,232
52,300	-0,075	-0,231
52,350	-0,076	-0,232
52,400	-0,076	-0,231
52,450	-0,076	-0,232
52,500	-0,076	-0,231
52,550	-0,076	-0,232
52,600	-0,076	-0,231
52,650	-0,076	-0,232
52,700	-0,076	-0,231
52,750	-0,076	-0,232
52,800	-0,076	-0,231
52,850	-0,075	-0,232
52,900	-0,076	-0,232
