Zeit (s) Messreihe #12	Spannung, Ch A (V) Messreihe #12	Spannung, Ch B (V) Messreihe #12
7,400	0,803	-0,014
7,450	0,797	-0,015
7,500	0,782	-0,015
7,550	0,774	-0,017
7,600	0,773	-0,016
7,650	0,772	-0,017
7,700	0,770	-0,016
7,750	0,768	-0,017
7,800	0,766	-0,017
7,850	0,764	-0,018
7,900	0,762	-0,017
7,950	0,760	-0,018
8,000	0,758	-0,017
8,050	0,755	-0,018
8,100	0,750	-0,018
8,150	0,743	-0,019
8,200	0,737	-0,019
8,250	0,732	-0,020
8,300	0,728	-0,020
8,350	0,725	-0,021
8,400	0,724	-0,020
8,450	0,722	-0,021
8,500	0,719	-0,020
8,550	0,716	-0,021
8,600	0,713	-0,021
8,650	0,710	-0,022
8,700	0,707	-0,022
8,750	0,705	-0,022
8,800	0,700	-0,022
8,850	0,697	-0,023
8,900	0,693	-0,022
8,950	0,690	-0,024
9,000	0,690	-0,023
9,050	0,690	-0,024
9,100	0,689	-0,023
9,150	0,690	-0,024
9,200	0,689	-0,023
9,250	0,690	-0,024
9,300	0,690	-0,023
9,350	0,690	-0,024
9,400	0,687	-0,023
9,450	0,681	-0,025
9,500	0,678	-0,024
9,550	0,676	-0,025
9,600	0,671	-0,025
9,650	0,664	-0,026
9,700	0,658	-0,026
9,750	0,654	-0,027
9,800	0,650	-0,027
9,850	0,647	-0,028
9,900	0,644	-0,027
9,950	0,642	-0,028
10,000	0,639	-0,028
10,050	0,636	-0,029
10,100	0,633	-0,029
10,150	0,630	-0,030
10,200	0,627	-0,029
10,250	0,625	-0,030
10,300	0,622	-0,030
10,350	0,620	-0,031
10,400	0,617	-0,030
10,450	0,613	-0,031
10,500	0,609	-0,031
10,550	0,606	-0,032
10,600	0,605	-0,032
10,650	0,605	-0,032
10,700	0,605	-0,032
10,750	0,605	-0,033
10,800	0,605	-0,032
10,850	0,605	-0,032
10,900	0,605	-0,032
10,950	0,605	-0,032
11,000	0,604	-0,032
11,050	0,599	-0,033
11,100	0,597	-0,032
11,150	0,594	-0,034
11,200	0,590	-0,034
11,250	0,585	-0,034
11,300	0,579	-0,035
11,350	0,573	-0,036
11,400	0,570	-0,036
11,450	0,566	-0,037
11,500	0,559	-0,038
11,550	0,554	-0,039
11,600	0,550	-0,038
11,650	0,547	-0,039
11,700	0,542	-0,040
11,750	0,536	-0,041
11,800	0,526	-0,042
11,850	0,518	-0,043
11,900	0,513	-0,044
11,950	0,509	-0,045
12,000	0,505	-0,045
12,050	0,500	-0,046
12,100	0,496	-0,047
12,150	0,494	-0,047
12,200	0,494	-0,047
12,250	0,494	-0,047
12,300	0,494	-0,047
12,350	0,494	-0,047
12,400	0,494	-0,047
12,450	0,494	-0,047
12,500	0,494	-0,047
12,550	0,489	-0,048
12,600	0,479	-0,049
12,650	0,474	-0,050
12,700	0,469	-0,051
12,750	0,464	-0,052
12,800	0,459	-0,053
12,850	0,453	-0,054
12,900	0,448	-0,055
12,950	0,442	-0,056
13,000	0,438	-0,057
13,050	0,435	-0,058
13,100	0,432	-0,059
13,150	0,430	-0,059
13,200	0,425	-0,060
13,250	0,420	-0,061
13,300	0,416	-0,062
13,350	0,412	-0,063
13,400	0,409	-0,063
13,450	0,406	-0,064
13,500	0,404	-0,064
13,550	0,399	-0,065
13,600	0,392	-0,067
13,650	0,389	-0,068
13,700	0,388	-0,068
13,750	0,386	-0,068
13,800	0,386	-0,069
13,850	0,386	-0,069
13,900	0,386	-0,069
13,950	0,385	-0,069
14,000	0,386	-0,069
14,050	0,386	-0,069
14,100	0,385	-0,069
14,150	0,385	-0,069
14,200	0,386	-0,069
14,250	0,382	-0,069
14,300	0,376	-0,071
14,350	0,372	-0,072
14,400	0,366	-0,073
14,450	0,363	-0,075
14,500	0,359	-0,076
14,550	0,357	-0,076
14,600	0,352	-0,078
14,650	0,348	-0,078
14,700	0,345	-0,080
14,750	0,342	-0,080
14,800	0,339	-0,081
14,850	0,337	-0,082
14,900	0,335	-0,083
14,950	0,332	-0,083
15,000	0,328	-0,085
15,050	0,324	-0,085
15,100	0,320	-0,087
15,150	0,315	-0,088
15,200	0,308	-0,091
15,250	0,307	-0,092
15,300	0,307	-0,092
15,350	0,307	-0,092
15,400	0,307	-0,093
15,450	0,307	-0,092
15,500	0,307	-0,092
15,550	0,307	-0,092
15,600	0,307	-0,093
15,650	0,307	-0,092
15,700	0,307	-0,092
15,750	0,307	-0,092
15,800	0,307	-0,093
15,850	0,300	-0,093
15,900	0,285	-0,098
15,950	0,285	-0,099
16,000	0,284	-0,101
16,050	0,277	-0,101
16,100	0,271	-0,105
16,150	0,266	-0,106
16,200	0,261	-0,109
16,250	0,255	-0,110
16,300	0,249	-0,114
16,350	0,241	-0,116
16,400	0,231	-0,121
16,450	0,225	-0,124
16,500	0,219	-0,127
16,550	0,216	-0,129
16,600	0,213	-0,131
16,650	0,211	-0,132
16,700	0,209	-0,134
16,750	0,207	-0,134
16,800	0,203	-0,136
16,850	0,201	-0,137
16,900	0,198	-0,139
16,950	0,195	-0,140
17,000	0,192	-0,142
17,050	0,189	-0,143
17,100	0,188	-0,145
17,150	0,188	-0,145
17,200	0,187	-0,146
17,250	0,187	-0,145
17,300	0,187	-0,146
17,350	0,188	-0,145
17,400	0,187	-0,146
17,450	0,187	-0,145
17,500	0,187	-0,146
17,550	0,187	-0,146
17,600	0,180	-0,148
17,650	0,169	-0,152
17,700	0,161	-0,158
17,750	0,156	-0,161
17,800	0,152	-0,165
17,850	0,151	-0,166
17,900	0,149	-0,168
17,950	0,146	-0,169
18,000	0,145	-0,171
18,050	0,143	-0,171
18,100	0,140	-0,174
18,150	0,138	-0,174
18,200	0,136	-0,177
18,250	0,134	-0,177
18,300	0,131	-0,180
18,350	0,129	-0,180
18,400	0,125	-0,183
18,450	0,123	-0,184
18,500	0,121	-0,187
18,550	0,121	-0,186
18,600	0,122	-0,188
18,650	0,121	-0,187
18,700	0,117	-0,189
18,750	0,112	-0,191
18,800	0,110	-0,194
18,850	0,109	-0,195
18,900	0,105	-0,198
18,950	0,104	-0,198
19,000	0,098	-0,202
19,050	0,095	-0,204
19,100	0,096	-0,206
19,150	0,096	-0,205
19,200	0,096	-0,207
19,250	0,096	-0,206
19,300	0,096	-0,207
19,350	0,096	-0,206
19,400	0,096	-0,207
19,450	0,096	-0,206
19,500	0,096	-0,207
19,550	0,096	-0,206
19,600	0,096	-0,207
19,650	0,096	-0,206
19,700	0,096	-0,207
19,750	0,096	-0,206
19,800	0,090	-0,209
19,850	0,083	-0,212
19,900	0,082	-0,216
19,950	0,081	-0,216
20,000	0,076	-0,219
20,050	0,071	-0,222
20,100	0,066	-0,227
20,150	0,065	-0,229
20,200	0,062	-0,233
20,250	0,055	-0,235
20,300	0,051	-0,241
20,350	0,044	-0,245
20,400	0,035	-0,253
20,450	0,029	-0,259
20,500	0,029	-0,264
20,550	0,028	-0,265
20,600	0,026	-0,269
20,650	0,023	-0,270
20,700	0,021	-0,274
20,750	0,019	-0,275
20,800	0,017	-0,279
20,850	0,014	-0,281
20,900	0,012	-0,284
20,950	0,010	-0,286
21,000	0,008	-0,290
21,050	0,005	-0,292
21,100	0,001	-0,297
21,150	6,000E-4	-0,299
21,200	9,369E-4	-0,302
21,250	0,001	-0,301
21,300	0,001	-0,303
21,350	0,001	-0,302
21,400	0,001	-0,303
21,450	0,001	-0,302
21,500	0,001	-0,304
21,550	0,001	-0,302
21,600	0,002	-0,303
21,650	0,001	-0,302
21,700	0,001	-0,304
21,750	0,002	-0,302
21,800	0,001	-0,303
21,850	0,001	-0,302
21,900	0,001	-0,304
21,950	0,001	-0,302
22,000	0,001	-0,304
22,050	0,002	-0,302
22,100	0,001	-0,304
22,150	0,001	-0,302
22,200	0,001	-0,304
22,250	0,001	-0,302
22,300	0,001	-0,304
22,350	0,001	-0,302
22,400	0,001	-0,303
22,450	0,001	-0,302
22,500	0,001	-0,304
22,550	0,002	-0,302
22,600	0,001	-0,304
22,650	0,001	-0,302
22,700	0,002	-0,303
22,750	0,001	-0,302
22,800	0,001	-0,303
22,850	0,001	-0,302
22,900	0,002	-0,303
22,950	0,001	-0,302
23,000	0,001	-0,303
23,050	0,001	-0,302
23,100	0,001	-0,304
23,150	0,001	-0,302
23,200	0,001	-0,304
23,250	0,001	-0,302
23,300	0,001	-0,303
23,350	0,001	-0,302
23,400	0,001	-0,303
23,450	0,001	-0,302
23,500	0,001	-0,303
23,550	0,001	-0,302
23,600	0,001	-0,303
23,650	0,001	-0,302
23,700	0,001	-0,304
23,750	0,001	-0,302
23,800	9,808E-4	-0,304
23,850	0,001	-0,303
23,900	0,002	-0,303
23,950	0,001	-0,302
24,000	0,001	-0,303
24,050	0,001	-0,302
24,100	0,001	-0,303
24,150	0,001	-0,302
24,200	0,001	-0,304
24,250	0,001	-0,302
24,300	0,001	-0,304
24,350	0,001	-0,303
24,400	0,001	-0,303
24,450	0,002	-0,302
24,500	0,001	-0,304
24,550	0,002	-0,302
24,600	0,001	-0,304
24,650	0,001	-0,303
24,700	0,001	-0,303
24,750	0,001	-0,302
24,800	0,001	-0,304
24,850	0,001	-0,302
24,900	6,744E-4	-0,304
24,950	-8,417E-4	-0,303
25,000	-0,003	-0,306
25,050	-0,007	-0,309
25,100	-0,009	-0,314
25,150	-0,012	-0,316
25,200	-0,015	-0,322
25,250	-0,018	-0,326
25,300	-0,021	-0,333
25,350	-0,025	-0,339
25,400	-0,027	-0,346
25,450	-0,030	-0,352
25,500	-0,034	-0,362
25,550	-0,038	-0,373
25,600	-0,043	-0,390
25,650	-0,046	-0,404
25,700	-0,048	-0,417
25,750	-0,048	-0,426
25,800	-0,051	-0,437
25,850	-0,054	-0,447
25,900	-0,056	-0,459
25,950	-0,058	-0,468
26,000	-0,058	-0,477
26,050	-0,059	-0,484
26,100	-0,059	-0,490
26,150	-0,059	-0,494
26,200	-0,060	-0,500
26,250	-0,062	-0,505
26,300	-0,062	-0,510
26,350	-0,061	-0,513
26,400	-0,062	-0,517
26,450	-0,063	-0,520
26,500	-0,064	-0,525
26,550	-0,065	-0,528
26,600	-0,065	-0,532
26,650	-0,066	-0,535
26,700	-0,067	-0,539
26,750	-0,068	-0,542
26,800	-0,069	-0,547
26,850	-0,070	-0,549
26,900	-0,070	-0,553
26,950	-0,070	-0,554
27,000	-0,072	-0,558
27,050	-0,073	-0,560
27,100	-0,073	-0,563
27,150	-0,073	-0,565
27,200	-0,073	-0,567
27,250	-0,075	-0,569
27,300	-0,076	-0,572
27,350	-0,077	-0,574
27,400	-0,077	-0,577
27,450	-0,079	-0,579
27,500	-0,079	-0,582
27,550	-0,080	-0,584
27,600	-0,082	-0,588
27,650	-0,083	-0,590
27,700	-0,084	-0,594
27,750	-0,086	-0,596
27,800	-0,087	-0,600
27,850	-0,089	-0,603
27,900	-0,091	-0,607
27,950	-0,092	-0,610
28,000	-0,094	-0,614
28,050	-0,095	-0,617
28,100	-0,096	-0,620
28,150	-0,098	-0,623
28,200	-0,099	-0,626
28,250	-0,101	-0,629
28,300	-0,102	-0,632
28,350	-0,104	-0,635
28,400	-0,106	-0,639
28,450	-0,106	-0,641
28,500	-0,108	-0,644
28,550	-0,109	-0,646
28,600	-0,111	-0,649
28,650	-0,112	-0,651
28,700	-0,113	-0,654
28,750	-0,113	-0,654
28,800	-0,113	-0,656
28,850	-0,113	-0,656
28,900	-0,113	-0,657
28,950	-0,113	-0,656
29,000	-0,113	-0,657
29,050	-0,113	-0,657
29,100	-0,113	-0,657
29,150	-0,113	-0,657
29,200	-0,113	-0,657
29,250	-0,113	-0,657
29,300	-0,113	-0,658
29,350	-0,113	-0,657
29,400	-0,113	-0,657
29,450	-0,113	-0,657
29,500	-0,118	-0,660
29,550	-0,122	-0,664
29,600	-0,125	-0,668
29,650	-0,127	-0,671
29,700	-0,128	-0,674
29,750	-0,129	-0,676
29,800	-0,131	-0,679
29,850	-0,132	-0,681
29,900	-0,134	-0,684
29,950	-0,136	-0,685
30,000	-0,137	-0,687
30,050	-0,138	-0,689
30,100	-0,140	-0,691
30,150	-0,141	-0,693
30,200	-0,143	-0,694
30,250	-0,145	-0,697
30,300	-0,149	-0,700
30,350	-0,152	-0,703
30,400	-0,155	-0,706
30,450	-0,157	-0,709
30,500	-0,159	-0,712
30,550	-0,162	-0,714
30,600	-0,165	-0,717
30,650	-0,166	-0,720
30,700	-0,168	-0,721
30,750	-0,170	-0,723
30,800	-0,173	-0,726
30,850	-0,175	-0,728
30,900	-0,178	-0,730
30,950	-0,179	-0,732
31,000	-0,181	-0,734
31,050	-0,183	-0,736
31,100	-0,185	-0,738
31,150	-0,187	-0,739
31,200	-0,188	-0,740
31,250	-0,188	-0,741
31,300	-0,187	-0,741
31,350	-0,188	-0,742
31,400	-0,187	-0,742
31,450	-0,188	-0,742
31,500	-0,188	-0,742
31,550	-0,188	-0,742
31,600	-0,190	-0,743
31,650	-0,195	-0,745
31,700	-0,198	-0,748
31,750	-0,200	-0,750
31,800	-0,202	-0,752
31,850	-0,203	-0,753
31,900	-0,206	-0,755
31,950	-0,208	-0,757
32,000	-0,210	-0,758
32,050	-0,212	-0,760
32,100	-0,215	-0,762
32,150	-0,217	-0,763
32,200	-0,220	-0,765
32,250	-0,221	-0,767
32,300	-0,223	-0,768
32,350	-0,225	-0,769
32,400	-0,227	-0,771
32,450	-0,230	-0,773
32,500	-0,233	-0,774
32,550	-0,235	-0,776
32,600	-0,235	-0,777
32,650	-0,235	-0,777
32,700	-0,235	-0,777
32,750	-0,235	-0,778
32,800	-0,235	-0,777
32,850	-0,235	-0,778
32,900	-0,235	-0,777
32,950	-0,235	-0,778
33,000	-0,235	-0,777
33,050	-0,235	-0,778
33,100	-0,237	-0,778
33,150	-0,242	-0,781
33,200	-0,245	-0,782
33,250	-0,248	-0,785
33,300	-0,250	-0,786
33,350	-0,253	-0,788
33,400	-0,256	-0,789
33,450	-0,258	-0,791
33,500	-0,261	-0,793
33,550	-0,263	-0,794
33,600	-0,265	-0,795
33,650	-0,268	-0,797
33,700	-0,269	-0,798
33,750	-0,271	-0,799
33,800	-0,272	-0,800
33,850	-0,275	-0,802
33,900	-0,276	-0,802
33,950	-0,278	-0,804
34,000	-0,280	-0,804
34,050	-0,281	-0,805
34,100	-0,283	-0,806
34,150	-0,286	-0,808
34,200	-0,288	-0,808
34,250	-0,289	-0,810
34,300	-0,291	-0,810
34,350	-0,292	-0,812
34,400	-0,292	-0,811
34,450	-0,293	-0,812
34,500	-0,295	-0,812
34,550	-0,296	-0,813
34,600	-0,298	-0,814
34,650	-0,299	-0,815
34,700	-0,299	-0,815
34,750	-0,299	-0,816
34,800	-0,300	-0,815
34,850	-0,299	-0,816
34,900	-0,299	-0,815
34,950	-0,299	-0,816
35,000	-0,299	-0,815
35,050	-0,299	-0,816
35,100	-0,300	-0,815
35,150	-0,299	-0,816
35,200	-0,303	-0,816
35,250	-0,304	-0,818
35,300	-0,306	-0,817
35,350	-0,309	-0,820
35,400	-0,312	-0,820
35,450	-0,315	-0,822
35,500	-0,317	-0,823
35,550	-0,319	-0,825
35,600	-0,322	-0,825
35,650	-0,325	-0,827
35,700	-0,329	-0,828
35,750	-0,334	-0,831
35,800	-0,338	-0,832
35,850	-0,341	-0,835
35,900	-0,345	-0,835
35,950	-0,349	-0,837
36,000	-0,352	-0,838
36,050	-0,354	-0,840
36,100	-0,356	-0,840
36,150	-0,359	-0,842
36,200	-0,361	-0,842
36,250	-0,362	-0,844
36,300	-0,362	-0,843
36,350	-0,362	-0,844
36,400	-0,362	-0,843
36,450	-0,362	-0,844
36,500	-0,363	-0,844
36,550	-0,362	-0,844
36,600	-0,362	-0,843
36,650	-0,367	-0,845
36,700	-0,374	-0,847
36,750	-0,377	-0,849
36,800	-0,379	-0,849
36,850	-0,380	-0,851
36,900	-0,382	-0,850
36,950	-0,385	-0,852
37,000	-0,387	-0,852
37,050	-0,388	-0,854
37,100	-0,390	-0,853
37,150	-0,392	-0,855
37,200	-0,393	-0,855
37,250	-0,394	-0,856
37,300	-0,393	-0,855
37,350	-0,394	-0,856
37,400	-0,394	-0,855
37,450	-0,394	-0,856
37,500	-0,394	-0,855
37,550	-0,395	-0,856
37,600	-0,400	-0,857
37,650	-0,406	-0,860
37,700	-0,410	-0,860
37,750	-0,416	-0,862
37,800	-0,422	-0,864
37,850	-0,424	-0,866
37,900	-0,424	-0,865
37,950	-0,424	-0,866
38,000	-0,424	-0,865
38,050	-0,424	-0,866
38,100	-0,424	-0,865
38,150	-0,424	-0,866
38,200	-0,424	-0,865
38,250	-0,424	-0,866
38,300	-0,425	-0,865
38,350	-0,431	-0,868
38,400	-0,434	-0,868
38,450	-0,437	-0,870
38,500	-0,438	-0,869
38,550	-0,439	-0,871
38,600	-0,439	-0,870
38,650	-0,441	-0,871
38,700	-0,444	-0,871
38,750	-0,447	-0,873
38,800	-0,449	-0,872
38,850	-0,449	-0,873
38,900	-0,451	-0,873
38,950	-0,451	-0,874
39,000	-0,451	-0,873
39,050	-0,451	-0,874
39,100	-0,451	-0,873
39,150	-0,451	-0,874
39,200	-0,451	-0,873
39,250	-0,451	-0,874
39,300	-0,451	-0,873
39,350	-0,456	-0,875
39,400	-0,462	-0,876
39,450	-0,465	-0,878
39,500	-0,465	-0,877
39,550	-0,467	-0,878
39,600	-0,470	-0,878
39,650	-0,472	-0,880
39,700	-0,472	-0,879
39,750	-0,472	-0,880
39,800	-0,473	-0,879
39,850	-0,472	-0,880
39,900	-0,472	-0,879
39,950	-0,472	-0,880
40,000	-0,473	-0,879
40,050	-0,472	-0,880
40,100	-0,473	-0,879
40,150	-0,473	-0,880
40,200	-0,473	-0,879
40,250	-0,475	-0,881
40,300	-0,477	-0,880
40,350	-0,479	-0,881
40,400	-0,482	-0,881
40,450	-0,484	-0,883
40,500	-0,487	-0,882
40,550	-0,489	-0,884
40,600	-0,491	-0,883
40,650	-0,494	-0,885
40,700	-0,496	-0,885
40,750	-0,497	-0,886
40,800	-0,499	-0,885
40,850	-0,501	-0,887
40,900	-0,502	-0,886
40,950	-0,502	-0,887
41,000	-0,502	-0,886
41,050	-0,502	-0,888
41,100	-0,502	-0,886
41,150	-0,502	-0,887
41,200	-0,502	-0,886
41,250	-0,502	-0,887
41,300	-0,505	-0,887
41,350	-0,509	-0,889
41,400	-0,511	-0,888
41,450	-0,512	-0,889
41,500	-0,512	-0,888
41,550	-0,512	-0,890
41,600	-0,512	-0,888
41,650	-0,512	-0,890
41,700	-0,512	-0,888
41,750	-0,512	-0,890
41,800	-0,512	-0,888
41,850	-0,512	-0,890
41,900	-0,513	-0,888
41,950	-0,518	-0,891
42,000	-0,520	-0,890
42,050	-0,520	-0,891
42,100	-0,520	-0,890
42,150	-0,520	-0,891
42,200	-0,520	-0,890
42,250	-0,520	-0,891
42,300	-0,520	-0,890
42,350	-0,520	-0,891
42,400	-0,520	-0,890
42,450	-0,521	-0,892
42,500	-0,523	-0,890
42,550	-0,526	-0,892
42,600	-0,527	-0,892
42,650	-0,527	-0,893
42,700	-0,528	-0,892
42,750	-0,529	-0,893
42,800	-0,529	-0,892
42,850	-0,530	-0,893
42,900	-0,531	-0,892
42,950	-0,532	-0,894
43,000	-0,533	-0,893
43,050	-0,534	-0,894
43,100	-0,535	-0,893
43,150	-0,536	-0,895
43,200	-0,537	-0,894
43,250	-0,537	-0,895
43,300	-0,538	-0,894
43,350	-0,539	-0,895
43,400	-0,540	-0,894
43,450	-0,541	-0,896
43,500	-0,542	-0,895
43,550	-0,542	-0,896
43,600	-0,543	-0,895
43,650	-0,543	-0,896
43,700	-0,544	-0,895
43,750	-0,545	-0,896
43,800	-0,546	-0,895
43,850	-0,546	-0,897
43,900	-0,547	-0,896
43,950	-0,548	-0,897
44,000	-0,549	-0,896
44,050	-0,551	-0,898
44,100	-0,552	-0,897
44,150	-0,553	-0,898
44,200	-0,553	-0,897
44,250	-0,553	-0,898
44,300	-0,553	-0,897
44,350	-0,553	-0,898
44,400	-0,552	-0,897
44,450	-0,553	-0,898
44,500	-0,553	-0,897
44,550	-0,553	-0,898
44,600	-0,553	-0,897
44,650	-0,553	-0,898
44,700	-0,555	-0,897
44,750	-0,558	-0,899
44,800	-0,561	-0,899
44,850	-0,561	-0,899
44,900	-0,563	-0,899
44,950	-0,565	-0,900
45,000	-0,567	-0,900
45,050	-0,568	-0,901
45,100	-0,570	-0,900
45,150	-0,572	-0,902
45,200	-0,574	-0,901
45,250	-0,576	-0,902
45,300	-0,578	-0,902
45,350	-0,579	-0,903
45,400	-0,581	-0,902
45,450	-0,583	-0,904
45,500	-0,584	-0,903
45,550	-0,586	-0,904
45,600	-0,588	-0,903
45,650	-0,589	-0,905
45,700	-0,589	-0,904
45,750	-0,589	-0,905
45,800	-0,590	-0,904
45,850	-0,592	-0,905
45,900	-0,594	-0,905
45,950	-0,596	-0,906
46,000	-0,597	-0,905
46,050	-0,599	-0,907
46,100	-0,600	-0,906
46,150	-0,602	-0,907
46,200	-0,604	-0,906
46,250	-0,605	-0,908
46,300	-0,606	-0,907
46,350	-0,608	-0,908
46,400	-0,609	-0,907
46,450	-0,611	-0,908
46,500	-0,612	-0,908
46,550	-0,614	-0,909
46,600	-0,615	-0,908
46,650	-0,618	-0,910
46,700	-0,620	-0,909
46,750	-0,622	-0,910
46,800	-0,622	-0,909
46,850	-0,623	-0,910
46,900	-0,624	-0,909
46,950	-0,625	-0,911
47,000	-0,625	-0,910
47,050	-0,626	-0,911
47,100	-0,627	-0,910
47,150	-0,627	-0,911
47,200	-0,627	-0,910
47,250	-0,627	-0,911
47,300	-0,627	-0,910
47,350	-0,627	-0,911
47,400	-0,627	-0,910
47,450	-0,627	-0,911
47,500	-0,627	-0,910
47,550	-0,627	-0,911
47,600	-0,627	-0,910
47,650	-0,627	-0,911
47,700	-0,628	-0,910
47,750	-0,634	-0,912
47,800	-0,638	-0,911
47,850	-0,641	-0,913
47,900	-0,643	-0,912
47,950	-0,645	-0,914
48,000	-0,647	-0,913
48,050	-0,649	-0,914
48,100	-0,649	-0,913
48,150	-0,649	-0,914
48,200	-0,649	-0,914
48,250	-0,650	-0,914
48,300	-0,652	-0,914
48,350	-0,653	-0,915
48,400	-0,655	-0,915
48,450	-0,656	-0,915
48,500	-0,658	-0,915
48,550	-0,660	-0,916
48,600	-0,661	-0,915
48,650	-0,663	-0,916
48,700	-0,665	-0,916
48,750	-0,668	-0,917
48,800	-0,670	-0,917
48,850	-0,671	-0,917
48,900	-0,673	-0,917
48,950	-0,675	-0,918
49,000	-0,677	-0,917
49,050	-0,678	-0,918
49,100	-0,680	-0,918
49,150	-0,683	-0,919
49,200	-0,684	-0,918
49,250	-0,685	-0,920
49,300	-0,685	-0,919
49,350	-0,685	-0,919
49,400	-0,685	-0,919
49,450	-0,685	-0,920
49,500	-0,685	-0,919
49,550	-0,685	-0,919
49,600	-0,685	-0,919
49,650	-0,685	-0,920
49,700	-0,685	-0,918
49,750	-0,685	-0,919
49,800	-0,685	-0,918
49,850	-0,685	-0,920
49,900	-0,686	-0,919
49,950	-0,688	-0,920
50,000	-0,695	-0,919
50,050	-0,699	-0,921
50,100	-0,702	-0,921
50,150	-0,703	-0,922
50,200	-0,704	-0,921
50,250	-0,705	-0,922
50,300	-0,707	-0,921
50,350	-0,708	-0,922
50,400	-0,709	-0,921
50,450	-0,710	-0,923
50,500	-0,711	-0,922
50,550	-0,712	-0,923
50,600	-0,713	-0,922
50,650	-0,715	-0,923
50,700	-0,715	-0,922
50,750	-0,717	-0,923
50,800	-0,718	-0,923
50,850	-0,720	-0,924
50,900	-0,720	-0,923
50,950	-0,720	-0,924
51,000	-0,721	-0,923
51,050	-0,722	-0,924
51,100	-0,723	-0,923
51,150	-0,724	-0,925
51,200	-0,725	-0,924
51,250	-0,726	-0,925
