Zeit (s) Messreihe #4	Spannung, Ch A (V) Messreihe #4	Spannung, Ch B (V) Messreihe #4
9,400	4,559	-0,022
9,450	4,555	-0,020
9,500	4,542	-0,022
9,550	4,523	-0,021
9,600	4,504	-0,022
9,650	4,489	-0,021
9,700	4,476	-0,022
9,750	4,464	-0,022
9,800	4,443	-0,023
9,850	4,420	-0,022
9,900	4,403	-0,023
9,950	4,386	-0,023
10,000	4,369	-0,024
10,050	4,353	-0,023
10,100	4,334	-0,024
10,150	4,313	-0,023
10,200	4,291	-0,025
10,250	4,270	-0,024
10,300	4,252	-0,025
10,350	4,238	-0,024
10,400	4,224	-0,025
10,450	4,211	-0,025
10,500	4,201	-0,026
10,550	4,190	-0,025
10,600	4,179	-0,026
10,650	4,168	-0,025
10,700	4,151	-0,027
10,750	4,133	-0,026
10,800	4,117	-0,027
10,850	4,104	-0,026
10,900	4,085	-0,028
10,950	4,058	-0,027
11,000	4,030	-0,028
11,050	4,011	-0,027
11,100	3,994	-0,029
11,150	3,979	-0,028
11,200	3,963	-0,029
11,250	3,946	-0,028
11,300	3,924	-0,029
11,350	3,904	-0,029
11,400	3,887	-0,030
11,450	3,871	-0,030
11,500	3,858	-0,030
11,550	3,844	-0,030
11,600	3,828	-0,031
11,650	3,809	-0,030
11,700	3,786	-0,031
11,750	3,767	-0,031
11,800	3,751	-0,032
11,850	3,740	-0,031
11,900	3,732	-0,032
11,950	3,722	-0,031
12,000	3,710	-0,033
12,050	3,697	-0,032
12,100	3,684	-0,033
12,150	3,669	-0,032
12,200	3,652	-0,033
12,250	3,635	-0,033
12,300	3,616	-0,034
12,350	3,595	-0,033
12,400	3,573	-0,035
12,450	3,559	-0,034
12,500	3,544	-0,035
12,550	3,529	-0,035
12,600	3,512	-0,036
12,650	3,491	-0,035
12,700	3,460	-0,037
12,750	3,428	-0,036
12,800	3,397	-0,038
12,850	3,370	-0,037
12,900	3,347	-0,039
12,950	3,332	-0,038
13,000	3,325	-0,039
13,050	3,321	-0,038
13,100	3,311	-0,040
13,150	3,297	-0,039
13,200	3,283	-0,040
13,250	3,274	-0,039
13,300	3,267	-0,040
13,350	3,258	-0,040
13,400	3,248	-0,041
13,450	3,239	-0,040
13,500	3,228	-0,041
13,550	3,219	-0,040
13,600	3,209	-0,041
13,650	3,199	-0,041
13,700	3,184	-0,042
13,750	3,169	-0,041
13,800	3,151	-0,042
13,850	3,133	-0,042
13,900	3,115	-0,043
13,950	3,097	-0,042
14,000	3,077	-0,044
14,050	3,057	-0,043
14,100	3,038	-0,044
14,150	3,020	-0,044
14,200	3,001	-0,045
14,250	2,979	-0,045
14,300	2,951	-0,047
14,350	2,925	-0,046
14,400	2,906	-0,047
14,450	2,896	-0,047
14,500	2,886	-0,048
14,550	2,877	-0,047
14,600	2,864	-0,048
14,650	2,851	-0,047
14,700	2,835	-0,049
14,750	2,814	-0,048
14,800	2,794	-0,050
14,850	2,777	-0,049
14,900	2,761	-0,051
14,950	2,746	-0,050
15,000	2,736	-0,051
15,050	2,724	-0,051
15,100	2,707	-0,052
15,150	2,689	-0,051
15,200	2,670	-0,053
15,250	2,654	-0,052
15,300	2,639	-0,054
15,350	2,623	-0,053
15,400	2,604	-0,054
15,450	2,587	-0,054
15,500	2,571	-0,055
15,550	2,560	-0,055
15,600	2,554	-0,056
15,650	2,553	-0,055
15,700	2,551	-0,056
15,750	2,551	-0,055
15,800	2,551	-0,056
15,850	2,551	-0,055
15,900	2,551	-0,056
15,950	2,551	-0,055
16,000	2,551	-0,056
16,050	2,551	-0,055
16,100	2,551	-0,056
16,150	2,551	-0,055
16,200	2,551	-0,056
16,250	2,550	-0,055
16,300	2,550	-0,056
16,350	2,550	-0,055
16,400	2,550	-0,056
16,450	2,550	-0,055
16,500	2,550	-0,056
16,550	2,550	-0,055
16,600	2,550	-0,056
16,650	2,551	-0,055
16,700	2,550	-0,056
16,750	2,550	-0,055
16,800	2,550	-0,056
16,850	2,550	-0,055
16,900	2,550	-0,056
16,950	2,549	-0,055
17,000	2,543	-0,056
17,050	2,532	-0,055
17,100	2,520	-0,057
17,150	2,508	-0,056
17,200	2,500	-0,058
17,250	2,487	-0,057
17,300	2,466	-0,058
17,350	2,439	-0,058
17,400	2,412	-0,060
17,450	2,391	-0,059
17,500	2,380	-0,061
17,550	2,370	-0,060
17,600	2,359	-0,061
17,650	2,344	-0,060
17,700	2,325	-0,062
17,750	2,303	-0,062
17,800	2,284	-0,063
17,850	2,273	-0,063
17,900	2,266	-0,064
17,950	2,258	-0,063
18,000	2,250	-0,065
18,050	2,241	-0,064
18,100	2,231	-0,065
18,150	2,214	-0,064
18,200	2,196	-0,066
18,250	2,185	-0,065
18,300	2,173	-0,067
18,350	2,165	-0,066
18,400	2,155	-0,067
18,450	2,148	-0,067
18,500	2,144	-0,068
18,550	2,143	-0,067
18,600	2,139	-0,068
18,650	2,131	-0,067
18,700	2,120	-0,069
18,750	2,112	-0,068
18,800	2,108	-0,069
18,850	2,104	-0,068
18,900	2,087	-0,069
18,950	2,066	-0,069
19,000	2,049	-0,071
19,050	2,040	-0,070
19,100	2,030	-0,072
19,150	2,021	-0,071
19,200	2,010	-0,072
19,250	2,004	-0,071
19,300	1,998	-0,073
19,350	1,989	-0,072
19,400	1,975	-0,073
19,450	1,958	-0,073
19,500	1,939	-0,074
19,550	1,922	-0,074
19,600	1,902	-0,076
19,650	1,878	-0,076
19,700	1,855	-0,078
19,750	1,837	-0,077
19,800	1,824	-0,079
19,850	1,811	-0,078
19,900	1,795	-0,080
19,950	1,781	-0,079
20,000	1,767	-0,081
20,050	1,752	-0,080
20,100	1,737	-0,082
20,150	1,726	-0,081
20,200	1,715	-0,083
20,250	1,701	-0,082
20,300	1,685	-0,084
20,350	1,668	-0,083
20,400	1,650	-0,085
20,450	1,632	-0,085
20,500	1,614	-0,087
20,550	1,596	-0,086
20,600	1,579	-0,088
20,650	1,563	-0,088
20,700	1,549	-0,089
20,750	1,534	-0,089
20,800	1,516	-0,091
20,850	1,498	-0,091
20,900	1,483	-0,092
20,950	1,470	-0,092
21,000	1,456	-0,094
21,050	1,439	-0,094
21,100	1,420	-0,096
21,150	1,404	-0,095
21,200	1,387	-0,097
21,250	1,368	-0,097
21,300	1,351	-0,098
21,350	1,334	-0,098
21,400	1,317	-0,100
21,450	1,299	-0,100
21,500	1,280	-0,102
21,550	1,262	-0,101
21,600	1,244	-0,104
21,650	1,225	-0,104
21,700	1,204	-0,106
21,750	1,185	-0,106
21,800	1,171	-0,108
21,850	1,160	-0,107
21,900	1,154	-0,109
21,950	1,152	-0,108
22,000	1,151	-0,109
22,050	1,151	-0,108
22,100	1,151	-0,109
22,150	1,152	-0,108
22,200	1,152	-0,109
22,250	1,152	-0,108
22,300	1,152	-0,109
22,350	1,152	-0,108
22,400	1,152	-0,109
22,450	1,152	-0,108
22,500	1,152	-0,109
22,550	1,152	-0,108
22,600	1,152	-0,109
22,650	1,152	-0,108
22,700	1,151	-0,109
22,750	1,152	-0,108
22,800	1,151	-0,109
22,850	1,152	-0,108
22,900	1,151	-0,109
22,950	1,152	-0,108
23,000	1,151	-0,109
23,050	1,152	-0,108
23,100	1,152	-0,109
23,150	1,151	-0,108
23,200	1,151	-0,110
23,250	1,152	-0,108
23,300	1,150	-0,109
23,350	1,136	-0,109
23,400	1,109	-0,111
23,450	1,085	-0,111
23,500	1,070	-0,113
23,550	1,058	-0,113
23,600	1,045	-0,115
23,650	1,031	-0,114
23,700	1,019	-0,116
23,750	1,010	-0,115
23,800	0,998	-0,117
23,850	0,983	-0,117
23,900	0,967	-0,119
23,950	0,952	-0,119
24,000	0,934	-0,121
24,050	0,911	-0,121
24,100	0,886	-0,124
24,150	0,858	-0,124
24,200	0,826	-0,127
24,250	0,796	-0,128
24,300	0,768	-0,131
24,350	0,739	-0,132
24,400	0,711	-0,135
24,450	0,683	-0,136
24,500	0,654	-0,139
24,550	0,627	-0,140
24,600	0,602	-0,143
24,650	0,582	-0,144
24,700	0,566	-0,146
24,750	0,552	-0,146
24,800	0,540	-0,148
24,850	0,527	-0,148
24,900	0,514	-0,150
24,950	0,499	-0,150
25,000	0,481	-0,153
25,050	0,461	-0,154
25,100	0,439	-0,156
25,150	0,414	-0,158
25,200	0,390	-0,161
25,250	0,367	-0,162
25,300	0,347	-0,165
25,350	0,328	-0,166
25,400	0,309	-0,169
25,450	0,288	-0,170
25,500	0,264	-0,174
25,550	0,238	-0,176
25,600	0,215	-0,179
25,650	0,196	-0,181
25,700	0,180	-0,184
25,750	0,165	-0,185
25,800	0,149	-0,188
25,850	0,133	-0,189
25,900	0,117	-0,192
25,950	0,100	-0,194
26,000	0,082	-0,197
26,050	0,062	-0,199
26,100	0,037	-0,204
26,150	0,008	-0,207
26,200	-0,022	-0,213
26,250	-0,050	-0,218
26,300	-0,071	-0,223
26,350	-0,084	-0,225
26,400	-0,090	-0,229
26,450	-0,091	-0,229
26,500	-0,088	-0,231
26,550	-0,084	-0,230
26,600	-0,080	-0,231
26,650	-0,077	-0,230
26,700	-0,075	-0,231
26,750	-0,075	-0,230
26,800	-0,074	-0,231
26,850	-0,075	-0,230
26,900	-0,075	-0,231
26,950	-0,075	-0,230
27,000	-0,075	-0,231
27,050	-0,075	-0,230
27,100	-0,074	-0,231
27,150	-0,075	-0,230
27,200	-0,075	-0,231
27,250	-0,075	-0,230
27,300	-0,075	-0,231
27,350	-0,075	-0,230
27,400	-0,075	-0,231
27,450	-0,075	-0,230
27,500	-0,075	-0,231
27,550	-0,075	-0,230
27,600	-0,075	-0,231
27,650	-0,075	-0,230
27,700	-0,075	-0,231
27,750	-0,075	-0,230
27,800	-0,075	-0,231
27,850	-0,075	-0,230
27,900	-0,075	-0,231
27,950	-0,075	-0,230
28,000	-0,075	-0,231
28,050	-0,075	-0,230
28,100	-0,075	-0,231
28,150	-0,075	-0,230
28,200	-0,075	-0,231
28,250	-0,075	-0,230
28,300	-0,075	-0,231
28,350	-0,075	-0,230
28,400	-0,075	-0,231
28,450	-0,075	-0,230
28,500	-0,075	-0,231
28,550	-0,075	-0,230
28,600	-0,075	-0,231
28,650	-0,075	-0,230
28,700	-0,075	-0,231
28,750	-0,075	-0,230
28,800	-0,075	-0,231
28,850	-0,075	-0,230
28,900	-0,075	-0,231
28,950	-0,075	-0,230
29,000	-0,075	-0,231
29,050	-0,075	-0,230
29,100	-0,075	-0,231
29,150	-0,075	-0,230
29,200	-0,075	-0,231
29,250	-0,075	-0,230
29,300	-0,075	-0,231
29,350	-0,075	-0,230
29,400	-0,075	-0,231
29,450	-0,075	-0,230
29,500	-0,075	-0,231
29,550	-0,075	-0,230
29,600	-0,075	-0,231
29,650	-0,075	-0,230
29,700	-0,075	-0,231
29,750	-0,075	-0,230
29,800	-0,075	-0,231
29,850	-0,075	-0,230
29,900	-0,075	-0,231
29,950	-0,075	-0,230
30,000	-0,075	-0,231
30,050	-0,075	-0,230
30,100	-0,075	-0,231
30,150	-0,075	-0,230
30,200	-0,075	-0,231
30,250	-0,075	-0,230
30,300	-0,075	-0,231
30,350	-0,076	-0,230
30,400	-0,075	-0,231
30,450	-0,075	-0,230
30,500	-0,028	-0,230
30,550	0,073	-0,224
30,600	0,092	-0,225
30,650	0,090	-0,224
30,700	0,084	-0,225
30,750	0,081	-0,224
30,800	0,080	-0,225
30,850	0,079	-0,224
30,900	0,079	-0,225
30,950	0,079	-0,224
31,000	0,079	-0,225
31,050	0,079	-0,224
31,100	0,079	-0,225
31,150	0,079	-0,224
31,200	0,079	-0,225
31,250	0,079	-0,224
31,300	0,079	-0,225
31,350	0,079	-0,224
31,400	0,079	-0,225
31,450	0,079	-0,224
31,500	0,079	-0,225
31,550	0,079	-0,224
31,600	0,079	-0,225
31,650	0,079	-0,224
31,700	0,079	-0,225
31,750	0,079	-0,224
31,800	0,079	-0,225
31,850	0,079	-0,224
31,900	0,079	-0,225
31,950	0,079	-0,224
32,000	0,079	-0,225
32,050	0,079	-0,224
32,100	0,079	-0,225
32,150	0,079	-0,224
32,200	0,079	-0,225
32,250	0,079	-0,224
32,300	0,079	-0,225
32,350	0,079	-0,224
32,400	0,079	-0,225
32,450	0,079	-0,224
32,500	0,079	-0,225
32,550	0,079	-0,224
32,600	0,079	-0,225
32,650	0,079	-0,224
32,700	0,079	-0,225
32,750	0,079	-0,224
32,800	0,079	-0,225
32,850	0,079	-0,224
32,900	0,079	-0,225
32,950	0,079	-0,224
33,000	0,079	-0,225
33,050	0,079	-0,224
33,100	0,079	-0,225
33,150	0,079	-0,224
33,200	0,079	-0,225
33,250	0,079	-0,224
33,300	0,079	-0,225
33,350	0,079	-0,224
33,400	0,079	-0,225
33,450	0,079	-0,224
33,500	0,079	-0,225
33,550	0,079	-0,224
33,600	0,079	-0,225
33,650	0,079	-0,224
33,700	0,079	-0,225
33,750	0,079	-0,224
33,800	0,079	-0,225
33,850	0,079	-0,224
33,900	0,079	-0,225
33,950	0,079	-0,224
34,000	0,079	-0,225
34,050	0,079	-0,224
34,100	0,079	-0,225
34,150	0,079	-0,224
34,200	0,079	-0,225
34,250	0,079	-0,224
34,300	0,079	-0,225
34,350	0,079	-0,224
34,400	0,079	-0,225
34,450	0,079	-0,224
34,500	0,079	-0,225
34,550	0,079	-0,224
34,600	0,079	-0,225
34,650	0,079	-0,224
34,700	0,079	-0,225
34,750	0,079	-0,224
34,800	0,079	-0,225
34,850	0,079	-0,224
34,900	0,079	-0,225
34,950	0,079	-0,224
35,000	0,079	-0,225
35,050	0,079	-0,224
35,100	0,079	-0,225
35,150	0,079	-0,224
35,200	0,079	-0,225
35,250	0,079	-0,224
35,300	0,079	-0,225
35,350	0,079	-0,224
35,400	0,079	-0,225
35,450	0,079	-0,224
35,500	0,079	-0,226
35,550	0,079	-0,224
35,600	0,079	-0,225
35,650	0,079	-0,224
35,700	0,079	-0,225
35,750	0,079	-0,224
35,800	0,079	-0,225
35,850	0,079	-0,224
35,900	0,079	-0,225
35,950	0,079	-0,224
36,000	0,079	-0,225
36,050	0,079	-0,224
36,100	0,079	-0,225
36,150	0,079	-0,224
36,200	0,079	-0,225
36,250	0,079	-0,224
36,300	0,079	-0,225
36,350	0,079	-0,224
36,400	0,079	-0,225
36,450	0,079	-0,224
36,500	0,079	-0,225
36,550	0,079	-0,224
36,600	0,079	-0,225
36,650	0,079	-0,224
36,700	0,079	-0,225
36,750	0,079	-0,224
36,800	0,079	-0,225
36,850	0,079	-0,224
36,900	0,079	-0,226
36,950	0,079	-0,225
37,000	0,079	-0,225
37,050	0,079	-0,224
37,100	0,079	-0,226
37,150	0,079	-0,224
37,200	0,079	-0,225
37,250	0,079	-0,224
37,300	0,078	-0,226
37,350	0,075	-0,225
37,400	0,072	-0,226
37,450	0,066	-0,225
37,500	0,059	-0,226
37,550	0,050	-0,225
37,600	0,040	-0,227
37,650	0,025	-0,226
37,700	0,011	-0,228
37,750	-0,002	-0,227
37,800	-0,010	-0,228
37,850	-0,020	-0,227
37,900	-0,029	-0,229
37,950	-0,039	-0,228
38,000	-0,051	-0,230
38,050	-0,059	-0,229
38,100	-0,068	-0,230
38,150	-0,077	-0,230
38,200	-0,087	-0,231
38,250	-0,093	-0,231
38,300	-0,101	-0,233
38,350	-0,107	-0,233
38,400	-0,112	-0,235
38,450	-0,118	-0,235
38,500	-0,124	-0,238
38,550	-0,132	-0,239
38,600	-0,140	-0,242
38,650	-0,147	-0,243
38,700	-0,156	-0,246
38,750	-0,163	-0,247
38,800	-0,171	-0,251
38,850	-0,179	-0,253
38,900	-0,187	-0,257
38,950	-0,194	-0,260
39,000	-0,200	-0,264
39,050	-0,206	-0,266
39,100	-0,212	-0,271
39,150	-0,217	-0,274
39,200	-0,222	-0,279
39,250	-0,227	-0,282
39,300	-0,231	-0,288
39,350	-0,235	-0,293
39,400	-0,238	-0,300
39,450	-0,240	-0,305
39,500	-0,244	-0,314
39,550	-0,246	-0,322
39,600	-0,249	-0,332
39,650	-0,252	-0,342
39,700	-0,255	-0,356
39,750	-0,259	-0,368
39,800	-0,262	-0,384
39,850	-0,266	-0,399
39,900	-0,272	-0,418
39,950	-0,277	-0,436
40,000	-0,283	-0,457
40,050	-0,290	-0,476
40,100	-0,298	-0,497
40,150	-0,306	-0,516
40,200	-0,316	-0,537
40,250	-0,329	-0,555
40,300	-0,345	-0,573
40,350	-0,361	-0,588
40,400	-0,376	-0,602
40,450	-0,386	-0,610
40,500	-0,394	-0,618
40,550	-0,396	-0,622
40,600	-0,392	-0,625
40,650	-0,381	-0,624
40,700	-0,364	-0,624
40,750	-0,352	-0,623
40,800	-0,350	-0,624
40,850	-0,354	-0,623
40,900	-0,358	-0,624
40,950	-0,359	-0,623
41,000	-0,360	-0,624
41,050	-0,360	-0,623
41,100	-0,360	-0,624
41,150	-0,360	-0,623
41,200	-0,360	-0,624
41,250	-0,361	-0,623
41,300	-0,367	-0,624
41,350	-0,373	-0,623
41,400	-0,376	-0,625
41,450	-0,377	-0,623
41,500	-0,377	-0,624
41,550	-0,377	-0,624
41,600	-0,377	-0,624
41,650	-0,379	-0,624
41,700	-0,384	-0,625
41,750	-0,389	-0,625
41,800	-0,392	-0,626
41,850	-0,393	-0,626
41,900	-0,396	-0,627
41,950	-0,400	-0,627
42,000	-0,404	-0,630
42,050	-0,407	-0,630
42,100	-0,410	-0,633
42,150	-0,412	-0,633
42,200	-0,414	-0,635
42,250	-0,418	-0,636
42,300	-0,421	-0,639
42,350	-0,425	-0,639
42,400	-0,428	-0,642
42,450	-0,431	-0,643
42,500	-0,434	-0,646
42,550	-0,438	-0,646
42,600	-0,442	-0,649
42,650	-0,445	-0,650
42,700	-0,450	-0,653
42,750	-0,454	-0,654
42,800	-0,459	-0,657
42,850	-0,465	-0,659
42,900	-0,471	-0,663
42,950	-0,476	-0,664
43,000	-0,482	-0,668
43,050	-0,487	-0,669
43,100	-0,492	-0,672
43,150	-0,497	-0,674
43,200	-0,501	-0,677
43,250	-0,506	-0,678
43,300	-0,511	-0,681
43,350	-0,516	-0,682
43,400	-0,521	-0,685
43,450	-0,527	-0,686
43,500	-0,533	-0,689
43,550	-0,538	-0,690
43,600	-0,540	-0,693
43,650	-0,542	-0,693
43,700	-0,545	-0,695
43,750	-0,548	-0,695
43,800	-0,550	-0,697
43,850	-0,553	-0,697
43,900	-0,554	-0,699
43,950	-0,555	-0,698
44,000	-0,555	-0,700
44,050	-0,555	-0,699
44,100	-0,555	-0,700
44,150	-0,555	-0,699
44,200	-0,559	-0,701
44,250	-0,562	-0,700
44,300	-0,566	-0,702
44,350	-0,571	-0,702
44,400	-0,577	-0,705
44,450	-0,582	-0,706
44,500	-0,586	-0,708
44,550	-0,591	-0,709
44,600	-0,596	-0,711
44,650	-0,601	-0,712
44,700	-0,607	-0,714
44,750	-0,613	-0,715
44,800	-0,620	-0,718
44,850	-0,627	-0,719
44,900	-0,635	-0,722
44,950	-0,643	-0,723
45,000	-0,651	-0,727
45,050	-0,659	-0,727
45,100	-0,667	-0,731
45,150	-0,674	-0,732
45,200	-0,680	-0,734
45,250	-0,687	-0,735
45,300	-0,692	-0,737
45,350	-0,699	-0,738
45,400	-0,707	-0,741
45,450	-0,716	-0,741
45,500	-0,724	-0,744
45,550	-0,731	-0,745
45,600	-0,739	-0,748
45,650	-0,746	-0,748
45,700	-0,753	-0,751
45,750	-0,761	-0,751
45,800	-0,768	-0,754
45,850	-0,776	-0,754
45,900	-0,782	-0,756
45,950	-0,787	-0,756
46,000	-0,792	-0,758
46,050	-0,800	-0,758
46,100	-0,810	-0,761
46,150	-0,821	-0,762
46,200	-0,830	-0,765
46,250	-0,836	-0,765
46,300	-0,841	-0,767
46,350	-0,846	-0,767
46,400	-0,849	-0,769
46,450	-0,853	-0,768
46,500	-0,858	-0,770
46,550	-0,864	-0,770
46,600	-0,867	-0,772
46,650	-0,871	-0,771
46,700	-0,877	-0,773
46,750	-0,884	-0,773
46,800	-0,893	-0,775
46,850	-0,902	-0,776
46,900	-0,911	-0,778
46,950	-0,919	-0,779
47,000	-0,927	-0,781
47,050	-0,935	-0,781
47,100	-0,943	-0,783
47,150	-0,950	-0,783
47,200	-0,958	-0,785
47,250	-0,966	-0,785
47,300	-0,971	-0,787
47,350	-0,977	-0,787
47,400	-0,984	-0,789
47,450	-0,993	-0,789
47,500	-1,003	-0,791
47,550	-1,014	-0,791
47,600	-1,022	-0,793
47,650	-1,028	-0,793
47,700	-1,032	-0,795
47,750	-1,038	-0,795
47,800	-1,045	-0,797
47,850	-1,053	-0,797
47,900	-1,063	-0,799
47,950	-1,075	-0,799
48,000	-1,089	-0,801
48,050	-1,103	-0,802
48,100	-1,117	-0,805
48,150	-1,129	-0,805
48,200	-1,139	-0,807
48,250	-1,147	-0,807
48,300	-1,155	-0,809
48,350	-1,164	-0,809
48,400	-1,176	-0,812
48,450	-1,190	-0,812
48,500	-1,208	-0,815
48,550	-1,228	-0,815
48,600	-1,248	-0,819
48,650	-1,269	-0,820
48,700	-1,290	-0,823
48,750	-1,308	-0,823
48,800	-1,324	-0,826
48,850	-1,338	-0,826
48,900	-1,350	-0,829
48,950	-1,362	-0,829
49,000	-1,374	-0,831
49,050	-1,387	-0,831
49,100	-1,399	-0,833
49,150	-1,412	-0,833
49,200	-1,423	-0,835
49,250	-1,434	-0,834
49,300	-1,444	-0,837
49,350	-1,454	-0,837
49,400	-1,462	-0,838
49,450	-1,471	-0,838
49,500	-1,480	-0,840
49,550	-1,490	-0,839
49,600	-1,500	-0,841
49,650	-1,511	-0,841
49,700	-1,525	-0,843
49,750	-1,540	-0,843
49,800	-1,556	-0,846
49,850	-1,569	-0,846
49,900	-1,580	-0,847
49,950	-1,589	-0,847
50,000	-1,597	-0,849
50,050	-1,604	-0,848
50,100	-1,610	-0,850
50,150	-1,617	-0,849
50,200	-1,624	-0,851
50,250	-1,633	-0,850
50,300	-1,644	-0,852
50,350	-1,655	-0,852
50,400	-1,666	-0,854
50,450	-1,674	-0,853
50,500	-1,677	-0,854
50,550	-1,679	-0,854
50,600	-1,679	-0,855
50,650	-1,678	-0,854
50,700	-1,677	-0,855
50,750	-1,677	-0,854
50,800	-1,677	-0,855
50,850	-1,677	-0,854
50,900	-1,677	-0,855
50,950	-1,677	-0,854
51,000	-1,677	-0,855
51,050	-1,677	-0,854
51,100	-1,677	-0,855
51,150	-1,677	-0,854
51,200	-1,677	-0,855
51,250	-1,677	-0,854
51,300	-1,677	-0,855
51,350	-1,677	-0,854
51,400	-1,678	-0,855
51,450	-1,678	-0,854
51,500	-1,677	-0,855
51,550	-1,678	-0,854
51,600	-1,678	-0,855
51,650	-1,678	-0,854
51,700	-1,677	-0,855
51,750	-1,678	-0,854
51,800	-1,678	-0,855
