Zeit (s) Messreihe #13	Spannung, Ch A (V) Messreihe #13	Spannung, Ch B (V) Messreihe #13
8,750	0,740	-0,028
8,800	0,735	-0,028
8,850	0,732	-0,029
8,900	0,730	-0,028
8,950	0,728	-0,029
9,000	0,726	-0,029
9,050	0,724	-0,029
9,100	0,721	-0,029
9,150	0,719	-0,030
9,200	0,717	-0,030
9,250	0,715	-0,030
9,300	0,714	-0,030
9,350	0,712	-0,031
9,400	0,710	-0,030
9,450	0,708	-0,031
9,500	0,706	-0,030
9,550	0,703	-0,031
9,600	0,700	-0,031
9,650	0,699	-0,032
9,700	0,697	-0,031
9,750	0,697	-0,032
9,800	0,697	-0,031
9,850	0,697	-0,032
9,900	0,697	-0,031
9,950	0,697	-0,032
10,000	0,697	-0,031
10,050	0,697	-0,032
10,100	0,697	-0,031
10,150	0,697	-0,032
10,200	0,697	-0,031
10,250	0,697	-0,032
10,300	0,697	-0,031
10,350	0,694	-0,032
10,400	0,689	-0,032
10,450	0,687	-0,033
10,500	0,686	-0,033
10,550	0,686	-0,033
10,600	0,684	-0,032
10,650	0,681	-0,033
10,700	0,678	-0,033
10,750	0,676	-0,034
10,800	0,675	-0,033
10,850	0,674	-0,034
10,900	0,671	-0,034
10,950	0,668	-0,035
11,000	0,666	-0,034
11,050	0,663	-0,035
11,100	0,662	-0,034
11,150	0,660	-0,036
11,200	0,659	-0,035
11,250	0,658	-0,036
11,300	0,658	-0,035
11,350	0,655	-0,036
11,400	0,651	-0,036
11,450	0,650	-0,036
11,500	0,649	-0,036
11,550	0,648	-0,037
11,600	0,648	-0,036
11,650	0,645	-0,037
11,700	0,643	-0,037
11,750	0,641	-0,037
11,800	0,642	-0,037
11,850	0,640	-0,037
11,900	0,638	-0,037
11,950	0,636	-0,038
12,000	0,635	-0,037
12,050	0,635	-0,038
12,100	0,635	-0,038
12,150	0,633	-0,038
12,200	0,631	-0,038
12,250	0,630	-0,038
12,300	0,629	-0,038
12,350	0,628	-0,039
12,400	0,627	-0,038
12,450	0,628	-0,039
12,500	0,627	-0,039
12,550	0,628	-0,039
12,600	0,628	-0,038
12,650	0,628	-0,039
12,700	0,628	-0,038
12,750	0,627	-0,039
12,800	0,628	-0,038
12,850	0,627	-0,039
12,900	0,626	-0,038
12,950	0,620	-0,039
13,000	0,618	-0,039
13,050	0,618	-0,040
13,100	0,617	-0,040
13,150	0,613	-0,040
13,200	0,611	-0,040
13,250	0,610	-0,041
13,300	0,608	-0,040
13,350	0,605	-0,041
13,400	0,603	-0,041
13,450	0,601	-0,041
13,500	0,598	-0,041
13,550	0,596	-0,042
13,600	0,592	-0,042
13,650	0,590	-0,043
13,700	0,587	-0,043
13,750	0,585	-0,043
13,800	0,582	-0,044
13,850	0,578	-0,044
13,900	0,573	-0,045
13,950	0,569	-0,046
14,000	0,565	-0,046
14,050	0,562	-0,046
14,100	0,559	-0,046
14,150	0,555	-0,047
14,200	0,550	-0,048
14,250	0,548	-0,048
14,300	0,548	-0,048
14,350	0,547	-0,048
14,400	0,547	-0,048
14,450	0,548	-0,048
14,500	0,548	-0,048
14,550	0,548	-0,048
14,600	0,548	-0,048
14,650	0,548	-0,048
14,700	0,548	-0,048
14,750	0,548	-0,048
14,800	0,547	-0,048
14,850	0,539	-0,049
14,900	0,530	-0,050
14,950	0,524	-0,051
15,000	0,519	-0,052
15,050	0,516	-0,053
15,100	0,512	-0,053
15,150	0,509	-0,054
15,200	0,504	-0,054
15,250	0,497	-0,056
15,300	0,492	-0,056
15,350	0,488	-0,057
15,400	0,485	-0,057
15,450	0,482	-0,058
15,500	0,479	-0,059
15,550	0,477	-0,059
15,600	0,472	-0,060
15,650	0,468	-0,060
15,700	0,463	-0,061
15,750	0,456	-0,062
15,800	0,453	-0,063
15,850	0,448	-0,064
15,900	0,444	-0,065
15,950	0,439	-0,066
16,000	0,437	-0,066
16,050	0,434	-0,067
16,100	0,434	-0,067
16,150	0,435	-0,067
16,200	0,434	-0,067
16,250	0,434	-0,067
16,300	0,435	-0,067
16,350	0,435	-0,067
16,400	0,434	-0,067
16,450	0,434	-0,067
16,500	0,433	-0,067
16,550	0,419	-0,069
16,600	0,406	-0,072
16,650	0,403	-0,074
16,700	0,399	-0,074
16,750	0,397	-0,075
16,800	0,395	-0,075
16,850	0,395	-0,076
16,900	0,393	-0,076
16,950	0,387	-0,077
17,000	0,383	-0,078
17,050	0,379	-0,079
17,100	0,376	-0,080
17,150	0,376	-0,080
17,200	0,372	-0,081
17,250	0,367	-0,082
17,300	0,365	-0,083
17,350	0,363	-0,084
17,400	0,362	-0,084
17,450	0,360	-0,084
17,500	0,358	-0,085
17,550	0,357	-0,085
17,600	0,356	-0,086
17,650	0,355	-0,086
17,700	0,354	-0,086
17,750	0,350	-0,087
17,800	0,349	-0,088
17,850	0,347	-0,088
17,900	0,346	-0,089
17,950	0,346	-0,089
18,000	0,346	-0,089
18,050	0,346	-0,089
18,100	0,346	-0,089
18,150	0,346	-0,089
18,200	0,346	-0,089
18,250	0,346	-0,088
18,300	0,346	-0,089
18,350	0,346	-0,089
18,400	0,346	-0,089
18,450	0,346	-0,089
18,500	0,346	-0,089
18,550	0,345	-0,089
18,600	0,346	-0,089
18,650	0,346	-0,089
18,700	0,346	-0,089
18,750	0,346	-0,089
18,800	0,345	-0,089
18,850	0,341	-0,089
18,900	0,338	-0,091
18,950	0,336	-0,091
19,000	0,335	-0,092
19,050	0,333	-0,092
19,100	0,330	-0,093
19,150	0,328	-0,094
19,200	0,327	-0,094
19,250	0,326	-0,095
19,300	0,324	-0,095
19,350	0,322	-0,096
19,400	0,320	-0,097
19,450	0,317	-0,097
19,500	0,313	-0,098
19,550	0,309	-0,099
19,600	0,307	-0,101
19,650	0,304	-0,102
19,700	0,298	-0,103
19,750	0,291	-0,106
19,800	0,286	-0,108
19,850	0,282	-0,109
19,900	0,280	-0,111
19,950	0,277	-0,111
20,000	0,275	-0,113
20,050	0,273	-0,113
20,100	0,271	-0,114
20,150	0,269	-0,115
20,200	0,267	-0,116
20,250	0,266	-0,116
20,300	0,267	-0,116
20,350	0,267	-0,116
20,400	0,267	-0,117
20,450	0,267	-0,116
20,500	0,266	-0,117
20,550	0,267	-0,116
20,600	0,266	-0,117
20,650	0,266	-0,116
20,700	0,267	-0,116
20,750	0,266	-0,117
20,800	0,267	-0,116
20,850	0,266	-0,116
20,900	0,259	-0,118
20,950	0,250	-0,122
21,000	0,248	-0,124
21,050	0,248	-0,124
21,100	0,246	-0,125
21,150	0,245	-0,125
21,200	0,243	-0,126
21,250	0,241	-0,127
21,300	0,239	-0,128
21,350	0,237	-0,129
21,400	0,234	-0,130
21,450	0,231	-0,131
21,500	0,229	-0,132
21,550	0,225	-0,134
21,600	0,219	-0,136
21,650	0,211	-0,140
21,700	0,208	-0,142
21,750	0,206	-0,143
21,800	0,204	-0,145
21,850	0,201	-0,146
21,900	0,198	-0,148
21,950	0,196	-0,149
22,000	0,195	-0,150
22,050	0,195	-0,150
22,100	0,195	-0,151
22,150	0,195	-0,150
22,200	0,195	-0,151
22,250	0,195	-0,150
22,300	0,195	-0,151
22,350	0,195	-0,150
22,400	0,195	-0,151
22,450	0,195	-0,150
22,500	0,195	-0,151
22,550	0,192	-0,151
22,600	0,186	-0,154
22,650	0,181	-0,156
22,700	0,179	-0,159
22,750	0,177	-0,159
22,800	0,175	-0,161
22,850	0,173	-0,162
22,900	0,171	-0,163
22,950	0,169	-0,164
23,000	0,167	-0,166
23,050	0,164	-0,167
23,100	0,162	-0,168
23,150	0,160	-0,170
23,200	0,159	-0,171
23,250	0,157	-0,172
23,300	0,155	-0,173
23,350	0,154	-0,174
23,400	0,151	-0,175
23,450	0,149	-0,176
23,500	0,147	-0,178
23,550	0,143	-0,180
23,600	0,141	-0,182
23,650	0,140	-0,183
23,700	0,140	-0,184
23,750	0,140	-0,183
23,800	0,140	-0,184
23,850	0,140	-0,183
23,900	0,140	-0,184
23,950	0,140	-0,184
24,000	0,140	-0,184
24,050	0,140	-0,184
24,100	0,140	-0,184
24,150	0,140	-0,184
24,200	0,135	-0,185
24,250	0,128	-0,188
24,300	0,125	-0,192
24,350	0,125	-0,192
24,400	0,124	-0,194
24,450	0,120	-0,195
24,500	0,120	-0,197
24,550	0,116	-0,198
24,600	0,115	-0,200
24,650	0,113	-0,201
24,700	0,113	-0,202
24,750	0,111	-0,203
24,800	0,110	-0,204
24,850	0,107	-0,205
24,900	0,105	-0,207
24,950	0,102	-0,208
25,000	0,100	-0,211
25,050	0,097	-0,212
25,100	0,095	-0,215
25,150	0,095	-0,215
25,200	0,095	-0,216
25,250	0,095	-0,215
25,300	0,095	-0,216
25,350	0,091	-0,217
25,400	0,085	-0,221
25,450	0,083	-0,223
25,500	0,082	-0,225
25,550	0,082	-0,225
25,600	0,080	-0,227
25,650	0,076	-0,229
25,700	0,073	-0,232
25,750	0,071	-0,233
25,800	0,067	-0,237
25,850	0,066	-0,238
25,900	0,066	-0,240
25,950	0,066	-0,240
26,000	0,066	-0,241
26,050	0,066	-0,240
26,100	0,066	-0,241
26,150	0,066	-0,240
26,200	0,066	-0,241
26,250	0,066	-0,240
26,300	0,066	-0,241
26,350	0,066	-0,240
26,400	0,066	-0,241
26,450	0,066	-0,240
26,500	0,066	-0,241
26,550	0,066	-0,240
26,600	0,066	-0,241
26,650	0,066	-0,240
26,700	0,066	-0,241
26,750	0,066	-0,240
26,800	0,066	-0,241
26,850	0,061	-0,242
26,900	0,055	-0,247
26,950	0,052	-0,249
27,000	0,050	-0,253
27,050	0,048	-0,254
27,100	0,045	-0,257
27,150	0,039	-0,261
27,200	0,036	-0,265
27,250	0,033	-0,268
27,300	0,031	-0,271
27,350	0,027	-0,274
27,400	0,024	-0,278
27,450	0,021	-0,281
27,500	0,018	-0,285
27,550	0,016	-0,287
27,600	0,015	-0,291
27,650	0,014	-0,292
27,700	0,011	-0,295
27,750	0,007	-0,298
27,800	0,002	-0,304
27,850	7,147E-4	-0,307
27,900	0,001	-0,310
27,950	0,001	-0,309
28,000	0,001	-0,311
28,050	0,001	-0,311
28,100	0,001	-0,312
28,150	0,001	-0,311
28,200	0,001	-0,312
28,250	0,001	-0,311
28,300	0,001	-0,312
28,350	0,001	-0,312
28,400	0,001	-0,312
28,450	0,001	-0,312
28,500	0,001	-0,312
28,550	0,002	-0,311
28,600	0,002	-0,312
28,650	0,001	-0,311
28,700	0,002	-0,312
28,750	0,001	-0,311
28,800	0,002	-0,312
28,850	0,001	-0,312
28,900	0,001	-0,312
28,950	0,001	-0,312
29,000	0,002	-0,312
29,050	0,002	-0,311
29,100	0,002	-0,312
29,150	0,001	-0,312
29,200	-3,619E-4	-0,313
29,250	-0,005	-0,315
29,300	-0,006	-0,320
29,350	-0,007	-0,320
29,400	-0,008	-0,323
29,450	-0,009	-0,324
29,500	-0,011	-0,328
29,550	-0,014	-0,330
29,600	-0,016	-0,335
29,650	-0,017	-0,337
29,700	-0,018	-0,341
29,750	-0,019	-0,342
29,800	-0,021	-0,347
29,850	-0,022	-0,348
29,900	-0,023	-0,352
29,950	-0,023	-0,353
30,000	-0,025	-0,356
30,050	-0,026	-0,358
30,100	-0,028	-0,363
30,150	-0,030	-0,367
30,200	-0,030	-0,372
30,250	-0,032	-0,375
30,300	-0,033	-0,380
30,350	-0,035	-0,385
30,400	-0,036	-0,392
30,450	-0,038	-0,398
30,500	-0,039	-0,406
30,550	-0,041	-0,411
30,600	-0,041	-0,418
30,650	-0,041	-0,421
30,700	-0,041	-0,426
30,750	-0,042	-0,429
30,800	-0,042	-0,433
30,850	-0,042	-0,435
30,900	-0,042	-0,438
30,950	-0,043	-0,440
31,000	-0,044	-0,444
31,050	-0,044	-0,446
31,100	-0,045	-0,450
31,150	-0,045	-0,452
31,200	-0,046	-0,456
31,250	-0,046	-0,458
31,300	-0,047	-0,462
31,350	-0,047	-0,463
31,400	-0,047	-0,466
31,450	-0,047	-0,467
31,500	-0,048	-0,470
31,550	-0,048	-0,472
31,600	-0,049	-0,475
31,650	-0,049	-0,476
31,700	-0,050	-0,481
31,750	-0,052	-0,483
31,800	-0,052	-0,488
31,850	-0,053	-0,490
31,900	-0,054	-0,495
31,950	-0,054	-0,497
32,000	-0,055	-0,501
32,050	-0,056	-0,504
32,100	-0,057	-0,508
32,150	-0,059	-0,512
32,200	-0,059	-0,517
32,250	-0,059	-0,519
32,300	-0,059	-0,522
32,350	-0,060	-0,523
32,400	-0,061	-0,528
32,450	-0,062	-0,530
32,500	-0,062	-0,534
32,550	-0,063	-0,535
32,600	-0,062	-0,538
32,650	-0,063	-0,539
32,700	-0,064	-0,543
32,750	-0,064	-0,544
32,800	-0,065	-0,548
32,850	-0,066	-0,549
32,900	-0,066	-0,553
32,950	-0,067	-0,554
33,000	-0,067	-0,557
33,050	-0,068	-0,558
33,100	-0,069	-0,562
33,150	-0,069	-0,562
33,200	-0,069	-0,565
33,250	-0,069	-0,565
33,300	-0,070	-0,567
33,350	-0,071	-0,568
33,400	-0,071	-0,571
33,450	-0,072	-0,572
33,500	-0,072	-0,574
33,550	-0,072	-0,574
33,600	-0,073	-0,577
33,650	-0,074	-0,578
33,700	-0,075	-0,582
33,750	-0,077	-0,584
33,800	-0,078	-0,588
33,850	-0,079	-0,589
33,900	-0,080	-0,593
33,950	-0,081	-0,594
34,000	-0,082	-0,598
34,050	-0,084	-0,600
34,100	-0,085	-0,605
34,150	-0,087	-0,607
34,200	-0,087	-0,611
34,250	-0,087	-0,611
34,300	-0,088	-0,614
34,350	-0,088	-0,615
34,400	-0,090	-0,619
34,450	-0,091	-0,620
34,500	-0,092	-0,623
34,550	-0,093	-0,625
34,600	-0,094	-0,628
34,650	-0,095	-0,629
34,700	-0,095	-0,632
34,750	-0,095	-0,632
34,800	-0,095	-0,633
34,850	-0,095	-0,633
34,900	-0,094	-0,634
34,950	-0,095	-0,633
35,000	-0,095	-0,635
35,050	-0,095	-0,634
35,100	-0,095	-0,635
35,150	-0,095	-0,634
35,200	-0,094	-0,635
35,250	-0,094	-0,634
35,300	-0,095	-0,635
35,350	-0,094	-0,634
35,400	-0,095	-0,635
35,450	-0,095	-0,634
35,500	-0,095	-0,635
35,550	-0,095	-0,634
35,600	-0,095	-0,635
35,650	-0,095	-0,634
35,700	-0,095	-0,635
35,750	-0,097	-0,635
35,800	-0,099	-0,638
35,850	-0,101	-0,640
35,900	-0,103	-0,644
35,950	-0,106	-0,646
36,000	-0,108	-0,651
36,050	-0,111	-0,654
36,100	-0,112	-0,658
36,150	-0,113	-0,660
36,200	-0,113	-0,663
36,250	-0,114	-0,664
36,300	-0,116	-0,667
36,350	-0,116	-0,668
36,400	-0,117	-0,670
36,450	-0,120	-0,671
36,500	-0,121	-0,675
36,550	-0,122	-0,676
36,600	-0,125	-0,679
36,650	-0,127	-0,681
36,700	-0,129	-0,685
36,750	-0,131	-0,687
36,800	-0,132	-0,690
36,850	-0,133	-0,691
36,900	-0,135	-0,694
36,950	-0,137	-0,695
37,000	-0,139	-0,699
37,050	-0,140	-0,700
37,100	-0,142	-0,703
37,150	-0,144	-0,704
37,200	-0,146	-0,708
37,250	-0,149	-0,709
37,300	-0,150	-0,712
37,350	-0,152	-0,713
37,400	-0,154	-0,717
37,450	-0,154	-0,717
37,500	-0,157	-0,720
37,550	-0,159	-0,720
37,600	-0,161	-0,724
37,650	-0,163	-0,725
37,700	-0,165	-0,728
37,750	-0,166	-0,728
37,800	-0,167	-0,731
37,850	-0,169	-0,731
37,900	-0,170	-0,734
37,950	-0,170	-0,734
38,000	-0,170	-0,735
38,050	-0,170	-0,734
38,100	-0,170	-0,735
38,150	-0,170	-0,734
38,200	-0,169	-0,735
38,250	-0,170	-0,734
38,300	-0,172	-0,736
38,350	-0,177	-0,738
38,400	-0,180	-0,742
38,450	-0,181	-0,743
38,500	-0,181	-0,745
38,550	-0,181	-0,744
38,600	-0,183	-0,746
38,650	-0,186	-0,747
38,700	-0,188	-0,750
38,750	-0,190	-0,750
38,800	-0,190	-0,753
38,850	-0,191	-0,753
38,900	-0,192	-0,754
38,950	-0,192	-0,754
39,000	-0,193	-0,755
39,050	-0,194	-0,755
39,100	-0,195	-0,757
39,150	-0,197	-0,757
39,200	-0,200	-0,760
39,250	-0,202	-0,760
39,300	-0,203	-0,763
39,350	-0,204	-0,762
39,400	-0,204	-0,764
39,450	-0,207	-0,765
39,500	-0,209	-0,767
39,550	-0,212	-0,768
39,600	-0,216	-0,772
39,650	-0,217	-0,772
39,700	-0,219	-0,774
39,750	-0,221	-0,775
39,800	-0,223	-0,777
39,850	-0,224	-0,777
39,900	-0,224	-0,779
39,950	-0,224	-0,779
40,000	-0,225	-0,780
40,050	-0,227	-0,779
40,100	-0,232	-0,783
40,150	-0,234	-0,784
40,200	-0,236	-0,787
40,250	-0,237	-0,787
40,300	-0,236	-0,788
40,350	-0,236	-0,787
40,400	-0,236	-0,788
40,450	-0,236	-0,787
40,500	-0,236	-0,788
40,550	-0,236	-0,787
40,600	-0,236	-0,788
40,650	-0,236	-0,787
40,700	-0,236	-0,788
40,750	-0,238	-0,787
40,800	-0,239	-0,790
40,850	-0,239	-0,789
40,900	-0,240	-0,790
40,950	-0,245	-0,791
41,000	-0,249	-0,794
41,050	-0,252	-0,795
41,100	-0,253	-0,798
41,150	-0,256	-0,798
41,200	-0,258	-0,801
41,250	-0,259	-0,801
41,300	-0,260	-0,802
41,350	-0,263	-0,803
41,400	-0,265	-0,805
41,450	-0,268	-0,806
41,500	-0,270	-0,808
41,550	-0,272	-0,808
41,600	-0,274	-0,810
41,650	-0,275	-0,810
41,700	-0,276	-0,812
41,750	-0,279	-0,812
41,800	-0,280	-0,814
41,850	-0,283	-0,814
41,900	-0,286	-0,817
41,950	-0,288	-0,817
42,000	-0,290	-0,819
42,050	-0,291	-0,819
42,100	-0,294	-0,821
42,150	-0,296	-0,821
42,200	-0,298	-0,823
42,250	-0,300	-0,824
42,300	-0,302	-0,826
42,350	-0,304	-0,826
42,400	-0,305	-0,828
42,450	-0,305	-0,827
42,500	-0,305	-0,828
42,550	-0,305	-0,827
42,600	-0,305	-0,828
42,650	-0,305	-0,827
42,700	-0,305	-0,828
42,750	-0,305	-0,827
42,800	-0,305	-0,828
42,850	-0,305	-0,827
42,900	-0,305	-0,828
42,950	-0,308	-0,827
43,000	-0,311	-0,830
43,050	-0,314	-0,830
43,100	-0,316	-0,832
43,150	-0,319	-0,833
43,200	-0,321	-0,835
43,250	-0,324	-0,835
43,300	-0,328	-0,838
43,350	-0,332	-0,838
43,400	-0,336	-0,841
43,450	-0,340	-0,842
43,500	-0,344	-0,845
43,550	-0,347	-0,845
43,600	-0,346	-0,847
43,650	-0,346	-0,845
43,700	-0,346	-0,847
43,750	-0,346	-0,846
43,800	-0,350	-0,847
43,850	-0,354	-0,848
43,900	-0,356	-0,850
43,950	-0,357	-0,850
44,000	-0,358	-0,851
44,050	-0,360	-0,851
44,100	-0,363	-0,853
44,150	-0,364	-0,853
44,200	-0,364	-0,854
44,250	-0,364	-0,853
44,300	-0,364	-0,854
44,350	-0,365	-0,853
44,400	-0,365	-0,854
44,450	-0,364	-0,853
44,500	-0,365	-0,854
44,550	-0,365	-0,854
44,600	-0,370	-0,856
44,650	-0,375	-0,856
44,700	-0,377	-0,858
44,750	-0,377	-0,858
44,800	-0,377	-0,859
44,850	-0,379	-0,858
44,900	-0,382	-0,860
44,950	-0,385	-0,860
45,000	-0,388	-0,862
45,050	-0,390	-0,862
45,100	-0,391	-0,864
45,150	-0,392	-0,863
45,200	-0,394	-0,865
45,250	-0,395	-0,864
45,300	-0,397	-0,866
45,350	-0,399	-0,866
45,400	-0,401	-0,867
45,450	-0,402	-0,866
45,500	-0,404	-0,868
45,550	-0,406	-0,868
45,600	-0,407	-0,869
45,650	-0,409	-0,869
45,700	-0,409	-0,870
45,750	-0,409	-0,869
45,800	-0,409	-0,870
45,850	-0,409	-0,869
45,900	-0,409	-0,870
45,950	-0,409	-0,870
46,000	-0,409	-0,870
46,050	-0,409	-0,869
46,100	-0,414	-0,871
46,150	-0,420	-0,872
46,200	-0,424	-0,875
46,250	-0,425	-0,874
46,300	-0,425	-0,875
46,350	-0,427	-0,875
46,400	-0,427	-0,876
46,450	-0,428	-0,875
46,500	-0,430	-0,876
46,550	-0,432	-0,876
46,600	-0,434	-0,878
46,650	-0,435	-0,877
46,700	-0,436	-0,878
46,750	-0,437	-0,878
46,800	-0,440	-0,879
46,850	-0,442	-0,879
46,900	-0,444	-0,881
46,950	-0,445	-0,880
47,000	-0,444	-0,881
47,050	-0,445	-0,881
47,100	-0,446	-0,882
47,150	-0,449	-0,882
47,200	-0,449	-0,882
47,250	-0,450	-0,882
47,300	-0,452	-0,883
47,350	-0,454	-0,883
47,400	-0,456	-0,884
47,450	-0,457	-0,884
47,500	-0,458	-0,885
47,550	-0,461	-0,885
47,600	-0,461	-0,886
47,650	-0,461	-0,885
47,700	-0,461	-0,886
47,750	-0,461	-0,885
47,800	-0,461	-0,886
47,850	-0,461	-0,885
47,900	-0,461	-0,886
47,950	-0,461	-0,885
48,000	-0,461	-0,886
48,050	-0,461	-0,885
48,100	-0,461	-0,886
48,150	-0,462	-0,885
48,200	-0,465	-0,887
48,250	-0,465	-0,886
48,300	-0,466	-0,887
48,350	-0,467	-0,887
48,400	-0,472	-0,888
48,450	-0,475	-0,889
48,500	-0,476	-0,889
48,550	-0,478	-0,890
48,600	-0,480	-0,890
48,650	-0,480	-0,890
48,700	-0,480	-0,891
48,750	-0,481	-0,890
48,800	-0,483	-0,891
48,850	-0,483	-0,891
48,900	-0,486	-0,892
48,950	-0,487	-0,892
49,000	-0,489	-0,893
49,050	-0,491	-0,893
49,100	-0,494	-0,894
49,150	-0,495	-0,894
49,200	-0,497	-0,895
49,250	-0,499	-0,895
49,300	-0,500	-0,895
49,350	-0,501	-0,895
49,400	-0,501	-0,896
49,450	-0,502	-0,895
49,500	-0,504	-0,896
49,550	-0,507	-0,896
49,600	-0,508	-0,897
49,650	-0,509	-0,897
49,700	-0,510	-0,898
49,750	-0,512	-0,898
49,800	-0,514	-0,898
49,850	-0,516	-0,899
49,900	-0,518	-0,899
49,950	-0,520	-0,899
50,000	-0,522	-0,900
50,050	-0,523	-0,900
50,100	-0,524	-0,900
50,150	-0,526	-0,901
50,200	-0,527	-0,901
50,250	-0,527	-0,901
50,300	-0,527	-0,902
50,350	-0,528	-0,901
50,400	-0,529	-0,902
50,450	-0,528	-0,901
50,500	-0,528	-0,902
50,550	-0,529	-0,901
50,600	-0,529	-0,902
50,650	-0,529	-0,901
50,700	-0,529	-0,902
50,750	-0,529	-0,902
50,800	-0,530	-0,902
50,850	-0,534	-0,902
50,900	-0,537	-0,903
50,950	-0,540	-0,904
51,000	-0,542	-0,904
51,050	-0,543	-0,904
51,100	-0,545	-0,905
51,150	-0,546	-0,905
51,200	-0,548	-0,906
51,250	-0,550	-0,906
51,300	-0,553	-0,907
51,350	-0,554	-0,907
51,400	-0,556	-0,907
51,450	-0,558	-0,907
51,500	-0,560	-0,908
51,550	-0,561	-0,908
51,600	-0,561	-0,908
